Occupancy status,Income owner,Income tenant,Housing type,Heating system,Performance,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049
Owner-occupied,C1,C1,Multi-family,Electricity-Heat pump water,A,3369.36432975168,7403.904762489722,11654.075863866372,15917.040107102937,20190.002674955103,24557.93862259175,28964.989892939957,33410.48872380472,37892.621749472324,42409.595317964435,46963.490375292466,54121.58490079502,61316.41577462136,68546.78359937493,75811.43329421687,83109.04210571494,90439.60345797756,97799.70623582191,105187.38444650944,112461.5713007879,119629.43407516016,126669.43346130155,133738.31567009163,140816.19524144055,147905.8049298323,154963.47337664355,162051.1106824155,169152.4286157328,176267.20476807427,183395.00633881503,190538.95700200612
Owner-occupied,C1,C1,Multi-family,Electricity-Heat pump water,B,4227.080082904473,5057.878277065894,6937.513284108664,8800.273608379126,10644.249580019465,12530.00981528438,14385.640364886707,16218.41514945221,18027.673508220676,19812.81223559371,21585.89014818494,23396.407588858052,25196.238438895176,26984.361406486805,28759.775164995655,30521.47317190239,32271.16113343269,34002.05161140989,35712.56123165217,37127.71823519584,38275.44418238465,39408.24852470613,40559.40860778345,41691.68822662655,42811.50418768627,43847.65424327208,44903.93535144548,45955.56357393464,47002.75859284354,48045.59234336875,49089.3610115006
Owner-occupied,C1,C1,Multi-family,Electricity-Heat pump water,C,2995.1086458646323,3270.3319712795765,4053.657364651229,4834.74790220875,5604.169525255343,6277.853398927336,6938.154507605322,7575.6683456834435,8190.873825728018,8784.236031068482,9360.359428074204,9943.899013892971,10519.01340228181,11085.657749352846,11643.714338771722,12192.988662370379,12728.141802066522,13245.212070325315,13743.726480253152,14124.332557819098,14397.673985664658,14640.978554529735,14872.425750540813,15088.33665767476,15297.072783994012,15473.036915994033,15630.86938036942,15778.662002934816,15916.01448663321,16042.467347781841,16159.792615862902
Owner-occupied,C1,C1,Multi-family,Electricity-Heat pump water,D,398.98754679440617,534.9500957722514,963.8576173279494,1386.6595539292352,1791.2588057999803,2129.2805345055685,2455.5330707226494,2758.955317815978,3040.441386566684,3300.8466712154873,3542.5139190245022,3779.0454527822862,4004.2597657508504,4217.904978312863,4419.686369952837,4609.270398357206,4782.320033347072,4936.798624396332,5072.8906653057475,5179.293073608503,5230.946863823752,5258.110545026325,5272.2760255956,5273.319923051699,5264.725328210007,5238.892241307893,5198.365600536874,5147.92503906625,5087.637799274517,5017.60299097916,4938.417232299906
Owner-occupied,C1,C1,Multi-family,Electricity-Performance boiler,B,727.90332782344,935.8757072015658,1143.8480865796914,1351.820465957817,1559.7928453359427,1767.7652247140684,1975.737604092194,2183.70998347032,2391.682362848446,2599.6547422265717,2807.6271216046975,3032.6797580491116,3257.7323944935256,3482.7850309379396,3707.8376673823536,3932.8903038267676,4157.942940271181,4382.995576715595,4608.048213160009,4833.100849604423,5058.153486048837,5278.212964421042,5498.272442793246,5718.331921165451,5938.391399537655,6158.45087790986,6378.510356282064,6598.569834654269,6818.629313026473,7038.6887913986775,7258.748269770882
Owner-occupied,C1,C1,Multi-family,Electricity-Performance boiler,C,38868.02408708957,38591.24688043154,37963.06973989165,37318.79737861699,36630.19387977329,36548.37694984648,36386.30062954982,36165.66578765261,35890.12150059442,35563.2527269469,35180.002397239965,34770.44857045342,34312.1969831276,33808.91472468842,33264.2924529203,32682.070507695375,32067.76428131264,31420.975007020923,30745.301858120125,30246.887645265986,29917.259815574795,29572.29702900201,29149.43615081639,28696.040949984796,28219.925440030027,27788.391515469753,27286.36010009747,26750.986813725438,26183.63197925568,25584.857815628293,24952.415005245944
Owner-occupied,C1,C1,Multi-family,Electricity-Performance boiler,D,20724.423031666392,20426.95599877057,19822.630937211972,19225.327406477907,18635.857402912923,18019.007601998703,17411.922926376836,16812.76226955484,16222.233642984513,15640.994918457065,15065.564629425013,14504.56249421675,13951.121554097666,13406.14451200511,12870.492937347164,12344.998820673303,11828.586246849383,11323.25473739292,10829.690820984464,10423.66763970404,10100.345647090551,9779.342783343409,9445.32892625757,9115.413109579757,8791.64979874874,8497.214108499107,8188.774499014458,7881.814697047021,7575.902424713231,7271.792969617764,6968.578492256987
Owner-occupied,C1,C1,Multi-family,Electricity-Performance boiler,E,19077.330934790753,18362.53835390946,17360.49668053715,16403.559421658563,15492.513986969658,14483.054400999652,13537.75806571215,12643.272497744212,11797.138444689072,10997.244475115764,10237.51000135354,9521.022108262707,8841.509430973063,8197.707889894264,7588.35864929069,7012.213720495135,6462.298812349819,5939.921678622674,5444.089497047553,5011.386168210232,4631.289529742963,4260.306216986848,3896.3817566215707,3547.1491563109507,3213.2707422933995,2900.6489548049585,2592.187671870402,2295.7414334874165,2011.057504420734,1737.924898963013,1476.0164872130963
Owner-occupied,C1,C1,Multi-family,Electricity-Performance boiler,F,19801.432286795836,19600.406753497788,19296.009785472477,18985.75646640292,18681.96571796233,18045.736559163088,17429.53735264563,16819.69592427341,16216.05418425153,15618.781666368961,15026.171403674412,14457.63804766029,13892.287445998774,13330.052924898808,12770.833055361953,12214.49138228174,11651.571776757432,11085.219375408053,10514.961765278098,9935.81628765488,9357.588724742931,8768.239412757119,8177.020315917499,7586.716141752885,6999.0179339489405,6414.934269074496,5826.469925789189,5241.393329447151,4660.085937838174,4083.008373054856,3510.808006875542
Owner-occupied,C1,C1,Multi-family,Electricity-Performance boiler,G,14200.428187982425,13818.934049176292,13369.70374311347,12929.757789483201,12506.969129655354,11847.99060513422,11230.835982870023,10638.852693889548,10070.827633425344,9525.811861984768,9001.85440720236,8509.086253902797,8034.798654128712,7578.130705663714,7138.239204033894,6714.297841336961,6298.855703988847,5894.625047535701,5500.896368536395,5110.653464395781,4732.100040355894,4356.431668352872,3991.9548950526455,3639.580729524292,3299.6797026074332,2972.151982483645,2651.8572801442233,2343.3933652524165,2046.4856925602767,1760.9155860483118,1486.5584088327942
