,hour,elec_demand,electrolysis,methanation,heat_elec,heat_gas,peak_electricity_load,nb_year,date,year
0,465,94.236,0.0,0.0,11.683102859351902,36.33210619148505,94.236,0,2006-01-20 09:00:00,2020
0,859,80.15524779171884,0.547945205479452,0.0,15.394843852807483,40.89448260177629,80.84017929856815,0,2006-02-05 19:00:00,2025
0,859,81.62234975335949,1.9027474627696865,0.0,17.801122742818595,36.11757113505158,84.00078408182159,0,2006-02-05 19:00:00,2030
0,1531,84.87878377573287,2.6484018264840183,0.9262170260373025,18.757851997704773,27.075471250201048,89.7329811022334,0,2006-03-05 19:00:00,2035
0,114,95.38329295124888,0.0,0.0,32.14765127040377,29.338044583880603,95.38329295124888,0,2006-01-05 18:00:00,2040
0,690,97.54542005829762,3.835616438356164,0.0,30.520356838607366,19.360056470507093,102.33994060624283,0,2006-01-29 18:00:00,2045
0,610,100.43446643810148,9.519283983570322,1.7450141307350524,35.229081530566276,15.287593120787056,115.2419283021228,0,2006-01-26 10:00:00,2050
