,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049
Stock (Million),28.33536010601379,28.61814682477888,28.900085183403576,29.18117772707653,29.46142699316439,29.740835511594984,30.019405804480314,30.29714038655451,30.57404176495419,30.85011243926215,31.125354901572837,31.56795043650936,32.009218184850276,32.44916212996482,32.887786243244115,33.325094484195596,33.761090800437096,34.195779127739115,34.62916339006174,35.06124749960681,35.492035356845484,35.90963945051563,36.32599073190045,36.74109295943682,37.15494988029152,37.56756523039472,37.978942734430895,38.389086105966626,38.79799904737313,39.20568524995896,39.61214839391878
Stock existing (Million),27.599774506013787,27.51476842477888,27.428913983403575,27.342213727076526,27.254670193164394,27.166285911594983,27.07706340448031,26.987005186554505,26.89611376495419,26.804391639262146,26.711841301572832,26.618465236509362,26.523761384850275,26.427733729964817,26.330386243244106,26.23172288419559,26.131747600437095,26.030464327739107,25.927876990061744,25.82398949960681,25.71880575684549,25.612329650515623,25.504600731900453,25.395622759436822,25.285399480291524,25.17393463039472,25.061231934430896,24.947295105966624,24.832127847373126,24.715733849958955,24.59811679391878
Stock new (Million),0.7355856000000001,1.1033784000000002,1.4711712000000001,1.8389640000000005,2.2067568,2.5745496000000005,2.9423424000000002,3.3101352000000004,3.677928,4.045720800000001,4.4135136,4.9494852,5.485456800000001,6.0214284,6.5574,7.093371600000001,7.6293432,8.165314799999999,8.7012864,9.237258,9.773229599999999,10.2973098,10.82139,11.3454702,11.8695504,12.3936306,12.9177108,13.441791,13.965871199999999,14.489951399999999,15.0140316
Surface (Million m2),2420.462333685543,2447.4746885165905,2474.42490556541,2501.311505500774,2528.1353589220516,2554.8945821186403,2581.6059349345433,2608.25679753144,2634.8527065527614,2661.3952414562887,2687.8675973725835,2730.0635123404304,2772.1511361496587,2814.1331970952606,2856.012459191053,2897.791730191098,2939.421793504211,2980.9069897042573,3022.2503354146447,3063.4552030425234,3104.5048277090896,3144.283544617766,3183.91420242106,3223.3984446275313,3262.7377907694195,3301.9335932045096,3340.987014724393,3379.900887296415,3418.676847700077,3457.3165914097176,3495.821891078431
Surface existing (Million m2),2351.393446668429,2343.871357990919,2336.287131531183,2328.6392879579894,2320.9286978707096,2313.1534775587415,2305.3303868660882,2297.446805954428,2289.508271467192,2281.516362862163,2273.4542752699,2265.3243520419182,2257.086137655318,2248.742360405091,2240.295784305054,2231.7492171092704,2223.053442226554,2214.2128002307727,2205.2303077453307,2196.1093371773804,2186.833123648117,2177.4025627763335,2167.8239427991675,2158.098907225178,2148.2289755866063,2138.2155002412374,2128.05964398066,2117.7642387722217,2107.330921395424,2096.7613873246046,2086.0574092128572
Surface new (Million m2),69.06888701711385,103.60333052567076,138.13777403422768,172.6722175427846,207.20666105134154,241.74110455989845,276.27554806845535,310.8099915770122,345.3444350855692,379.8788785941261,414.4133221026831,464.739160298512,515.0649984943408,565.3908366901699,615.7166748859987,666.0425130818277,716.3683512776565,766.6941894734855,817.0200276693143,867.3458658651433,917.6717040609722,966.8809818414323,1016.0902596218924,1065.2995374023524,1114.5088151828127,1163.7180929632727,1212.927370743733,1262.136648524193,1311.3459263046532,1360.5552040851132,1409.7644818655733
Surface Electricity-Heat pump water (Million m2),160.03228659009685,195.74498875398237,232.78718303108616,270.1692000578144,307.6817068511024,347.14079437852155,386.88232378980774,426.83879336222503,467.003814200907,507.36187990105157,548.0707993297228,604.1217543475381,660.6846853925955,717.7343012595253,775.2432444064692,833.1818337294045,891.4537368671912,949.8768849803611,1008.4227055470244,1061.050984989136,1111.1781229586343,1161.324295270489,1211.6964942693132,1262.0043184866242,1312.3580936018789,1361.995766801136,1411.8517861202997,1461.7389582275068,1511.6515003164884,1561.5819787215296,1611.585806721446
Surface Electricity-Performance boiler (Million m2),723.0269322803252,709.6736229890391,698.4605127542724,687.3800928686061,676.3272459175008,663.1877772201707,651.6696860886226,640.5638259887146,629.8642608947162,619.5511867167488,609.5183576838639,599.4571365349029,589.7414728077292,580.3636858568469,571.3155741881411,562.5885379357576,553.5240055823042,544.6857320949817,536.0608262669074,526.686238210739,519.107390600732,511.44637557725787,503.4451895959092,495.5559540271705,487.87113711881466,480.8945773425569,473.1206453491351,465.38020666628665,457.65718443696244,449.9374689288713,442.18757321919765
Surface Heating-District heating (Million m2),80.25965256756275,86.47106652498448,92.67215075174728,98.86279872510926,105.04265272943202,111.21166536965973,117.3672894273484,123.5077612507239,129.63217716176317,135.74009688239934,141.82781501420723,147.98390825034377,154.11750189465604,160.22751061004786,166.31276030660305,172.3719801124595,178.41304590938662,184.43421143417697,190.43426666527964,196.41733470847234,202.38846340492114,208.3389199579203,214.26905834392576,220.18115834379506,226.07623074882258,231.95637269454053,237.81633301628347,243.65820036376678,249.48211432121127,255.28838876263367,261.07756795876725
Surface Natural gas-Performance boiler (Million m2),984.5493442486227,978.535480006394,971.4806257425818,963.3527667224224,955.0785081805586,944.9183590632196,934.056560998502,923.0310444100841,911.8461596368917,900.5026404516038,888.9917561944399,876.1090150207008,862.5596827917383,848.3798129126448,833.6053310070888,818.271687310064,802.7467037587106,787.1374576060323,771.4401160046272,751.8149403877195,734.3027806747624,715.6137819148173,697.1041418810394,678.7396515057342,660.2587198322144,642.2228147717019,624.5811544929611,606.9823265994083,589.4374886506897,571.9576013875374,554.4867615182918
