,Average electricity price,Average CH4 price,Average H2 price,LCOE electricity,LCOE electricity value,LCOE electricity volume,LCOE CH4,LCOE CH4 value,LCOE CH4 volume,LCOE H2,LCOE H2 value,LCOE H2 volume,LCOE CH4 noSCC,LCOE CH4 volume noSCC
2020,21.645776462951677,13.900000000000054,,42.21752495954426,,,13.899999999999999,15.168613370801662,15.168613370801681,13.899999999999999,,,13.899999999999999,15.168613370801681
2025,32.55807534401858,22.499999999999922,50.36673105572733,42.51272986813254,42.513734706490936,42.513519663168275,22.5,25.614858328700198,25.6148583287002,22.5,106.34330232051607,106.36461859371386,22.5,25.6148583287002
2030,46.254978037900635,58.325141670857846,66.88675508189826,41.43169810747695,41.49508573705339,41.448957047142095,26.426244254343132,32.36261923868566,32.362623645798294,26.426244254343132,71.51622895955035,72.65274926843972,26.426244254343132,32.362623645798294
2035,65.99475423218486,58.36139695100372,66.21805923093083,43.12227069148187,43.698740709969975,42.77162681410906,34.07004699581856,44.03532921370635,44.0377550011496,34.07004699581856,50.960593547651065,72.10240315461469,34.07004699581856,44.0377550011496
2040,64.91219480137822,65.61899283741283,59.854506507524846,46.41105761527926,48.06589175500223,46.30936995098985,44.477288793630656,62.95718774467129,74.49741812609805,44.477288793630656,45.547477228534966,72.5748719943018,44.477288793630656,74.49741812609805
2045,66.04155311897414,77.99339965827814,55.36337608882627,49.38245992142896,51.63237533668697,48.83675275040821,46.67800668970602,98.56890851335363,289.07959081982403,46.67800668970602,40.884721855395654,73.45236772238437,46.67800668970602,289.07959081982403
2050,77.11989202125261,95.33655289360017,58.17743648471996,53.87685936276589,57.5004312792368,53.61145959514448,55.754420625767516,89.39182878730152,345.9822945055172,55.754420625767516,41.260175254946276,82.36053321527471,55.754420625767516,345.9822945055172
