,hour,elec_spot_price_2020,CH4_spot_price_2020,hour,elec_spot_price_2025,CH4_spot_price_2025,hour,elec_spot_price_2030,CH4_spot_price_2030,hour,elec_spot_price_2035,CH4_spot_price_2035,hour,elec_spot_price_2040,CH4_spot_price_2040,hour,elec_spot_price_2045,CH4_spot_price_2045,hour,elec_spot_price_2050,CH4_spot_price_2050
0,0,34.75000000000001,13.9,0,32.51770214875104,22.499999999999996,0,44.104469592626145,58.331680727778355,0,20.974866760506398,58.376663031700126,0,26.46817143394164,65.34109585327427,0,10.591807794046934,78.82758620689657,0,6.0,81.68965517241382
1,1,30.10612952133421,13.9,1,32.51770214875104,22.499999999999996,1,44.104469592626145,58.331680727778355,1,20.974866760506398,58.376663031700126,1,26.46817143394164,65.34109585327427,1,10.591807794046934,79.94707110593596,1,6.0,81.68965517241382
2,2,30.10612952133421,13.9,2,32.51770214875104,22.499999999999996,2,44.104469592626145,58.331680727778355,2,20.974866760506398,58.376663031700126,2,21.439218861492726,65.34109585327428,2,8.579364313178015,79.94707110593596,2,6.0,81.68965517241382
3,3,24.385964912280706,13.9,3,32.51770214875104,22.499999999999996,3,44.104469592626145,58.331680727778355,3,20.974866760506398,58.376663031700126,3,21.439218861492726,65.34109585327427,3,8.579364313178015,79.94707110593596,3,6.0,81.68965517241382
4,4,24.385964912280706,13.9,4,32.51770214875104,22.499999999999996,4,44.104469592626145,58.331680727778355,4,20.974866760506398,58.37666303170013,4,21.439218861492726,65.34109585327428,4,8.579364313178015,79.94707110593596,4,6.0,83.68965517241382
5,5,24.385964912280706,13.9,5,32.51770214875104,22.499999999999996,5,44.104469592626145,58.331680727778355,5,20.974866760506398,58.376663031700126,5,21.439218861492726,65.34109585327427,5,8.579364313178015,79.94707110593596,5,6.0,83.68965517241382
6,6,24.385964912280706,13.9,6,32.51770214875104,22.499999999999996,6,44.104469592626145,58.331680727778355,6,20.974866760506398,58.376663031700126,6,21.439218861492726,65.34109585327428,6,8.579364313178015,79.94707110593596,6,6.0,83.68965517241382
7,7,24.385964912280706,13.9,7,32.51770214875104,22.499999999999996,7,44.104469592626145,58.331680727778355,7,20.974866760506398,58.376663031700126,7,21.439218861492726,65.34109585327427,7,10.034344225939199,79.94707110593596,7,6.0,83.68965517241382
8,8,24.385964912280706,13.9,8,32.51770214875104,22.499999999999996,8,44.104469592626145,58.331680727778355,8,20.974866760506398,58.376663031700126,8,21.439218861492726,65.34109585327428,8,8.579364313178015,79.94707110593596,8,6.0,83.68965517241382
9,9,24.385964912280706,13.9,9,32.51770214875104,22.499999999999996,9,44.104469592626145,58.331680727778355,9,20.974866760506398,58.376663031700126,9,21.439218861492726,65.34109585327427,9,8.579364313178015,79.94707110593596,9,6.0,83.68965517241382
10,10,24.385964912280706,13.9,10,32.51770214875104,22.499999999999996,10,44.104469592626145,58.331680727778355,10,20.974866760506398,58.37666303170013,10,21.439218861492726,65.34109585327428,10,8.579364313178015,79.94707110593596,10,6.0,83.68965517241382
11,11,24.385964912280706,13.9,11,32.51770214875104,22.499999999999996,11,44.104469592626145,58.331680727778355,11,20.974866760506398,58.376663031700126,11,21.439218861492726,65.34109585327427,11,8.579364313178015,79.94707110593596,11,6.0,81.68965517241382
12,12,24.385964912280706,13.9,12,32.51770214875104,22.499999999999996,12,44.104469592626145,58.331680727778355,12,20.974866760506398,58.376663031700126,12,21.439218861492726,65.34109585327428,12,8.579364313178015,79.94707110593596,12,6.0,81.68965517241382
13,13,24.385964912280706,13.9,13,32.51770214875104,22.499999999999996,13,44.104469592626145,58.331680727778355,13,20.974866760506398,58.376663031700126,13,21.439218861492726,65.34109585327427,13,8.579364313178015,78.82758620689657,13,6.0,81.68965517241382
14,14,24.385964912280706,13.9,14,32.51770214875104,22.499999999999996,14,44.104469592626145,58.331680727778355,14,20.974866760506398,58.376663031700126,14,21.439218861492726,65.34109585327427,14,8.579364313178015,77.94707110593596,14,6.0,81.68965517241382
15,15,24.385964912280706,13.9,15,32.51770214875104,22.499999999999996,15,44.104469592626145,58.331680727778355,15,20.974866760506398,58.376663031700126,15,21.439218861492726,65.34109585327428,15,8.579364313178015,78.82758620689657,15,6.0,81.68965517241382
16,16,24.385964912280706,13.9,16,32.51770214875104,22.499999999999996,16,44.104469592626145,58.331680727778355,16,20.974866760506398,58.376663031700126,16,36.20465751196457,65.34109585327428,16,23.7363449047775,79.94707110593596,16,6.0,81.68965517241382
17,17,24.385964912280706,13.9,17,32.51770214875104,22.499999999999996,17,44.104469592626145,58.331680727778355,17,20.974866760506398,58.376663031700126,17,114.6335014969724,65.34109585327427,17,136.25801948409818,79.94707110593596,17,6.0,81.68965517241382
18,18,24.385964912280706,13.9,18,32.51770214875104,22.499999999999996,18,44.104469592626145,58.331680727778355,18,102.4151983012283,58.376663031700126,18,114.63350149697241,65.34109585327428,18,140.25801948409818,79.94707110593596,18,142.82395644283127,83.68965517241382
19,19,30.10612952133421,13.9,19,32.51770214875104,22.499999999999996,19,44.104469592626145,58.331680727778355,19,102.4151983012283,58.37666303170013,19,114.63350149697241,65.34109585327428,19,140.25801948409818,79.94707110593596,19,142.82395644283127,83.68965517241382
20,20,30.10612952133421,13.9,20,32.51770214875104,22.499999999999996,20,44.104469592626145,58.331680727778355,20,102.4151983012283,58.376663031700126,20,114.6335014969724,65.34109585327427,20,140.25801948409818,79.94707110593596,20,142.82395644283127,83.68965517241382
21,21,30.10612952133421,13.9,21,32.51770214875104,22.499999999999996,21,44.104469592626145,58.331680727778355,21,102.41519830122827,58.376663031700126,21,114.63350149697241,65.34109585327428,21,140.25801948409818,79.94707110593596,21,142.82395644283127,81.68965517241382
22,22,24.385964912280706,13.9,22,32.51770214875104,22.499999999999996,22,44.104469592626145,58.331680727778355,22,82.95631062399492,58.376663031700126,22,114.6335014969724,65.34109585327427,22,140.25801948409818,79.94707110593596,22,142.82395644283127,81.68965517241382
23,23,30.10612952133421,13.9,23,32.51770214875104,22.499999999999996,23,44.104469592626145,58.331680727778355,23,102.41519830122827,58.376663031700126,23,114.63350149697241,65.34109585327428,23,140.25801948409818,79.94707110593596,23,146.8239564428313,83.68965517241382
24,24,30.10612952133421,13.9,24,32.51770214875104,22.499999999999996,24,44.104469592626145,58.331680727778355,24,102.4151983012283,58.376663031700126,24,114.6335014969724,65.34109585327427,24,140.25801948409818,79.94707110593596,24,146.82395644283127,83.68965517241382
25,25,24.385964912280706,13.9,25,32.51770214875104,22.499999999999996,25,44.104469592626145,58.331680727778355,25,102.4151983012283,58.376663031700126,25,114.63350149697241,65.34109585327428,25,140.25801948409818,79.94707110593596,25,146.82395644283127,83.68965517241382
26,26,24.385964912280706,13.9,26,32.51770214875104,22.499999999999996,26,44.104469592626145,58.331680727778355,26,98.41519830122827,58.376663031700126,26,114.6335014969724,65.34109585327427,26,140.25801948409818,79.94707110593596,26,146.82395644283127,83.68965517241382
27,27,24.385964912280706,13.9,27,32.51770214875104,22.499999999999996,27,44.104469592626145,58.331680727778355,27,98.41519830122827,58.376663031700126,27,114.63350149697241,65.34109585327428,27,140.25801948409818,79.94707110593596,27,146.8239564428313,83.68965517241382
28,28,24.385964912280706,13.9,28,32.51770214875104,22.499999999999996,28,44.104469592626145,58.331680727778355,28,102.4151983012283,58.376663031700126,28,114.6335014969724,65.34109585327427,28,140.25801948409818,79.94707110593596,28,146.82395644283127,83.68965517241382
29,29,24.385964912280706,13.9,29,32.51770214875104,22.499999999999996,29,44.104469592626145,58.331680727778355,29,102.41519830122827,58.376663031700126,29,114.63350149697241,65.34109585327428,29,140.25801948409818,79.94707110593596,29,146.82395644283127,83.68965517241382
30,30,24.385964912280706,13.9,30,32.51770214875104,22.499999999999996,30,44.104469592626145,58.331680727778355,30,102.4151983012283,58.376663031700126,30,114.63350149697241,65.34109585327428,30,140.25801948409818,79.94707110593596,30,146.82395644283127,83.68965517241382
31,31,24.385964912280706,13.9,31,32.51770214875104,22.499999999999996,31,44.104469592626145,58.331680727778355,31,102.41519830122827,58.37666303170013,31,134.07427075669287,65.34109585327428,31,140.25801948409818,79.94707110593596,31,146.82395644283127,83.68965517241382
32,32,34.75000000000001,13.9,32,32.51770214875104,22.499999999999996,32,44.104469592626145,58.331680727778355,32,102.41519830122827,58.376663031700126,32,114.6335014969724,65.34109585327427,32,140.25801948409818,79.94707110593596,32,146.82395644283127,83.68965517241382
33,33,34.75000000000001,13.9,33,32.51770214875104,22.499999999999996,33,44.104469592626145,58.331680727778355,33,102.4151983012283,58.376663031700126,33,114.6335014969724,65.34109585327427,33,140.25801948409818,79.94707110593596,33,146.82395644283127,83.68965517241382
34,34,34.75000000000001,13.9,34,32.51770214875104,22.499999999999996,34,44.104469592626145,58.331680727778355,34,102.4151983012283,58.376663031700126,34,114.63350149697241,65.34109585327428,34,140.25801948409818,79.94707110593596,34,146.82395644283127,83.68965517241382
35,35,34.75000000000001,13.9,35,32.51770214875104,22.499999999999996,35,44.10446959262615,58.331680727778355,35,102.4151983012283,58.376663031700126,35,114.6335014969724,65.34109585327427,35,140.25801948409818,79.94707110593596,35,146.82395644283127,83.68965517241382
36,36,34.75000000000001,13.9,36,32.51770214875104,22.499999999999996,36,44.10446959262615,58.331680727778355,36,102.4151983012283,58.376663031700126,36,114.6335014969724,65.34109585327428,36,140.25801948409818,79.94707110593596,36,146.82395644283127,83.68965517241382
37,37,34.75000000000001,13.9,37,32.51770214875104,22.499999999999996,37,44.104469592626145,58.331680727778355,37,102.4151983012283,58.376663031700126,37,114.63350149697241,65.34109585327428,37,140.25801948409818,79.94707110593596,37,146.82395644283127,83.68965517241382
38,38,34.75000000000001,13.9,38,32.51770214875104,22.499999999999996,38,56.78675059574361,58.331680727778355,38,102.4151983012283,58.376663031700126,38,114.6335014969724,65.34109585327427,38,140.25801948409818,79.94707110593596,38,146.82395644283127,83.68965517241382
39,39,34.75000000000001,13.9,39,32.51770214875104,22.499999999999996,39,56.78675059574361,58.331680727778355,39,145.9416575792503,58.376663031700126,39,156.5798521277158,65.34109585327428,39,164.65204268238503,79.94707110593596,39,164.38495770247562,83.68965517241382
40,40,34.75000000000001,13.9,40,32.51770214875104,22.499999999999996,40,56.78675059574361,58.331680727778355,40,145.9416575792503,58.376663031700126,40,156.5798521277158,65.34109585327428,40,164.65204268238503,79.94707110593596,40,209.22413793103453,83.68965517241382
41,41,34.75000000000001,13.9,41,32.51770214875104,22.499999999999996,41,56.78675059574361,58.331680727778355,41,145.9416575792503,58.376663031700126,41,163.35273963318568,65.34109585327427,41,199.86767776483998,79.94707110593596,41,209.22413793103453,83.68965517241382
42,42,34.75000000000001,13.9,42,32.5177021487516,22.499999999999996,42,56.78675059574361,58.331680727778355,42,145.94165757925032,58.37666303170013,42,163.35273963318568,65.34109585327428,42,199.8676777648399,79.94707110593596,42,209.22413793103453,83.68965517241382
43,43,34.75000000000001,13.9,43,32.5177021487516,22.499999999999996,43,56.78675059574361,58.331680727778355,43,145.94165757925032,58.376663031700126,43,163.35273963318565,65.34109585327427,43,199.8676777648399,79.94707110593596,43,209.22413793103453,83.68965517241382
