,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029
Stock Multi-family - Privately rented - C1,1611071.8515331105,1630113.9118438682,1649028.484598313,1667820.3952109225,1686485.9907928219,1705032.581772001,1723457.3724161019,1741869.1018990828,1760277.7547730776,1778676.7837330028,1797189.7822611965
Stock Multi-family - Privately rented - C2,983486.6562621635,995689.6196989071,1007831.186096228,1019914.0406199419,1031936.5251179328,1043902.5081033228,1055810.7502545784,1067697.5291978992,1079567.925758698,1091419.7420257458,1103304.2630358578
Stock Multi-family - Privately rented - C3,938755.3896444717,950553.7534036865,962297.5361468521,973989.0318612662,985626.7815525485,997214.2994619741,1008750.4970091669,1020266.3254662931,1031766.40656597,1043248.8722949437,1054757.6921181586
Stock Multi-family - Privately rented - C4,912683.252627419,924151.7272643222,935566.1540972873,946928.210409552,958236.4258975522,969494.1622033882,980700.3064850508,991889.2242650003,1003065.7820528522,1014227.898153618,1025419.2818187452
Stock Multi-family - Privately rented - C5,949918.297293899,961563.345077758,973142.6182414735,984657.031443263,996104.7142035865,1007489.4007433356,1018809.6348135791,1030110.6342487019,1041399.2884015694,1052672.8104015535,1063992.106032202
Stock Multi-family - Social-housing - C1,1655602.194721926,1678098.1621072218,1700561.6344895356,1722998.8289607863,1745409.8945321634,1767798.5172575256,1790164.873033907,1812492.5743340394,1834790.353638383,1857060.101337362,1879275.0917373057
Stock Multi-family - Social-housing - C2,1025812.3841438394,1039810.4220419201,1053789.8739366916,1067754.435021833,1081704.2041866488,1095641.412735624,1109566.1812139757,1123468.7509154184,1137354.3595253665,1151224.1599551989,1165062.2662791212
Stock Multi-family - Social-housing - C3,675457.533497103,684672.5027188403,693875.5958832497,703069.253575618,712253.5438217941,721429.949359907,730598.5570270502,739752.941033849,748896.5855305659,758030.261933992,767143.5341141684
Stock Multi-family - Social-housing - C4,410708.4298305646,416279.0634548833,421842.4353071835,427400.11115786555,432952.14016802737,438499.4787005027,444042.19238035515,449576.2081419195,455103.8264049806,460625.5557053594,466134.7866215685
Stock Multi-family - Social-housing - C5,190915.62006124228,193439.375853968,195958.81169539833,198474.8240139463,200987.4374652918,203497.17964997262,206004.08711788396,208505.88351739073,211003.9384466478,213498.54024085024,215985.97639028786
Stock Single-family - Owner-occupied - C1,1115132.16820016,1122793.45999616,1130367.7710339942,1137884.6515336705,1145343.9899069646,1152729.686201595,1160041.1266568832,1167249.7868827868,1174349.0044088124,1181339.5266981034,1188172.820948572
Stock Single-family - Owner-occupied - C2,2154634.7942373212,2169805.743336684,2184871.208101672,2199903.0852087634,2214902.7427608143,2229849.66032716,2244746.2270112247,2259541.392996869,2274210.7598969406,2288758.5533259735,2303104.261008957
Stock Single-family - Owner-occupied - C3,2703469.0986115388,2723269.9104550374,2743033.41485741,2762770.361729722,2782484.513553203,2802168.5540156504,2821825.673278209,2841394.0085211787,2860871.272228167,2880263.379278925,2899481.1825239942
Stock Single-family - Owner-occupied - C4,3088290.5531165306,3111618.6900733765,3134974.361586042,3158320.750490264,3181663.589192171,3204998.559967695,3228329.780250954,3251591.337076855,3274777.1071612383,3297893.724524493,3320848.564421868
Stock Single-family - Owner-occupied - C5,3239418.92646365,3264743.7739475807,3290100.94774975,3315393.1879694886,3340624.303928161,3365796.746532796,3390912.9663499054,3415905.210922698,3440767.941186609,3465505.1470326846,3490020.815093304
Stock Single-family - Privately rented - C1,464188.98312957556,467398.8518169909,470579.8653566025,473725.2110648127,476834.20342000807,479908.3861036902,482947.2272459348,485984.2934197513,489015.2409467055,492036.7279021154,495113.21904105716
Stock Single-family - Privately rented - C2,468302.13252035755,471585.6211050824,474841.3072006744,478062.0114340309,481247.0922978117,484398.1124110106,487514.57736343564,490629.71089250984,493739.58512112824,496840.9046585548,499995.8962535355
Stock Single-family - Privately rented - C3,423419.56818969874,426488.94116220874,429535.9963119268,432554.2090608319,435543.08507231006,438504.03338299337,441436.6828596998,444366.36436905345,447289.7315870648,450204.1821297701,453160.7594401631
Stock Single-family - Privately rented - C4,383204.4708188043,386033.2164935413,388843.110954355,391627.85636144946,394387.03620052076,397121.911785007,399832.16302969813,402538.7878493272,405239.04032125627,407930.7027338843,410658.11759622185
Stock Single-family - Privately rented - C5,295647.22331758804,297904.6825908697,300148.8478135946,302374.6758277567,304581.85711235873,306771.319263364,308942.81182776386,311109.9560415489,313270.9428961704,315424.2643951116,317601.8622176192
Stock Single-family - Social-housing - C1,287303.4704112544,289736.67664183537,292161.79486643267,294571.83605726063,296966.40221635206,299346.05126833025,301710.33903079736,304053.59285883466,306375.23307803273,308674.9275001527,310944.3761427896
Stock Single-family - Social-housing - C2,245964.09226463098,248027.182997531,250083.2992207395,252126.21375600525,254155.58244527667,256171.91745911003,258174.83929510188,260159.33897950625,262124.86329150418,264071.12916910904,265990.81515885866
Stock Single-family - Social-housing - C3,157603.88925692107,158935.82624359764,160263.52953627735,161583.03930212074,162894.14051332552,164197.1683965055,165491.88578153562,166775.1399917163,168046.50143940575,169305.78621453242,170548.4175108173
Stock Single-family - Social-housing - C4,83061.50806102685,83763.16051489784,84462.57619697307,85157.6491634257,85848.26406888144,86534.59891625484,87216.52563877552,87892.36972510537,88561.88523289494,89224.97052476574,89879.20225038276
Stock Single-family - Social-housing - C5,24828.10215778392,25038.678844572336,25248.586824310663,25457.204412087613,25664.496836842947,25870.515453018943,26075.221362209093,26278.11835693878,26479.133493586916,26678.235526975695,26874.70774033907
Annuities Multi-family - Owner-occupied - C1 (euro),25784163.322106183,38632489.887200534,51454079.19765053,64199277.16816994,76785825.09751031,89376405.22341226,101824618.43226424,115151643.78563105,128338124.7517975,128475187.70459622,128554783.88099362
Annuities Multi-family - Owner-occupied - C2 (euro),40109103.570106074,60162784.56532731,79914029.8761904,99568499.86804251,118990555.12699956,138449889.15730613,157705179.72177532,177747742.7380852,197588922.43738788,197199324.77789208,196633393.05180356
Annuities Multi-family - Owner-occupied - C3 (euro),58956986.97610369,88513913.8956221,118507747.60788101,148424490.4874296,178030015.7412385,207735311.3135388,237138906.08916357,266591445.26424542,295739394.61212856,295213558.4442981,294271717.70737946
Annuities Multi-family - Owner-occupied - C4 (euro),81327632.80035935,122167130.28724767,163596199.725168,204921912.07096672,245786266.32863593,286741603.66657835,327219173.73644507,367837540.7048448,408014044.07395613,407286470.4181676,405861138.2913387
Annuities Multi-family - Owner-occupied - C5 (euro),129859794.76299953,195151435.83292693,262007824.74023885,328788931.6924685,394925689.9626077,461382398.27255005,527180990.68076366,591748065.4710909,655674129.3015906,654391516.3665276,651987314.0549341
Annuities Multi-family - Privately rented - C1 (euro),109063918.98588048,164177097.46128923,219016325.6532805,273763038.32068634,328284077.3053716,383001530.3349812,450196289.7144705,515905546.23181427,579618293.4665867,601468035.2678735,619236055.132024
Annuities Multi-family - Privately rented - C2 (euro),68461078.5582386,102922332.36352308,137149150.8452809,171286092.36915302,205254214.6749513,239349472.8652227,278002152.26368403,316009418.60697925,353135885.2013607,361639435.61174804,368314830.76768434
Annuities Multi-family - Privately rented - C3 (euro),65992182.621901274,99149607.53847873,132095656.31425855,164938342.87058496,197605168.4907533,230386864.84903485,267095251.31326982,303188894.29407537,338484497.2260092,345631113.84676,351194637.2997627
Annuities Multi-family - Privately rented - C4 (euro),64323907.86937441,96579477.24239114,128666825.99508336,160647549.10660067,192454380.50729376,224381159.08013698,260508948.39412633,295948916.5887741,330573532.8218883,337749183.9411531,343439796.1245305
Annuities Multi-family - Privately rented - C5 (euro),65768322.3163953,98777414.6920779,131691683.76133768,164535188.4300944,197235183.98740503,230117002.00105184,268438126.70905066,305902481.09643126,342425049.89176744,352311164.30260307,360417218.0892638
Annuities Multi-family - Social-housing - C1 (euro),135590315.27472308,203389586.47034442,271945122.8703938,340484804.9423749,408661471.33392274,477543639.153545,546088593.6542685,613796480.4367048,681012612.50559,680034239.6225302,678665575.0346528
Annuities Multi-family - Social-housing - C2 (euro),83860283.64140582,125756483.25363806,168095486.3586106,210411242.37595844,252495131.3913712,295007096.22198987,337306729.05205387,379104840.2486021,420600292.43125176,419898077.5617465,419001154.2972391
Annuities Multi-family - Social-housing - C3 (euro),55052076.09955135,82565393.61391968,110370665.66087304,138161118.4645645,165800469.50456318,193719080.27295282,221497239.4457326,248939666.05142754,276184167.4137486,275734506.90532494,275144640.78072375
Annuities Multi-family - Social-housing - C4 (euro),33219713.53918864,49830844.85098397,66625492.02971785,83412676.92120434,100109635.37647358,116972434.89218241,133749914.52955706,150319230.01701427,166770367.62245432,166517985.11659536,166169837.4298469
Annuities Multi-family - Social-housing - C5 (euro),15243571.0943828,22884416.856115505,30622704.49991871,38361692.971405044,46061273.28466466,53834408.98571712,61566683.994829215,69191396.05015282,76761176.83658762,76678028.70566094,76525232.65798138
Annuities Single-family - Owner-occupied - C1 (euro),123548401.48859203,181450841.60196155,248489996.30964762,315006353.80416936,373954018.06176615,432878309.1985039,492193543.885407,557653841.2262325,622667704.7625543,622416821.7764829,628117156.4458897
Annuities Single-family - Owner-occupied - C2 (euro),285739214.7987801,422157525.2745663,589644997.9413848,755208001.743309,904793373.1524512,1053762276.344307,1199810142.3244553,1354366351.6751554,1507509066.0746531,1511102862.4334908,1524374440.127788
Annuities Single-family - Owner-occupied - C3 (euro),432475827.1377903,648132605.5696452,885422547.0481322,1120463547.4047716,1341332980.5627003,1561102733.3783126,1775282237.487745,1989211462.9113667,2200520995.605031,2192273537.74203,2183686372.2008734
Annuities Single-family - Owner-occupied - C4 (euro),525215975.3071735,786500062.6300721,1057425138.0712587,1325974011.4614942,1578672750.4922583,1829786331.9489164,2074071874.748179,2318384843.791632,2559531379.94842,2533979937.518264,2508171066.153397
Annuities Single-family - Owner-occupied - C5 (euro),533731004.4156629,799995476.6710163,1066313186.8756459,1331395991.6097972,1583781366.8084128,1836267891.4222906,2083025017.992431,2326168555.566582,2566883539.277477,2537274447.546732,2508279669.6555767
Annuities Single-family - Privately rented - C1 (euro),48632371.19573569,72476158.35181242,97733157.88009407,122923134.80707511,147399637.6618546,171966375.2109267,208443295.34846807,243563299.30744308,276696365.26022243,302489360.73238814,325527232.501557
Annuities Single-family - Privately rented - C2 (euro),49371192.64496824,73546358.76812975,99161977.90076455,124706405.05337276,149535404.46817338,174455373.40594125,211243431.1544689,246635377.4878755,280037769.82894075,305333702.4625284,327977748.30807847
Annuities Single-family - Privately rented - C3 (euro),44377274.707216226,66063042.94747555,89018006.39595053,111890138.53929582,134131743.90594292,156445657.42343011,188097142.0354509,218631318.6793347,247557783.31700215,268088163.02316612,286554574.06857556
Annuities Single-family - Privately rented - C4 (euro),40307222.61537328,60025059.43696189,80893799.21974155,101690024.19132808,121922391.99395889,142231763.85120726,170542090.92493287,197822471.18566883,223709533.17797124,241676691.25746727,257824497.0453784
Annuities Single-family - Privately rented - C5 (euro),30950072.508436274,46052977.88636386,62058040.77573884,78003308.94260958,93529086.56208888,109130159.26972528,130147042.98085035,150456982.41327986,169810313.6265529,182656847.92952064,194296857.1580143
Annuities Single-family - Social-housing - C1 (euro),29183440.376165103,43818577.33951561,59316327.149621785,74855301.34286366,90124804.77833429,105687951.2572252,121045511.58620591,136074687.4237542,151002585.27386385,151236604.00462478,151421655.4690686
Annuities Single-family - Social-housing - C2 (euro),24998255.452067435,37544035.09210929,50802546.78826063,64097221.98753109,77161847.29840007,90472462.33347383,103603808.70870532,116444040.86641286,129196503.0675834,129367301.68981397,129482952.73884086
Annuities Single-family - Social-housing - C3 (euro),15951897.111605335,23963072.448233537,32432341.97778762,40925967.20045759,49277062.523864664,57788267.24850788,66187424.49667488,74398776.96434805,82555748.35409625,82688908.36563651,82782192.82948118
Annuities Single-family - Social-housing - C4 (euro),8414199.867154505,12646521.559689064,17118157.66010823,21604753.509235267,26017450.168471202,30516619.28612069,34957728.33497184,39296801.72003263,43607813.250568494,43691290.79331723,43745871.24619882
Annuities Single-family - Social-housing - C5 (euro),2513533.886296152,3775304.9942630343,5110417.406107068,6449295.422888851,7765637.633906644,9107355.249766447,10431335.29238627,11726111.355427787,13012326.269435454,13033874.695460416,13049893.579995563
Energy expenditures Multi-family - Owner-occupied - C1 (euro),220679705.7884642,222020256.50580955,221190513.8753963,223683810.3919465,223657486.934227,223443570.23131406,219489378.42606536,218656084.90335667,217842552.30697772,217049136.74307194,216263677.21211582
Energy expenditures Multi-family - Owner-occupied - C2 (euro),348088521.87790614,349907214.9486571,348622354.9819628,352825857.762644,352841425.6460258,352563287.1322137,346924605.30204856,345708764.5025342,344532897.83894926,343397576.0201986,342285634.3020694
Energy expenditures Multi-family - Owner-occupied - C3 (euro),512469448.6667403,514651353.1725981,512515111.7637983,518433600.63964856,518242956.964122,517634429.53541344,509166958.71745825,506707055.7899021,504341842.10844016,502071661.48099804,499870734.99330556
Energy expenditures Multi-family - Owner-occupied - C4 (euro),737380313.588459,739992129.9416118,736152205.8927399,743843838.6721961,742864563.5454408,741311425.2648319,728443668.9177654,724440392.2615129,720605693.4773327,716939326.4102437,713403536.4256166
Energy expenditures Multi-family - Owner-occupied - C5 (euro),1409972072.8044834,1414670479.0351489,1408703548.797251,1424780970.3288438,1424202193.493113,1422473344.294297,1399228636.1825798,1392159097.6789975,1385366154.401622,1378850444.297405,1372546741.5027094
Energy expenditures Multi-family - Privately rented - C1 (euro),914823865.786017,919509456.8703691,917930681.9810988,927036868.459808,928383148.3288714,928918323.4052924,897306236.4896339,884763190.1474323,873457864.8636619,854570109.4890813,837818555.6066301
Energy expenditures Multi-family - Privately rented - C2 (euro),582005025.406555,585474868.6219671,585007492.6185021,591816754.6194764,593250833.360474,594179005.9390525,577787482.0489557,572351291.8634456,567452499.4250659,558666362.9737083,550894662.3291992
Energy expenditures Multi-family - Privately rented - C3 (euro),590525724.9150172,594179841.3634348,593868776.5033001,601006465.4616098,602638946.4670291,603761698.1326426,587676404.731042,582595289.0462039,578027267.8518857,569767536.7599124,562474345.2526872
Energy expenditures Multi-family - Privately rented - C4 (euro),623976546.1745338,627861620.784797,627618337.6630977,635298400.6681547,637105357.906016,638368323.4425547,621158287.2247256,615461194.6488822,610353614.8301029,601321165.3453431,593355385.8652118
Energy expenditures Multi-family - Privately rented - C5 (euro),798619161.9190826,803388044.050408,802950959.4731619,812841389.2703695,814986702.3578451,816409913.1584572,793880850.4897232,785456674.4147061,777885692.1047066,764291558.8372332,752289134.0903049
Energy expenditures Multi-family - Social-housing - C1 (euro),846380605.0505487,851786933.7811112,851466176.063084,865884351.7858182,868656476.5677307,870693788.7045814,863559365.3487815,862236173.6885908,861015006.9080575,859897695.7519864,858853616.8756726
Energy expenditures Multi-family - Social-housing - C2 (euro),585306719.4670839,589159920.8073004,589092749.9073197,599154111.399171,601218539.2882411,602779975.9286288,597987224.7308027,597237454.5832323,596557025.0881299,595947290.1278855,595387466.2076774
Energy expenditures Multi-family - Social-housing - C3 (euro),419020117.4706956,421773972.2208501,421737612.06472397,428875108.03181976,430356812.9291347,431481509.200607,428000125.7558425,427481806.7722052,427012402.8726933,426592922.78069454,426208410.42135996
Energy expenditures Multi-family - Social-housing - C4 (euro),279472419.0142544,281255243.39130324,281196261.86982155,285812428.7654395,286747556.1579693,287448100.91947705,285074457.62663704,284705188.7677971,284366210.3781759,284058255.356037,283770969.46500295
Energy expenditures Multi-family - Social-housing - C5 (euro),159121324.0681224,159995858.25052536,159823895.24103767,162188931.77939406,162563163.06555387,162805697.16532874,161248273.615588,160903505.10996413,160573523.6429775,160258787.79209337,159952548.8605565
Energy expenditures Single-family - Owner-occupied - C1 (euro),1248911112.521007,1250174372.8970397,1238116922.2755115,1244267977.7154527,1240166921.4608817,1234868999.0473115,1212933631.0850737,1208900822.8708484,1204648891.1603668,1200178376.5775063,1195350056.5423977
Energy expenditures Single-family - Owner-occupied - C2 (euro),2645739592.33689,2641206269.6001787,2608715014.8017335,2615035719.8905244,2597933692.322873,2578912669.6215568,2525688301.792793,2511631059.845916,2497605698.8874035,2483611569.1650596,2469432113.3209176
Energy expenditures Single-family - Owner-occupied - C3 (euro),3464279530.898792,3447142836.5478873,3409315305.294616,3422102856.4679723,3401279925.78862,3378384648.293617,3309627810.391333,3286908762.297086,3264888936.6517134,3243530712.943355,3222510014.1152053
Energy expenditures Single-family - Owner-occupied - C4 (euro),4154931751.3832912,4126638044.943479,4084110139.234144,4101878253.677049,4078874561.2790647,4053458459.9167023,3971556943.194015,3946045471.103607,3921469002.900541,3897769993.4370837,3874549130.8384795
Energy expenditures Single-family - Owner-occupied - C5 (euro),4925485457.7423115,4900153322.287198,4871372561.106371,4915759672.892459,4907028888.907494,4894541179.823068,4812469563.335005,4795450272.747332,4778966315.305298,4762981195.453402,4747097001.192816
Energy expenditures Single-family - Privately rented - C1 (euro),432822454.02397984,432265041.9115998,429950642.7267529,433223822.0943412,432346151.1412225,431065689.6192088,416396972.7057038,410071642.9892044,404528440.93654096,394412200.0474622,385511237.83901477
Energy expenditures Single-family - Privately rented - C2 (euro),488630902.04791915,488063989.79789025,485595467.2331183,489425003.6308643,488560604.87131727,487240272.09821415,470924540.23760617,463930716.5398313,457811277.8008157,446650172.27139556,436835673.9116718
Energy expenditures Single-family - Privately rented - C3 (euro),464707538.8477409,464425772.57816637,462379978.464364,466265611.89693224,465757002.22083277,464821320.4374716,449857957.9510083,443910444.28191996,438718121.39101833,428987233.74495506,420443684.86813635
Energy expenditures Single-family - Privately rented - C4 (euro),449368650.03313255,449195150.8563927,447414153.19360924,451446686.78479767,451152261.4957387,450442939.36296153,436507365.0967192,431121819.919575,426430073.16916335,417426488.70505357,409530362.15923095
Energy expenditures Single-family - Privately rented - C5 (euro),392433136.62884265,392600001.47494006,391424703.1208693,395529327.81432664,395656329.3133547,395413103.6692256,384217580.64808476,380154536.4640668,376627522.43866646,369387447.30132675,363051438.77945673
Energy expenditures Single-family - Social-housing - C1 (euro),202897648.40343076,203636329.45834664,203799678.65320638,207498039.28351614,208424601.76586604,209142609.7855797,206716300.78878218,206731378.37697977,206748937.38327658,206768528.83612338,206779601.99095306
Energy expenditures Single-family - Social-housing - C2 (euro),198147546.37781823,198831915.20613414,198964835.68157932,202496221.17101854,203369888.31493622,204040798.16962665,201555355.95210433,201541574.5928325,201529834.23140913,201519690.31097922,201500610.0376771
Energy expenditures Single-family - Social-housing - C3 (euro),137215303.28906068,137726321.54272327,137853058.22152215,140326647.92154554,140966543.27556026,141466807.1755083,139758483.49352586,139781180.11509505,139805241.05354497,139830371.07421443,139849449.38046935
Energy expenditures Single-family - Social-housing - C4 (euro),78917770.88770327,79210703.08054881,79282678.39455138,80706828.25445901,81073815.16047132,81360288.31490189,80382276.23378529,80395351.38527365,80409121.4019101,80423413.81777677,80434142.66576302
Energy expenditures Single-family - Social-housing - C5 (euro),27350459.624086466,27452708.152936928,27478184.599884223,27973503.04119426,28101495.998218182,28201610.368492983,27865643.25232903,27871067.212700065,27876773.795697737,27882698.423386313,27887427.119379073
Energy expenditures standard Multi-family - Owner-occupied - C1 (euro),338190310.2593373,339227580.3381198,336047731.0975493,339496159.7984081,337887288.7855556,335890511.05224735,326439120.04133314,323144583.2086337,319903462.09131175,316715897.7976756,313561038.1799929
Energy expenditures standard Multi-family - Owner-occupied - C2 (euro),464358906.8437945,465230325.05292696,460797178.9195564,465941247.53471273,463715240.7066009,460957410.4315181,449020974.3911077,444573684.0541957,440212760.8699742,435938243.6011134,431724059.4607992
Energy expenditures standard Multi-family - Owner-occupied - C3 (euro),625436495.5290388,625787075.9635677,619338864.6687822,625742723.5768033,622313324.6838139,618191632.8143246,601790009.2150781,594746440.2513967,587879000.8487487,581186307.0807326,574631590.7933534
Energy expenditures standard Multi-family - Owner-occupied - C4 (euro),827529597.7919375,827195357.2540174,817521032.7421228,824756819.3081658,819164740.1954073,812698187.7931192,790024392.1298033,780020921.072379,770299265.837036,760856000.9821739,751640767.2218262
Energy expenditures standard Multi-family - Owner-occupied - C5 (euro),1368764958.699439,1367967294.1825893,1353673840.0543141,1367271294.9998987,1359637505.911031,1350495852.926684,1314426046.7498937,1298616257.8534596,1283218007.650694,1268227454.3961422,1253570104.7884724
Energy expenditures standard Multi-family - Privately rented - C1 (euro),1342804126.2527544,1346144004.7129962,1337585936.2589579,1349293822.2759624,1346294257.3641114,1341715345.8118467,1275217151.340872,1245639328.7442791,1218570029.9811902,1178002709.88793,1141587328.6388927
Energy expenditures standard Multi-family - Privately rented - C2 (euro),734415121.6614734,736752091.7826414,732631415.2384602,740440003.5065643,739401799.7705622,737503283.6603884,706871111.784584,694338458.6110902,682766426.7633368,665073860.815875,649116461.0313556
Energy expenditures standard Multi-family - Privately rented - C3 (euro),680015017.4125196,682301766.5645083,678643626.1460661,686133592.6470174,685344872.5042123,683762061.1692984,656119633.1189896,645045984.6432395,634813173.1638527,619239952.6671528,605184078.578524
Energy expenditures standard Multi-family - Privately rented - C4 (euro),663875525.5268985,666133269.8550773,662661265.4944401,670124002.5011073,669449266.4815058,667992997.590958,640637647.952588,629362085.9216912,618976157.7338489,603360370.9863716,589288938.8478582
Energy expenditures standard Multi-family - Privately rented - C5 (euro),740829074.558247,743245671.709955,739360251.1059779,747862081.7079788,747061483.7089795,745365558.0145677,714338959.939374,700652300.003259,688075329.441358,668606199.7143768,651116228.2776101
Energy expenditures standard Multi-family - Social-housing - C1 (euro),1198770460.0096288,1202186898.5799954,1194951420.8028378,1215022594.852305,1213321229.6983316,1210187890.3279824,1190362586.8021758,1181078504.1095822,1172006551.4096315,1163147638.045038,1154450540.4620013
Energy expenditures standard Multi-family - Social-housing - C2 (euro),727918592.1621585,730129204.0672823,725933773.1450337,738210970.2674047,737359624.4481763,735645611.6111895,723799708.3245203,718374395.1325004,713073684.5762678,707898310.4943358,702817628.7658199
Energy expenditures standard Multi-family - Social-housing - C3 (euro),478515128.48257583,479961320.4730087,477221016.0598354,485187915.1383497,484633469.5181911,483516549.8597438,475650125.9829039,472110675.3784623,468651645.8350919,465273588.022481,461956246.8903163
Energy expenditures standard Multi-family - Social-housing - C4 (euro),295215168.1253922,296052787.38815856,294336038.6447553,299074359.9436136,298681512.867252,297946873.05604845,293046267.30858153,290852762.5663103,288705651.3286621,286605375.8611702,284539022.6515329
Energy expenditures standard Multi-family - Social-housing - C5 (euro),146527327.62668103,146814371.7336289,145839333.06929708,147918952.27304286,147579948.97126916,147074690.11982197,144434193.8490274,143230515.32921222,142047972.82231003,140886841.16346523,139739907.71258804
Energy expenditures standard Single-family - Owner-occupied - C1 (euro),2286234975.911551,2279237834.8318563,2240542117.7884927,2245964163.70701,2226372056.362095,2203945197.9280467,2143268115.480879,2124117865.2644289,2104565267.165535,2084615841.3601496,2063982203.6320448
Energy expenditures standard Single-family - Owner-occupied - C2 (euro),4219924804.3488126,4191699116.7062597,4105688171.4219794,4101638688.4228272,4047558330.498067,3989611867.3928156,3864116845.451284,3816962362.985621,3770134872.677199,3723631553.687924,3677064257.713409
Energy expenditures standard Single-family - Owner-occupied - C3 (euro),5004873143.798303,4948872158.391352,4853586183.480753,4855048721.658082,4791940010.398826,4725104924.375225,4576733656.071631,4511596863.003522,4448166531.833036,4386353479.898119,4325600754.609958
Energy expenditures standard Single-family - Owner-occupied - C4 (euro),5472412179.944734,5396793420.80962,5296486982.86515,5301235670.694672,5234706566.621905,5164224361.133249,5002421285.336204,4933216058.963355,4866039509.319481,4800768751.105558,4736769048.124482
Energy expenditures standard Single-family - Owner-occupied - C5 (euro),5507079073.6310835,5442207136.025721,5371377471.872378,5408735964.281287,5367138883.746116,5320076304.574336,5176431066.05409,5124007431.299582,5072670943.900623,5022355296.601781,4972531903.607037
Energy expenditures standard Single-family - Privately rented - C1 (euro),746152344.1583685,741775559.6998546,733363843.3802629,737633492.9446654,732459967.142656,726386291.3477619,690358508.5072197,672916947.0091721,657353051.055698,632440782.5690112,610279291.7453616
Energy expenditures standard Single-family - Privately rented - C2 (euro),740334909.2857864,736070740.8350316,727948388.5852584,732417523.8823917,727469253.7993519,721622281.2099364,686332290.4713141,669241787.7499732,653997380.2191366,629661719.9896063,608011847.3439478
Energy expenditures standard Single-family - Privately rented - C3 (euro),640352727.327258,637017940.4860674,630420002.7093673,634606696.21654,630770442.8613882,626164383.0131658,596454499.3120269,582750373.2442164,570512181.6761897,550745020.939012,533152568.68963164
Energy expenditures standard Single-family - Privately rented - C4 (euro),568096806.6790253,565247821.570656,559663470.0697076,563774404.7216654,560636709.3339814,556810996.2829086,531257573.9288677,519625754.0158483,509235002.02883404,492242152.5748802,477117887.6566779
Energy expenditures standard Single-family - Privately rented - C5 (euro),421999216.19919163,420260430.2274728,416571559.42980754,420372547.91891843,418500855.52094924,416103561.60305494,398383675.54539454,390537103.98266536,383513225.00678945,371594800.1008422,360982802.06692255
Energy expenditures standard Single-family - Social-housing - C1 (euro),317972027.46254367,317851814.6093045,316503700.8114379,322369433.1018422,322553809.9571856,322300429.28291434,315628755.17597455,313969594.2214701,312325307.8475524,310695042.82353085,309060412.9121955
Energy expenditures standard Single-family - Social-housing - C2 (euro),274235928.66334,274083592.23738146,272888648.52842283,277819174.10386384,277938673.08029777,277682601.155266,271736023.6658605,270269146.7183238,268814811.3170302,267372277.56099898,265925390.66407633
Energy expenditures standard Single-family - Social-housing - C3 (euro),173854553.51418066,173814969.78225538,173110805.89587656,176273778.55273038,176402596.3756803,176294397.13895443,172529886.63752827,171646500.12834996,170770456.15061057,169901309.96913752,169029057.16274863
Energy expenditures standard Single-family - Social-housing - C4 (euro),92270847.24178885,92250991.37724167,91878282.61418058,93561101.1739846,93630352.92306666,93573574.85232386,91583234.54515055,91116463.01154447,90653435.12788755,90193914.22891891,89732610.29915075
Energy expenditures standard Single-family - Social-housing - C5 (euro),27453285.172999177,27446995.351689782,27335686.817921802,27837408.292823005,27857934.2010152,27840990.756972924,27251715.08516565,27113136.201578856,26975732.507140767,26839426.544983756,26702642.64538092
Annuities insulation Owner-occupied - C1 (euro/year.household),671.0634396756055,657.8200710078976,745.4009991295159,750.1915088927396,644.3027411548443,644.6081985169773,668.7136640274164,748.4278393973001,748.4640625064635,748.4712780553599,749.5474373592835
Annuities insulation Owner-occupied - C2 (euro/year.household),881.3411953482534,872.9352397194618,1038.2141161707955,1041.0570475533625,943.4166538586863,941.8379886797007,936.5732944193127,1018.741312218437,1016.8061820060352,1014.8221924310732,1012.7705166479649
Annuities insulation Owner-occupied - C3 (euro/year.household),1092.9976642832687,1094.9600762369314,1169.1658081643554,1171.7136773563411,1117.39698317091,1112.4248315957827,1100.437918674004,1160.7154468015551,1155.574605250525,1150.4711937447896,1145.3612014861549
Annuities insulation Owner-occupied - C4 (euro/year.household),1145.5490443423491,1145.06095338244,1182.8715051318886,1185.8690916956107,1126.7271090694785,1121.0935428830155,1107.599310103803,1165.4884257171573,1159.5852631840785,1153.7588536529365,1147.9531437715855
Annuities insulation Owner-occupied - C5 (euro/year.household),1080.4362154728458,1092.5616315138088,1071.9771945794919,1076.583825610873,1027.021066812844,1024.386797017556,1015.2136201296074,1071.521998786649,1068.2428713462957,1064.970254041441,1061.6648557961814
Annuities insulation Privately rented - C1 (euro/year.household),564.848043236305,557.6835798662528,594.3520541725226,598.4435854196031,588.7053871920012,588.8585217703677,1012.7807820141709,1043.8056435039375,1017.9486721853248,1165.6342110410344,1148.7182760915207
Annuities insulation Privately rented - C2 (euro/year.household),703.7527222768979,698.6507963202594,712.7324014236108,716.3576203003795,707.577034862191,707.5014512743288,1105.7887461388405,1145.9211825518385,1116.3892874005019,1274.4173031920134,1255.1383581568389
Annuities insulation Privately rented - C3 (euro/year.household),760.8991184803322,761.425693398365,755.9315897274605,759.9458567741019,746.089518573724,745.5674612590412,1149.8383282596776,1166.5735130735834,1131.6918346864802,1337.716785712984,1314.8191205655576
