Occupancy status,Income owner,Income tenant,Housing type,Heating system,Performance,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029
Privately rented,C1,C3,Single-family,Electricity-Heat pump water,A,847.7627840052347,1059.0536602190132,1272.2729359325676,1485.5476478433447,1698.8733518050165,1912.4618341289192,2126.11359122061,2337.3897885876167,2549.097322846197,2761.2259887352334,2974.027102830351
Privately rented,C1,C3,Single-family,Electricity-Heat pump water,B,550.8541317853892,614.768962646097,721.9407238416045,829.6509228840983,937.5763285962772,1047.330449463792,1156.1367574901137,1199.1293474253296,1243.2238539530567,1288.3798139586568,1335.8747931512053
Privately rented,C1,C3,Single-family,Electricity-Heat pump water,C,1187.6890731800802,1220.9594119367832,1277.7465956994965,1334.8801361000817,1392.5140324202841,1452.4137246945802,1512.5666694376025,1534.361495807628,1556.2550618093837,1578.2560983710905,1600.5442287767032
Privately rented,C1,C3,Single-family,Electricity-Heat pump water,D,26.81599606519733,30.121276065513236,36.31080978737452,42.42342242742077,48.354178180607896,54.408490451817386,60.42984102418605,62.488944416150275,64.52085289424781,66.52178783257764,68.49808896962043
Privately rented,C1,C3,Single-family,Electricity-Heat pump water,E,20.674530091602623,20.45451656399458,20.195144050916305,19.93299947195096,19.68243728735542,19.426955942073942,19.16717860120094,18.919837284184087,18.66710485692828,18.397867126830224,18.12071837710368
Privately rented,C1,C3,Single-family,Electricity-Heat pump water,F,1.037583438279955,1.0156903035083233,0.9888794416214141,0.9624955434703475,0.9372656809635386,0.9122909200316515,0.8878008847597576,0.8656965126986368,0.8431522968215364,0.7387332157110432,0.6468648466158017
Privately rented,C1,C3,Single-family,Electricity-Performance boiler,C,146.23940441273885,180.9046355938644,217.13405348673854,253.3413957003459,289.1375815334348,325.1454125605264,412.3381393871336,499.46013448211056,583.6932214065778,710.7803338739674,832.2813868435451
Privately rented,C1,C3,Single-family,Electricity-Performance boiler,D,4522.48733712088,4484.687122945164,4452.210004359533,4417.829642742683,4375.119496990431,4332.190149152432,4417.3502380121545,4547.993147749793,4667.500896462045,4911.901430781191,5134.321601620884
Privately rented,C1,C3,Single-family,Electricity-Performance boiler,E,3915.8486871070504,3826.287259799108,3717.6928461948546,3610.210191388051,3505.4211726634308,3401.986153608593,3302.88609214205,3258.4973984665767,3213.8145969943585,3168.811619209643,3123.149062123005
Privately rented,C1,C3,Single-family,Electricity-Performance boiler,F,1967.6148533335863,1937.908283125182,1903.929842522739,1869.4183772081033,1835.4138300475493,1801.5968675865818,1771.4034079859046,1773.731275481517,1775.2249254648762,1597.4146499489418,1439.5803566049187
Privately rented,C1,C3,Single-family,Electricity-Performance boiler,G,2165.544384381487,2100.447404177904,2028.6818894048697,1958.0616273287035,1891.078725228596,1826.0093547451695,1595.1933617159602,1434.0417150555982,1291.519510953304,1163.9493066516056,1049.5654793472952
Privately rented,C1,C3,Single-family,Natural gas-Performance boiler,C,1053.3256676907686,1092.1719494115632,1141.744338789437,1189.45830345474,1229.1755185163047,1266.0700709226278,1317.372951158974,1373.5620152416411,1430.04786276705,1640.5765995230347,1831.0205721901457
Privately rented,C1,C3,Single-family,Natural gas-Performance boiler,D,4598.937548637084,4554.2057240263275,4460.150914911889,4365.4656034756845,4274.831499688803,4177.337540904087,4084.728627742914,4045.0099437389918,4004.485229558411,3995.083996445876,3980.73478150123
Privately rented,C1,C3,Single-family,Natural gas-Performance boiler,E,1162.4329009471658,1142.487245554393,1108.1044886933855,1073.1881056002896,1039.7835349046,1004.5933143456966,969.0759314280233,950.1063625705999,930.6794472041273,910.2919318518519,888.1252024659623
Privately rented,C1,C3,Single-family,Natural gas-Performance boiler,F,2130.971051295498,2118.755997658009,2081.3201136587777,2040.0650757639978,2000.5305363800805,1955.680903990376,1908.421159852598,1890.1243123989027,1866.6508482053996,1653.3606909550076,1462.8625725225543
Privately rented,C1,C3,Single-family,Natural gas-Performance boiler,G,259.05282665207926,257.69122412000064,251.44662371336378,244.2416185598243,237.27322788602024,229.47462223066157,199.30890718472764,178.68827076549212,159.81415545278705,142.41819732061506,126.64505983851687
Privately rented,C1,C3,Single-family,Oil fuel-Performance boiler,D,537.7412092825463,512.6496911469463,493.97093108782434,474.03896532647644,450.82206542359916,426.61976440525706,515.3609994290244,570.593969302883,599.0866347753644,630.9050261553795,633.9070232108093
Privately rented,C1,C3,Single-family,Oil fuel-Performance boiler,E,1001.0542955961841,944.925372735614,889.9209136851674,834.8432505935639,779.4752370024929,724.0652865717226,668.6449785794846,612.5995544058252,556.5290821058101,500.5287453474405,443.9788786843969
Privately rented,C1,C3,Single-family,Oil fuel-Performance boiler,F,571.8076189931812,533.9426692032928,495.49712038155184,458.026818796418,421.67743999490483,386.26814769643585,351.77447776200097,318.4540840489404,285.88972132404365,228.554821036148,180.33918690214387
Privately rented,C1,C3,Single-family,Oil fuel-Performance boiler,G,1862.8707210159814,1738.8990038989045,1610.9830570849404,1486.4464106644632,1367.3747339803074,1251.4119354301688,1024.6046649504833,834.6767744128822,674.4700005112691,539.0596940309408,425.1855311430679
Privately rented,C1,C3,Single-family,Wood fuel-Performance boiler,B,111.15163718474275,188.76217470885945,267.2293842344613,345.8025596796239,424.4370834009911,503.37656842870746,588.197071199027,669.6347301199196,751.1625818064695,852.326778047864,952.2388624348642
Privately rented,C1,C3,Single-family,Wood fuel-Performance boiler,C,582.1040082179139,698.9561713844154,823.3414851298929,949.2266715217969,1073.8553742063052,1200.871692079387,1338.897369187655,1403.7678840449262,1467.9964564333077,1609.2997538121203,1743.2987923204166
Privately rented,C1,C3,Single-family,Wood fuel-Performance boiler,D,557.2467832039714,620.7651779415124,689.6609411551123,758.7976748906187,828.0102632358,898.2830387403928,968.5752927997713,995.3820076671198,1021.187591618919,1046.7439439808156,1070.2799216465985
Privately rented,C1,C3,Single-family,Wood fuel-Performance boiler,E,362.05769173203714,398.77985553087103,444.27336383377326,490.84853951554334,537.4690401785628,585.8349444735823,631.321465183545,642.7049994259294,652.7115272511523,660.997979138984,666.9351266998913
Privately rented,C1,C3,Single-family,Wood fuel-Performance boiler,F,524.7091977127236,593.3686420718311,666.6427193329275,738.7245874712645,808.7381257284837,877.6512437811591,938.6273022467722,952.1722918350633,961.9900413712979,871.0544959245698,787.7995829919942
Privately rented,C1,C3,Single-family,Wood fuel-Performance boiler,G,181.32627892550124,192.12139995842705,204.76193452233218,217.40504931776377,229.52251225253985,241.55924366951763,227.09610306113763,205.72979334836447,186.1665135441623,168.129836526969,151.685785897615
Privately rented,C1,C4,Multi-family,Electricity-Heat pump water,A,303.8409391789614,829.9235410053687,1381.2169970429668,1932.9155599550616,2484.9554333604115,3037.612413455325,3590.4167022099346,4119.518493761924,4650.08358993135,5181.899181264849,5717.2972995010505
Privately rented,C1,C4,Multi-family,Electricity-Heat pump water,B,547.8369106110846,669.8975249579083,952.1286658986407,1229.6644012839397,1502.748793780528,1772.2356663371693,2035.1037695259358,2147.22694349804,2258.706040370467,2369.3263855810605,2480.8473245060054
Privately rented,C1,C4,Multi-family,Electricity-Heat pump water,C,418.9168952701532,449.0732669993685,531.6997623376811,613.7585670809606,694.6852048825017,776.5034634510755,857.6394441329192,885.2557664004574,912.4516529508579,939.2350062647322,965.808175952719
Privately rented,C1,C4,Multi-family,Electricity-Heat pump water,D,56.81581909467255,70.14950488452604,114.18247335947751,158.3203055839707,201.59056935086295,245.77319202875066,290.18732256555086,302.5337711495108,314.7007335302771,326.689322654646,338.563465437813
Privately rented,C1,C4,Multi-family,Electricity-Performance boiler,B,95.11603428031842,122.2920440746951,149.46805386907178,176.64406366344846,203.82007345782515,230.99608325220183,258.17209304657854,285.3481028409552,312.5241126353319,339.7001224297086,366.87613222408527
Privately rented,C1,C4,Multi-family,Electricity-Performance boiler,C,6507.0907541837005,6434.265105590068,6281.90035757306,6130.466214877697,5978.16753246818,5827.255596376405,5926.870930629432,6072.862375512359,6188.616012418508,6512.117432646758,6780.410233859806
Privately rented,C1,C4,Multi-family,Electricity-Performance boiler,D,3663.359067219252,3603.6070349480774,3493.768699322527,3385.7405145782086,3279.4434594361746,3174.9621620561306,3136.317075465368,3137.0395733062905,3130.5153060698563,3199.752326927488,3251.563966158765
Privately rented,C1,C4,Multi-family,Electricity-Performance boiler,E,3431.9390474624697,3332.145770030128,3184.8251138133696,3041.840571840456,2903.156398248916,2768.8272684816784,2639.8273869132145,2554.992767264308,2471.6961047383834,2389.9671807180534,2309.1141977993643
Privately rented,C1,C4,Multi-family,Electricity-Performance boiler,F,3625.22002236066,3581.2829351322143,3532.2366194863516,3482.1890432455766,3431.678342043255,3380.234603538962,3328.1061642531213,3274.6849920196873,3219.47773992562,2846.4086260804384,2515.4549999393594
Privately rented,C1,C4,Multi-family,Electricity-Performance boiler,G,3535.5173808228337,3469.711962897853,3399.392515917488,3328.993624498521,3258.9945591327355,3189.0170631853575,2807.7935798984045,2472.9541098433256,2177.77798541568,1917.6690039571556,1688.2361843438116
Privately rented,C1,C4,Multi-family,Heating-District heating,A,135.88004897188344,210.61407590641932,285.3481028409552,360.0821297754911,434.81615671002703,509.55018364456294,584.2842105790988,659.0182375136347,733.7522644481706,808.4862913827066,883.2203183172425
Privately rented,C1,C4,Multi-family,Heating-District heating,B,226.15244624919143,301.1872844156381,378.5261641188011,456.1049526969188,533.5674609336958,611.249405557443,689.1264802008379,768.8229037922765,850.7552099301495,934.7019819005199,1022.6238277012404
Privately rented,C1,C4,Multi-family,Heating-District heating,C,617.4804963603416,704.5849256908717,791.8564953742706,877.9845744809669,962.8886446621035,1046.681253558745,1129.3552052258556,1211.380798854204,1293.2243989857625,1374.8269665021046,1456.986460526677
Privately rented,C1,C4,Multi-family,Heating-District heating,D,1238.9717099125908,1288.245689402121,1337.105296520124,1386.360366347733,1436.1913558607669,1486.3710082630914,1536.8637345728218,1587.5357365931695,1638.3492318925064,1689.2563821063754,1737.6139335210562
Privately rented,C1,C4,Multi-family,Heating-District heating,E,1364.3150636746127,1409.9339916783383,1452.8491906654922,1493.921943430022,1533.3277443379554,1570.8106693077518,1606.320314240155,1637.6649311460367,1664.9137193453755,1688.3362436767684,1707.7142511893705
Privately rented,C1,C4,Multi-family,Natural gas-Performance boiler,C,4674.610274015456,4734.935734432111,4787.117427111728,4838.437082760667,4887.3990861738375,4934.334509370211,4980.160281170731,5040.66591340813,5100.51611282773,5159.6982590058105,5219.829763139206
Privately rented,C1,C4,Multi-family,Natural gas-Performance boiler,D,7128.56655626097,7063.858901250332,6957.793287505137,6851.074161314308,6745.266654749712,6636.8376520841875,6527.123977640675,6457.20350629865,6386.8786293605335,6316.135067126157,6245.1973731687885
Privately rented,C1,C4,Multi-family,Natural gas-Performance boiler,E,5476.3953109298545,5387.222554460177,5262.090279347363,5135.754725954734,5010.384479499025,4882.918188278912,4753.7888400206575,4656.434089274649,4558.216327261316,4459.164216646031,4357.128744973414
Privately rented,C1,C4,Multi-family,Oil fuel-Performance boiler,C,19.901631520472982,19.609359737745248,19.57849901310986,19.415810567103737,19.05997999595298,18.580262923137187,17.976404571909125,17.21355163472553,16.331629524906763,24.69604175703662,29.989329417097434
Privately rented,C1,C4,Multi-family,Oil fuel-Performance boiler,D,211.37161431849478,201.31638331980332,191.4359671819773,181.36520015758765,171.03398708028436,160.5136136235229,149.80105241392198,138.86607693959425,127.73592538942817,130.64664789872356,128.68539152273058
Privately rented,C1,C4,Multi-family,Oil fuel-Performance boiler,E,483.974215332113,452.666640985967,421.63916339036615,391.20990066030095,361.42648474793987,332.23423938365784,303.6301611497184,275.62768754060426,248.20798628211006,221.3715788561405,194.85269819404147
Privately rented,C1,C4,Multi-family,Oil fuel-Performance boiler,F,515.2757701765864,482.1222082035752,449.15405203922705,416.8030810066341,385.1459443209603,354.1016720584737,323.6686580977152,293.86150964475627,264.66336967972234,212.46858392764346,168.34475041122354
Privately rented,C1,C4,Single-family,Electricity-Heat pump water,A,468.57142468357847,624.6602829717465,782.093360970594,939.5637896720477,1097.0677320828827,1254.755614444745,1412.4862483764234,1568.5686732208342,1724.952196085071,1881.6312269119094,2038.7875780284703
Privately rented,C1,C4,Single-family,Electricity-Heat pump water,B,350.0907752133753,399.0804203470315,481.4775326455482,564.2384284968813,647.0845026858451,731.3265857600177,814.8078762108814,847.725418131374,881.4218732159371,915.8698592457491,952.0010591256819
Privately rented,C1,C4,Single-family,Electricity-Heat pump water,C,950.0877037961591,976.3257299589264,1021.0432940618049,1066.0276489333064,1111.415198848063,1158.5855767148164,1205.9501343116522,1223.0857257158848,1240.2993005126111,1257.5976856634775,1275.1148940715943
Privately rented,C1,C4,Single-family,Electricity-Heat pump water,D,19.196423746658517,21.27643307873915,25.180490929031297,29.045749415781945,32.80660798156724,36.65522751269136,40.49149625826022,41.806081861484635,43.10840932608431,44.39835284464104,45.67681412520453
Privately rented,C1,C4,Single-family,Electricity-Heat pump water,E,16.425321443607963,16.250206998290366,16.043760510443885,15.83512794866335,15.635709478193666,15.432397498294694,15.225691038568002,15.028912351204243,14.827864431538984,14.613717940758661,14.393327685603843
Privately rented,C1,C4,Single-family,Electricity-Heat pump water,F,0.7925666238860949,0.7758433732326343,0.7553636763666068,0.7352101192539274,0.7159380817382932,0.6968609056540627,0.678153991242945,0.6612693852524648,0.6440488009537284,0.5642874289697798,0.494113021351593
Privately rented,C1,C4,Single-family,Electricity-Performance boiler,C,107.57988418207606,132.98552748064276,159.53713626071584,186.07385593581844,212.311244161284,238.69920647653697,299.84588048991054,361.0011478871837,420.25345407266553,512.5503089555301,600.7592622974242
Privately rented,C1,C4,Single-family,Electricity-Performance boiler,D,3318.963860898028,3292.479327900596,3270.3548460088214,3246.7682202799465,3216.8828368431064,3186.8483823017446,3244.874397927218,3337.5901344004687,3422.7442940481233,3604.345797271266,3769.789587052164
Privately rented,C1,C4,Single-family,Electricity-Performance boiler,E,3110.2227665222736,3038.5823839699933,2951.616785764376,2865.5650405804877,2781.7814575599355,2699.0928900750832,2619.8885132613227,2584.1714749872317,2548.245514044766,2512.090576006245,2475.3715808319344
Privately rented,C1,C4,Single-family,Electricity-Performance boiler,F,1503.5750061013464,1481.058826847778,1455.307080606681,1429.1558290772186,1403.3894911521456,1377.790380735158,1355.0120208744054,1357.4469137175868,1359.262428943808,1223.7355961494766,1103.4370731855377
Privately rented,C1,C4,Single-family,Electricity-Performance boiler,G,1480.9955386928436,1436.6943768526055,1387.776019762038,1339.6299489089256,1293.9628553781176,1249.5924026600972,1091.7687946130222,981.7918010627931,884.44300036184,797.2329538199782,719.0276192747526
Privately rented,C1,C4,Single-family,Natural gas-Performance boiler,C,810.5966804485317,838.8991277027569,875.0046452573529,909.7074589767035,938.5800511238916,965.3349256047935,999.5650054974245,1038.2139420443739,1077.474981737514,1212.7772445333474,1336.2921627113676
Privately rented,C1,C4,Single-family,Natural gas-Performance boiler,D,3758.1315937114236,3718.537491192721,3638.4952591998176,3558.1115457753403,3481.3758704226234,3399.261371564717,3319.9080003328895,3283.60355867622,3246.8811442395304,3227.880470953773,3206.1879495789967
Privately rented,C1,C4,Single-family,Natural gas-Performance boiler,E,747.4170899536946,736.9728210831661,716.5662710541784,695.642728121014,675.6010754393074,654.1735218514934,632.3894393444779,621.9748071325766,611.1411379567272,599.5591735833889,586.5251654615305
Privately rented,C1,C4,Single-family,Natural gas-Performance boiler,F,1265.331136597287,1263.8824147303599,1245.8567509256206,1225.1152709272224,1205.1816061798352,1181.5553927787123,1156.1709735878087,1149.61509368799,1139.2239647677943,1012.0596696759202,898.0640911004925
Privately rented,C1,C4,Single-family,Natural gas-Performance boiler,G,139.43022313054837,139.80861948631104,137.19740546420013,133.93530071290434,130.73704716172435,126.97384950904802,110.72004238726355,99.98653608483443,90.02118923449507,80.71333057440324,72.18336104565041
Privately rented,C1,C4,Single-family,Oil fuel-Performance boiler,D,378.91446942996566,361.5878787121624,349.15399259664895,335.73997819906106,319.7769838326171,303.0472662004454,369.332933044121,410.9166338893078,432.79487128244324,458.92430591744426,463.2411447935785
Privately rented,C1,C4,Single-family,Oil fuel-Performance boiler,E,800.6947507026185,755.4905803414213,711.0831564344865,666.6697985202227,622.152419126058,577.6457154989182,533.174225836936,488.2889701209689,443.43941112296716,398.69447046115954,353.5503864589495
Privately rented,C1,C4,Single-family,Oil fuel-Performance boiler,F,463.81749787059266,432.97955114262777,401.5781030704153,371.00170867745373,341.38474272031056,312.5588276414655,284.5029711406778,257.4472250064916,231.03463615965327,184.63917297751593,145.63929241301247
Privately rented,C1,C4,Single-family,Oil fuel-Performance boiler,G,1369.4601549208014,1278.3249097473522,1184.3658322515416,1092.8827320073913,1005.3956091864648,920.1851681098677,753.4535475091348,613.8073413192951,496.00975342374244,396.4491975075815,312.7178650126914
Privately rented,C1,C4,Single-family,Wood fuel-Performance boiler,B,74.29435707156247,131.49346460594882,189.30318376690923,247.1866666472224,305.111746264244,363.2515433814953,425.22833760417836,484.897575689816,544.6506374216382,617.9451880163219,690.4007206300159
Privately rented,C1,C4,Single-family,Wood fuel-Performance boiler,C,448.5541761531192,538.6943387936727,634.6846608720812,731.7336441819226,827.7617579053478,925.5910408025234,1030.0485821335285,1078.1653321912718,1125.8653562058807,1226.7477625238737,1322.6222884050792
Privately rented,C1,C4,Single-family,Wood fuel-Performance boiler,D,446.48207334936365,495.6369061900691,548.9431195487429,602.4384685524154,656.009535483535,710.418556021646,764.2986357055539,784.4596389140811,803.9155153982471,823.2091321651067,841.0015289697243
Privately rented,C1,C4,Single-family,Wood fuel-Performance boiler,E,285.2882408270547,310.904738205441,342.56704508131463,374.9687153267759,407.4365076250033,441.09632321361465,472.7153934552534,480.2975410882931,486.86758650607356,492.1741229089217,495.8216683098639
Privately rented,C1,C4,Single-family,Wood fuel-Performance boiler,F,372.4012986222791,418.48191607671083,467.43615122105484,515.5491487680617,562.2852333253511,608.2230070829946,648.7961709485235,657.6226624974033,663.8898737014547,600.688428437634,542.8910878591998
Privately rented,C1,C4,Single-family,Wood fuel-Performance boiler,G,120.19497898518202,126.9691400852591,134.8587061438748,142.74599040911042,150.31124334070566,157.81887685144417,148.07408514137853,134.0718924782607,121.26311156977808,109.4643147459987,98.71593610091205
Privately rented,C1,C5,Multi-family,Electricity-Heat pump water,A,271.3479715703965,849.588732321027,1455.8653654516047,2062.5541097255596,2669.590194431392,3277.275517166042,3885.096510603174,4466.64353100378,5049.838135718668,5634.439813977648,6223.431485589213
Privately rented,C1,C5,Multi-family,Electricity-Heat pump water,B,580.0826752807667,695.2747528167223,963.3930158244755,1227.371058785328,1487.398312901717,1744.502780211367,1995.691744267788,2102.671706801265,2209.4035389745673,2315.6443277690237,2423.3814947076376
Privately rented,C1,C5,Multi-family,Electricity-Heat pump water,C,468.95085453600507,501.3055086346605,593.2393229782004,684.8473048091679,775.3963573191551,867.4211874478233,959.0648483495085,989.4086682754933,1019.3906728555146,1049.0178718631955,1078.5073071561915
Privately rented,C1,C5,Multi-family,Electricity-Heat pump water,D,55.74242407965153,69.93091473792208,116.73593387373381,163.66809485413705,209.69251057359477,256.7017307950083,303.9734036021478,317.14223085925613,330.12485755996966,342.92237442976847,355.6027842286487
Privately rented,C1,C5,Multi-family,Electricity-Performance boiler,B,104.49287525215753,134.3479824670597,164.20308968196184,194.058196896864,223.91330411176614,253.76841132666829,283.62351854157043,313.4786257564726,343.33373297137473,373.1888401862769,403.043947401179
Privately rented,C1,C5,Multi-family,Electricity-Performance boiler,C,6426.005238204117,6355.894862569464,6208.0771050498315,6061.129166471221,5913.10758686913,5766.445528930457,5903.727406396891,6081.654369582873,6225.17234889935,6638.449406967726,6984.3301807450625
Privately rented,C1,C5,Multi-family,Electricity-Performance boiler,D,3382.306692177288,3328.509031056108,3228.74232668212,3130.588956191662,3033.893984650607,2938.839392926623,2917.8623829497633,2931.6339444731807,2936.9892620955866,3040.697264119026,3122.68861291898
Privately rented,C1,C5,Multi-family,Electricity-Performance boiler,E,3120.5442984228275,3033.7350090330287,2903.2871808157365,2776.57783142595,2653.5250771924134,2534.301982973783,2419.7995055453284,2345.790291548711,2272.976387888372,2201.395905913085,2130.3473387539457
Privately rented,C1,C5,Multi-family,Electricity-Performance boiler,F,4668.992434441394,4609.986838961219,4544.554454202021,4477.910966758645,4410.750708024288,4342.460645973134,4273.367046558432,4202.844876450502,4130.248859305639,3650.2204600178256,3224.519240589262
Privately rented,C1,C5,Multi-family,Electricity-Performance boiler,G,4014.3749309113937,3939.234914989402,3859.052425852891,3778.791905385729,3699.0046892643927,3619.2472816254462,3186.2793328136263,2805.9247555692314,2470.6313970945816,2175.177557312276,1914.568899153917
Privately rented,C1,C5,Multi-family,Heating-District heating,A,149.27553607451077,231.37708091549166,313.4786257564726,395.5801705974535,477.6817154384344,559.7832602794153,641.8848051203962,723.9863499613771,806.0878948023579,888.1894396433388,970.2909844843197
Privately rented,C1,C5,Multi-family,Heating-District heating,B,254.052690183176,332.19402464213596,412.9584558799339,494.0418297757574,575.0333251190439,656.329526960346,737.908783451471,821.6223691330609,907.8964052959153,996.4830654393967,1089.8810610855833
Privately rented,C1,C5,Multi-family,Heating-District heating,C,740.4715267857395,832.1936824535245,924.239149881483,1015.2512721079326,1105.138090103858,1194.0279059708603,1281.9170846363547,1369.3448755654226,1456.7719275659867,1544.1339324005962,1632.4246261073883
Privately rented,C1,C5,Multi-family,Heating-District heating,D,1463.991279692089,1525.9264660845363,1587.3099152036523,1649.09519505428,1711.497545376202,1774.2484806465857,1837.305536250984,1900.518822226014,1963.8244382805806,2027.166502887449,2087.172904209482
Privately rented,C1,C5,Multi-family,Heating-District heating,E,1588.916654727017,1637.5131557891125,1683.0880519274417,1726.658384846326,1768.4265885092923,1808.0973563297675,1845.6132201600883,1878.488639867673,1906.789301412096,1930.8220904234945,1950.334938357933
Privately rented,C1,C5,Multi-family,Natural gas-Performance boiler,C,5203.529596121048,5271.869234217445,5331.138458435282,5389.391764505292,5444.890306192401,5498.059340170008,5549.936387926834,5618.452584388939,5686.203598989679,5753.175631328683,5821.259281490894
Privately rented,C1,C5,Multi-family,Natural gas-Performance boiler,D,8869.942877884718,8787.857232625982,8654.450427497863,8520.285907232857,8387.346082632706,8251.212731882648,8113.537445294458,8025.172798215417,7936.353577141175,7847.061467518381,7757.556006650119
Privately rented,C1,C5,Multi-family,Natural gas-Performance boiler,E,5815.124173277756,5722.636914486036,5591.854077628622,5459.691550811864,5328.462486080549,5194.901571957329,5059.459987345882,4957.7572242090955,4855.053579854224,4751.380122258357,4644.284721849373
Privately rented,C1,C5,Multi-family,Oil fuel-Performance boiler,C,24.15989186792333,23.800954320965637,23.745575986928596,23.532279501627627,23.08863463155203,22.496581745152294,21.755808559436865,20.824728128066454,19.750951278107763,29.407620455383935,35.49348238251393
Privately rented,C1,C5,Multi-family,Oil fuel-Performance boiler,D,267.72150901092954,254.81703906173627,242.1239609526491,229.21436739265772,216.00613917818782,202.58139021293664,188.93591343272183,175.03411466791385,160.90654495420137,163.11250588950077,159.63882606730178
Privately rented,C1,C5,Multi-family,Oil fuel-Performance boiler,E,573.0012939896274,535.9288198716067,499.18857879124744,463.1573710234085,427.89164106647,393.3265610361826,359.45855794631746,326.3036391987163,293.8393528525994,262.06629896299,230.67009910734708
Privately rented,C1,C5,Multi-family,Oil fuel-Performance boiler,F,598.9335453570225,560.3976384370592,522.0770353718227,484.473778000936,447.6770015487535,411.5925660110804,376.218607312267,341.5721148714633,307.6334883739923,246.96451421472682,195.67685441238675
Privately rented,C1,C5,Single-family,Electricity-Heat pump water,A,519.8564988306848,646.8119384088279,775.0829049758743,903.388712090451,1031.7261139359116,1160.2414814921838,1288.7966921000361,1415.6735101795034,1542.7820684374003,1670.1178527493305,1797.8243821717679
Privately rented,C1,C5,Single-family,Electricity-Heat pump water,B,356.7158709134181,394.72021296952573,459.28583298567276,524.2021637826649,589.2024011389548,655.4598248876146,721.2307337589732,747.1950218531372,773.7749990980623,800.953318431006,829.4444853647296
Privately rented,C1,C5,Single-family,Electricity-Heat pump water,C,787.3003368148152,809.0455773369576,846.5191585158041,884.2242969300607,922.2421504920777,961.8190554894717,1001.5927360171205,1015.8926914466715,1030.2564042080555,1044.6858074989013,1059.2958942753123
Privately rented,C1,C5,Single-family,Electricity-Heat pump water,D,15.522934152393947,17.499241603423545,21.201277385770503,24.85732438371431,28.404199071205248,32.02481857630073,35.62545144090774,36.85672543211818,38.07168680184702,39.26539260658977,40.444664969469365
Privately rented,C1,C5,Single-family,Electricity-Heat pump water,E,11.66960395500522,11.544709961625276,11.397458280274321,11.248677899425333,11.106461694081638,10.96150129855632,10.814157354884127,10.673938955554148,10.530708326458315,10.37819339778175,10.221304986931088
Privately rented,C1,C5,Single-family,Electricity-Heat pump water,F,0.5137815336063082,0.5029406817350938,0.48966471256542543,0.4766001635812597,0.46410705992020534,0.4517402752360673,0.4396135127841485,0.428668062270989,0.41750481372638076,0.3657994822306832,0.3203089030422669
Privately rented,C1,C5,Single-family,Electricity-Performance boiler,C,88.47998927637401,109.59205111159123,131.66878299363688,153.7176085819247,175.51150055587797,197.44179593658666,244.71234557102258,292.5011573014386,339.030477923015,408.1871761031838,474.8285845447443
Privately rented,C1,C5,Single-family,Electricity-Performance boiler,D,2603.75724563496,2583.0102817942684,2564.720596174578,2545.4424489815074,2521.721905164619,2498.048016084536,2538.1453575438104,2607.2762862790146,2671.2637390201457,2800.344623875788,2919.0351917557887
Privately rented,C1,C5,Single-family,Electricity-Performance boiler,E,2212.1173691437275,2162.1229036188142,2101.3645658886194,2041.2477576401413,1982.7053153209658,1924.9804929936386,1869.7988151456407,1846.2138358485329,1822.4825083750795,1798.587417499278,1774.33752021405
Privately rented,C1,C5,Single-family,Electricity-Performance boiler,F,982.0031431177489,970.3533839764726,956.801407663527,942.8522253419901,928.9669269265371,915.1767701017413,903.3632999332666,909.7355735778846,915.6015041851665,828.4076828055755,750.9745124994886
Privately rented,C1,C5,Single-family,Electricity-Performance boiler,G,1056.979933742895,1027.225421221239,994.430094900011,962.072050255397,931.3220049872888,901.4620619055501,789.7421573685955,713.0986082057425,645.1766895279917,584.2205230917904,529.2987104181875
Privately rented,C1,C5,Single-family,Natural gas-Performance boiler,C,736.9975417729927,761.016549734312,792.1069488472938,821.8671781360813,846.2333632146914,868.6139461498922,898.5212920775116,931.9240990488657,965.409527945993,1088.0723288418674,1199.0228970253922
Privately rented,C1,C5,Single-family,Natural gas-Performance boiler,D,3393.6127687776925,3355.318081735519,3281.5429593021036,3207.532486865671,3136.812625841213,3061.4206526773914,2988.9385341871102,2954.014361914518,2918.6789513725507,2899.693731230665,2878.12590344704
Privately rented,C1,C5,Single-family,Natural gas-Performance boiler,E,705.6559047747058,693.4432880238976,672.4631222599726,651.1605777260598,630.7824324468585,609.3238102981669,587.6713980536182,576.0661831415656,564.1878174762235,551.7324409108247,538.207061516676
Privately rented,C1,C5,Single-family,Natural gas-Performance boiler,F,1214.23283684004,1207.381916841768,1186.130697588316,1162.6951781578223,1140.2287201362824,1114.720162530819,1087.8272598974156,1077.4129005891352,1064.03902672684,942.4621527793888,833.8725835412058
Privately rented,C1,C5,Single-family,Natural gas-Performance boiler,G,145.0513323137995,143.89639419348725,140.1303434936611,135.87266360729126,131.77054476770743,127.24521016729298,110.35871058626749,98.68980360597126,88.0581848423673,78.30128845598863,69.48613575410678
Privately rented,C1,C5,Single-family,Oil fuel-Performance boiler,D,331.1767874924896,315.6215506995329,303.8082624014632,291.258948055708,276.77757723165223,261.72011218542434,309.9598767641089,339.3740191352903,353.76922449843005,371.17211995527526,371.9983482146279
Privately rented,C1,C5,Single-family,Oil fuel-Performance boiler,E,614.8982127094738,580.1413802778752,545.980982160326,511.82510036051434,477.59948687804547,443.3902186035956,409.21581865334844,374.7344569087827,340.2867861351931,305.9255782848069,271.26635361043355
