,Health cost (Billion euro),Subsidies insulation (Billion euro),Subsidies heater (Billion euro),Investment heater WT (Billion euro),Investment insulation WT (Billion euro)
2019,6.040668588427528,2.164500848093361,2.537535418109355,9.7850905724567,6.6678424445775315
2020,5.890805070053396,2.323280968059305,2.572788048163255,9.760977487128635,6.863828361270318
2021,5.710936568988684,2.690858708710522,1.9689922538773672,9.627526650796264,7.397382213037123
2022,5.535505462669452,2.5965216541613483,1.9764246122121716,9.618815103442335,7.249506607907648
2023,5.387171399206978,2.0034160344858636,1.978809175753057,9.569874039614547,6.1736370136545755
2024,5.241762833148479,1.9708726220814359,1.8837062761408423,9.555710976948145,6.073852702708672
2025,4.958782459220751,2.227957399509726,1.848046380065704,9.419123340066959,6.861729383445272
2026,4.730833570810173,1.6240144931794487,0.44570596871479573,8.37666318439246,6.068446453604637
2027,4.524381138970924,1.5679352443595296,0.4442250756733382,8.316220722721699,5.870933885817963
2028,4.232744774343643,1.8826031852471037,0.4427187365993855,8.255668284055874,6.942849694862837
2029,3.9714023361996595,1.7920326091107954,0.4441007151503569,8.244062569481619,6.6284435448783
2030,3.736840052856493,1.7221682241034866,0.4481971151223948,8.300518558254252,6.3860106088174
2031,3.5252894673754014,1.647884018096355,0.44956040576594564,8.288470473824677,6.127643959075872
2032,3.333276067018716,1.5953534915329024,0.4508796439072119,8.275282452269705,5.933152720969226
2033,3.1597233287730817,1.5316346788487725,0.4521207588588378,8.260544693081926,5.711805251947822
2034,2.9960554353063054,1.816624344578517,0.453277426232181,8.244013468171033,6.739276456503018
