,hour,elec_demand,electrolysis,methanation,heat_elec,heat_gas,peak_electricity_load,nb_year,date,year
0,465,94.236,0.0,0.0,11.560936392312247,35.70144113782961,94.236,0,2006-01-20 09:00:00,2020
0,859,81.23532220972781,0.547945205479452,0.0,14.514863993222397,39.78441446860618,81.92025371657712,0,2006-02-05 19:00:00,2025
0,859,84.68841671007625,1.6350187753151642,0.0,16.411712703878877,31.840619340985562,86.73219017922021,0,2006-02-05 19:00:00,2030
0,859,91.6776085382998,0.0,0.0,18.988251639786053,24.585778780893133,91.6776085382998,0,2006-02-05 19:00:00,2035
0,609,93.988074747317,4.174526543566172,0.9554357546803188,28.062121914974945,23.986636834886966,100.79862585124192,0,2006-01-26 09:00:00,2040
0,610,100.41585540590043,6.167680965064225,1.4800835802425396,27.953498222401798,16.651702927505326,110.5922625793016,0,2006-01-26 10:00:00,2045
0,610,106.47623032216708,10.966210045662102,1.8606384398334848,29.62276156519472,14.072188418734939,123.28505694563385,0,2006-01-26 10:00:00,2050
