,hour,elec_spot_price_2020,CH4_spot_price_2020,hour,elec_spot_price_2025,CH4_spot_price_2025,hour,elec_spot_price_2030,CH4_spot_price_2030,hour,elec_spot_price_2035,CH4_spot_price_2035,hour,elec_spot_price_2040,CH4_spot_price_2040,hour,elec_spot_price_2045,CH4_spot_price_2045,hour,elec_spot_price_2050,CH4_spot_price_2050
0,0,34.75000000000001,13.9,0,32.51770214875117,22.499999999999996,0,36.12074052956419,77.35068414466421,0,18.6381993914933,79.55544682590983,0,7.424694153476318,95.17434576608585,0,7.407407407407407,98.0255576198101,0,7.407407407407407,113.44878241488081
1,1,30.10612952133421,13.9,1,32.51770214875117,22.499999999999996,1,36.12074052956419,77.35068414466421,1,18.6381993914933,79.55544682590984,1,7.424694153476318,95.17434576608584,1,6.0,98.0255576198101,1,6.0,113.44878241488081
2,2,30.10612952133421,13.9,2,32.51770214875117,22.499999999999996,2,36.12074052956419,77.35068414466421,2,18.6381993914933,79.55544682590983,2,7.424694153476318,95.17434576608585,2,6.0,98.0255576198101,2,6.0,113.44878241488081
3,3,24.385964912280706,13.9,3,32.51770214875117,22.499999999999996,3,36.12074052956419,77.35068414466421,3,18.6381993914933,79.55544682590983,3,7.424694153476318,95.17434576608585,3,6.0,98.0255576198101,3,6.0,113.44878241488081
4,4,24.385964912280706,13.9,4,32.51770214875117,22.499999999999996,4,36.12074052956419,77.35068414466421,4,18.6381993914933,79.55544682590983,4,7.424694153476318,95.17434576608584,4,6.0,98.0255576198101,4,6.0,113.44878241488081
5,5,24.385964912280706,13.9,5,32.51770214875117,22.499999999999996,5,36.12074052956419,77.35068414466421,5,18.6381993914933,79.55544682590984,5,7.424694153476318,95.17434576608584,5,6.0,98.02555761981009,5,6.0,113.44878241488081
6,6,24.385964912280706,13.9,6,32.51770214875117,22.499999999999996,6,36.12074052956419,77.35068414466421,6,18.6381993914933,79.55544682590983,6,7.424694153476318,95.17434576608585,6,6.0,98.0255576198101,6,6.0,113.44878241488081
7,7,24.385964912280706,13.9,7,32.51770214875117,22.499999999999996,7,36.12074052956419,77.35068414466421,7,18.6381993914933,79.55544682590984,7,7.424694153476318,95.17434576608584,7,6.0,98.02555761981009,7,6.0,113.44878241488081
8,8,24.385964912280706,13.9,8,32.51770214875117,22.499999999999996,8,36.12074052956419,77.35068414466421,8,18.6381993914933,79.55544682590983,8,7.424694153476318,95.17434576608585,8,6.0,98.0255576198101,8,6.0,113.44878241488081
9,9,24.385964912280706,13.9,9,32.51770214875117,22.499999999999996,9,36.12074052956419,77.35068414466423,9,18.6381993914933,79.55544682590983,9,7.424694153476318,95.17434576608585,9,6.0,98.0255576198101,9,6.0,113.44878241488081
