,Switch Electricity-Heat pump water (Thousand households),Switch Electricity-Heat pump air (Thousand households),Switch Electricity-Performance boiler (Thousand households),Switch Natural gas-Performance boiler (Thousand households),Switch Oil fuel-Performance boiler (Thousand households),Switch Wood fuel-Performance boiler (Thousand households)
2019,206.88147937478047,,297.1320048996691,495.7745184367396,,243.6092255765838
2020,209.40761204640188,,293.4256144701381,492.7042496777106,,242.0796193520324
2021,227.7228607879948,,307.1380707280702,478.8681034943181,,216.0330464008164
2022,231.1467536561975,,305.424871870361,466.09666101793107,,219.1923199856136
2023,232.27740647929755,,302.59536619392344,462.42317718536674,,216.62439642760614
2024,236.72717231963983,,302.2618875106689,448.5044008333309,,218.45371250344976
2025,471.4540365942655,,436.53914551572007,,,289.9547250173667
2026,352.42871647488107,,619.7374244651834,,,217.7616517947092
2027,351.15691385395706,,619.7166652559561,,,211.0623955388808
2028,349.8714195225595,,619.5796669877099,,,204.4881599718994
2029,350.6571783043102,,623.2862448989912,,,199.0648656312788
2030,357.8918496561101,,630.0072064145621,,,196.92014324865295
2031,358.48786981874997,,633.3196826275575,,,191.9043646448379
2032,358.96865963452814,,636.3272205644259,,,187.07973434831442
2033,359.3419875155833,,639.0057638655479,,,182.40932431604477
2034,359.6042225272878,,641.2929131855645,,,177.90265568910561
2035,364.44300556486405,,629.6157441856815,,,182.38271343983664
2036,363.7259586543943,,632.2186174741655,,,177.81961196198387
2037,363.00795337740703,,634.615313077657,,,173.45432263251942
2038,380.8264619327588,,495.59352484236183,,,221.94357059163528
2039,410.4217873213978,,407.88497378531565,,,275.4590078982188
2040,415.53267047754713,,394.00856767647855,,,277.8751627227854
2041,429.6669259798533,,398.7834359250003,,,251.80042492184756
2042,427.4749664624783,,393.4734054554929,,,251.00761803044537
2043,426.51524653123096,,391.86260068577855,,,245.86619287426475
2044,425.2050290932511,,387.1916436249226,,,243.72688015697304
2045,509.49373931228075,,252.3508152498427,,,273.12784090667816
2046,411.43136851928176,,383.62356186188384,,,215.01993544265525
2047,410.3549104891983,,386.1295251082046,,,207.07912685744913
2048,409.24059998985376,,388.5410271543941,,,199.2166410221834
2049,410.5950818099681,,393.5153959207875,,,192.58578087331213
