,Health cost (Billion euro),Subsidies insulation (Billion euro),Subsidies heater (Billion euro),Investment heater WT (Billion euro),Investment insulation WT (Billion euro)
2019,6.13055071220407,0.0,0.0,8.254585124128667,3.0997236597140154
2020,6.077842777183601,0.0,0.0,8.267454875041631,3.1166906603134827
2021,6.028740333701635,0.0,0.0,8.270910252476797,3.135512543905779
2022,5.983296917120097,0.0,0.0,8.274332941676867,3.146011464275444
2023,5.941864950766916,0.0,0.0,8.27924397535025,3.1561601650393656
2024,5.904062774566806,0.0,0.0,8.27928043631152,3.1610583418869918
2025,5.887568116312176,0.0,0.0,8.150313922948456,3.136284441806486
2026,5.878841394642703,0.0,0.0,8.11287913290161,3.1294448256384313
2027,5.877341196705571,0.0,0.0,8.067705329008824,3.1164404966896053
2028,5.882778195705679,0.0,0.0,8.017151362011262,3.103525050266109
2029,5.8958542030917105,0.0,0.0,8.00755131518989,3.084683115019557
2030,5.914342405970339,0.0,0.0,8.082562494613931,3.079895812501267
2031,5.941218874803054,0.0,0.0,8.075627893843514,3.075987693775599
2032,5.975934149387268,0.0,0.0,8.063216353425465,3.0546892880544614
2033,6.017350198473796,0.0,0.0,8.046918072918682,3.025047642708215
2034,6.064309159599977,0.0,0.0,8.026898849619101,2.986413388820958
2035,6.10257138295377,0.0,0.0,8.124114424227404,2.9957290875501106
2036,6.144561241855061,0.0,0.0,8.098459097677198,2.936997210357485
2037,6.189198244749584,0.0,0.0,8.070497453598103,2.870634103353766
2038,6.166691217268424,0.0,0.0,8.80002435197924,2.8577666994368105
2039,6.1422333441406085,0.0,0.0,8.246437241520335,2.828326404736827
2040,6.100779815516493,0.0,0.0,8.345140436632523,2.8832414472729964
2041,6.055861678965411,0.0,0.0,8.310079336561147,2.8437191016279963
2042,6.005873350520123,0.0,0.0,8.275006570238508,2.827523529830603
2043,5.951565949149897,0.0,0.0,8.242164009780534,2.7886951984539374
2044,5.892928664937454,0.0,0.0,8.20559407756926,2.749601680003722
2045,5.819408965070704,0.0,0.0,8.131502889429576,2.7303118719836963
2046,5.741203258254122,0.0,0.0,8.062830623960934,2.692196602026028
2047,5.658612232334394,0.0,0.0,7.989485446308916,2.6543254351366086
2048,5.571753309550648,0.0,0.0,7.913400373683963,2.6172013263566622
2049,5.480827589147054,0.0,0.0,7.881372253951446,2.580186118666553
