,2020,2025,2030,2035,2040,2045,2050
offshore_f,0.0,0.0,0.0,0.26271350754090816,0.28397685822044066,0.8931969110072904,1.6555
offshore_g,0.0,0.0,0.119,0.29579999999999995,0.4335,0.5593,0.6273000000000001
onshore,0.355875,0.435,0.87,1.1445,1.3682499999999997,1.548,1.661
pv_g,0.06951,0.19011676649497644,0.25189500000000004,0.43989999999999996,0.591375,0.5445,0.8389500000000001
pv_c,0.0,0.0,0.078480160058691,0.078480160058691,0.07259414805428917,0.06670813604988735,0.1704557955300505
river,0.143451,0.143451,0.143451,0.143451,0.143451,0.143451,0.143451
lake,0.132,0.132,0.132,0.132,0.132,0.132,0.132
methanization,0.0,0.0,0.4602363115296465,1.3455062083980884,1.762287361570704,2.1283008905123078,2.4943144194545828
ocgt,0.1434127808833998,0.1434127808833998,0.1034127808833998,0.359517740947171,0.48083832300340196,0.6161748363425236,0.6161748363425236
ccgt,0.26,0.26,0.22,0.3434328233487733,0.6324667596491336,0.9247456571610894,1.385528827531025
nuclear,8.41303957675826,8.41301927069448,8.139407136289352,7.140805147344707,6.785143106036809,6.155858925656576,3.9126769921857614
h2_ccgt,0.0,0.0,0.0,0.0,0.0,0.0,0.21072759249506084
phs,0.078,0.078,0.078,0.1005,0.108,0.1155,0.12299999999999998
battery1,0.0,0.0,0.0,0.005885065995935614,0.00901955546464012,0.011469495675868923,0.011469495675868923
battery4,0.0,0.0,0.0,0.0,0.0,0.0,0.21306799929362413
methanation,0.0,0.0,0.0,0.0,0.10344117124411978,0.14276200927295213,0.1752594313045381
pyrogazification,0.0,0.0,0.0,0.0,0.0,0.16355437756291163,1.1076771320926793
electrolysis,0.0,0.006575342465753424,0.029162619286529037,0.0380873161526099,0.049175790313774795,0.08109380778648004,0.1315945205479452
natural_gas,2.142643784162251,2.957163270243693,2.2255801679877933,1.9429052472900694,1.5498478521298662,0.9561946382013382,0.5679436930706155
coal,0.04548662420291819,0.0,0.0,0.0,0.0,0.0,0.0
hydrogen,0.0,0.0,0.010318697239760517,0.023158744964658792,0.027651775511968534,0.03581975776852774,0.10666969211188257
methane,0.0,0.0,0.008863857796186411,0.026360236574035387,0.048027585299850045,0.07218002364771213,0.12126492223168053
geothermal,8.53579047215068e-05,7.062664797030835e-05,0.00035708329077142285,0.0002421218035867184,0.14634970912773618,0.16059999999999994,0.1722799999999971
central_gas_boiler,0.011621224637877828,0.015534299271289487,0.019236978378266024,0.022348843460946757,0.025086489883467677,0.027813146351764344,0.027813146351764344
central_wood_boiler,0.0017308999999999998,0.0017308999999999998,0.0017308999999999998,0.0017308999999999998,0.0017308999999999998,0.0017308999999999998,0.010032246335693053
uiom,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTES,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oil,0.8359405327044749,1.3148271212137939,0.7421556154778336,0.2544304318836119,0.0,0.0,0.0
wood,4.087357426825585,4.758136994379176,5.795886342123546,6.727327790008795,7.442954591255601,8.056020678373214,9.231053649251754
health_costs,6.031123678336662,5.204403601371456,4.411862459743866,3.812280165420679,3.2587100359699632,2.6501448013165763,1.851525817520971
