,Switch Electricity-Heat pump water (Thousand households),Switch Electricity-Heat pump air (Thousand households),Switch Electricity-Performance boiler (Thousand households),Switch Natural gas-Performance boiler (Thousand households),Switch Oil fuel-Performance boiler (Thousand households),Switch Wood fuel-Performance boiler (Thousand households)
2019,206.88147937478047,,297.1320048996691,495.7745184367396,,243.6092255765838
2020,209.40761204640188,,293.4256144701381,492.7042496777106,,242.0796193520324
2021,227.7228607879948,,307.1380707280702,478.8681034943181,,216.0330464008164
2022,231.1467536561975,,305.424871870361,466.09666101793107,,219.1923199856136
2023,232.27740647929755,,302.59536619392344,462.42317718536674,,216.62439642760614
2024,236.72717231963983,,302.2618875106689,448.5044008333309,,218.45371250344976
2025,471.26910560153243,,437.21125788565746,,,289.4675436401622
2026,352.16121877109447,,620.5230717143936,,,217.243584509418
2027,350.88587582786806,,620.4917578446615,,,210.55849109709757
2028,349.59718366156204,,620.344731670318,,,203.99753270359017
2029,350.37800068922627,,624.0449910541415,,,198.5853988474621
2030,357.9775970123593,,629.7255873199994,,,197.11571177506903
2031,358.57595915674045,,633.0409484732025,,,192.09379363635026
2032,359.05891780690604,,636.0510428308153,,,187.26343584670678
2033,359.4342492716558,,638.7319585984724,,,182.58760257519165
2034,359.69832457099324,,641.021355423767,,,178.0757945128621
2035,365.6140970215228,,626.5280226135261,,,184.2940102058938
2036,364.9100631650848,,629.1725212657004,,,179.67588110535428
2037,364.20437075418755,,631.6130756008719,,,175.25671092610276
2038,381.80220333085964,,493.5093479553768,,,223.0575185095198
2039,411.2466131977309,,406.15115104007936,,,276.37307014675406
2040,416.373430927653,,392.23746336483754,,,278.8052787421369
2041,430.50486966973887,,397.0588293932658,,,252.68399715587472
2042,428.29965697604644,,391.81403720998554,,,251.83206744659282
2043,427.3388158333963,,390.24277190509724,,,246.64429129555984
2044,426.0142209325582,,385.63609647583866,,,244.44514845389142
2045,509.6858756269003,,252.2951418895304,,,272.9309878437705
2046,411.70461255506285,,383.440223838552,,,214.93298137332883
2047,410.625092113576,,385.9675579950296,,,206.97873399077872
2048,409.50667527053025,,388.3932927225053,,,199.1083799252599
2049,410.85744560140245,,393.37377674216845,,,192.47428859289553
