,Switch Electricity-Heat pump water (Thousand households),Switch Electricity-Heat pump air (Thousand households),Switch Electricity-Performance boiler (Thousand households),Switch Natural gas-Performance boiler (Thousand households),Switch Oil fuel-Performance boiler (Thousand households),Switch Wood fuel-Performance boiler (Thousand households)
2019,113.81835371502477,,411.9730351390988,608.8330951789027,,108.7727442547467
2020,120.02954186664508,,405.6111979442659,603.7046630742794,,108.28473328360066
2021,126.51812922112029,,398.2755723338637,597.2243281453219,,107.76613995699003
2022,133.40262286756757,,390.75493334947924,590.5114814957199,,107.21876368626278
2023,140.65885304889932,,383.0738528395967,583.570860794441,,106.64352317897962
2024,148.25865982930418,,375.2650912875475,576.4041782562272,,106.04017258945754
2025,382.3200550595202,,624.341255378544,,,191.295587737847
2026,395.428009109488,,609.4110582332079,,,185.0901880949884
2027,407.3648332701583,,595.462981547694,,,179.05496949074492
2028,416.71077938656055,,583.7897317153435,,,173.3242200731938
2029,427.6103471621986,,576.3488620929469,,,168.8139847887326
2030,446.8316421767972,,569.9190804862109,,,167.69124687773848
2031,457.2742684915799,,562.7488653908274,,,163.2155000804327
2032,467.362493710167,,555.7436285317433,,,158.78374234629683
2033,477.0941389192165,,548.8776388295372,,,154.39480542220497
2034,486.468000866693,,542.1216743958928,,,150.04749477771873
2035,503.38260868427193,,515.3409872126127,,,157.94370687517787
2036,503.29695857428925,,517.1796054955335,,,154.22444336455123
2037,503.14620866222236,,518.9828820449387,,,150.55816946947465
2038,499.2852287063403,,394.83909339964555,,,204.70819513790968
2039,504.81776043158385,,432.9577935237758,,,153.28453675157493
2040,514.4282225625515,,410.9628813021593,,,158.77607482474022
2041,515.7031555405771,,405.7098131441453,,,154.86955819363675
2042,517.1801733958434,,400.33623872009457,,,151.04361997709873
2043,518.8458635099811,,394.8590196052289,,,147.29705099933304
2044,520.6790424988583,,389.29958144413973,,,143.63361114059435
2045,480.2188534778365,,349.3523048310659,,,189.6117043705088
2046,490.1912452314314,,340.91092774164184,,,182.27004317454805
2047,499.16571370367296,,332.9138818601254,,,175.05914606065733
2048,505.9772589048174,,326.23746976318074,,,168.16686334291924
2049,515.086371785984,,321.9953571753547,,,162.60561705171787
