,Average electricity price,Average CH4 price,Average H2 price,LCOE electricity,LCOE electricity value,LCOE electricity volume,LCOE CH4,LCOE CH4 value,LCOE CH4 volume,LCOE H2,LCOE H2 value,LCOE H2 volume,LCOE CH4 noSCC,LCOE CH4 volume noSCC
2020,21.645776462951677,13.899999999999986,,42.21752495954422,,,13.9,15.168613370801564,15.168613370801594,13.9,,,13.9,15.168613370801594
2025,6.003039129669709,22.500000000000057,17.188280122094195,43.05464447742222,43.054994853661604,43.054907642088736,22.5,25.63073098064564,25.630730980645644,22.5,107.03964134467248,107.04805390182392,22.5,25.630730980645644
2030,37.18618306340645,58.33108612310759,55.9859286222375,41.71944309914224,41.73376630120891,41.72531269093351,27.82824703879404,33.55127613469072,33.55127718635454,27.82824703879404,72.09636839228634,72.29057704569777,27.82824703879404,33.55127718635454
2035,47.70318690973135,58.362280177291254,44.06538866549275,41.23160820852956,42.15927613178612,41.18643230922229,33.70261380077699,43.292677890349026,43.292956053468906,33.70261380077699,51.30975864139619,71.37433994516664,33.70261380077699,43.292956053468906
2040,59.42599623776068,74.24643409752683,53.709918708083514,43.09299035987162,44.932945000205855,42.570168471013346,43.9429031271914,55.03072867745421,63.01710181688734,43.9429031271914,40.35101945160477,69.40544299922578,43.9429031271914,63.01710181688734
2045,61.62256949518292,79.62878740689875,53.26230122713581,45.53612846898512,48.05809883288239,45.03404130156569,49.572115471759766,63.30722822526966,78.38956333093807,49.572115471759766,39.22821376285784,68.95617120067072,49.572115471759766,78.38956333093807
2050,66.0628422180433,91.77919540475182,53.599469088995036,50.39595501430052,54.26238678057512,50.110251965280696,55.65686971461818,70.54306921986152,95.99587436897326,55.65686971461818,39.6730580956294,75.64259387189401,55.65686971461818,95.99587436897326
