,Switch Electricity-Heat pump water (Thousand households),Switch Electricity-Heat pump air (Thousand households),Switch Electricity-Performance boiler (Thousand households),Switch Natural gas-Performance boiler (Thousand households),Switch Oil fuel-Performance boiler (Thousand households),Switch Wood fuel-Performance boiler (Thousand households)
2019,206.88147937478047,,297.1320048996691,495.7745184367396,,243.6092255765838
2020,209.40761204640188,,293.4256144701381,492.7042496777106,,242.0796193520324
2021,227.7228607879948,,307.1380707280702,478.8681034943181,,216.0330464008164
2022,231.1467536561975,,305.424871870361,466.09666101793107,,219.1923199856136
2023,232.27740647929755,,302.59536619392344,462.42317718536674,,216.62439642760614
2024,256.3116245672738,,275.5606476571129,440.51218009329295,,233.56272084940971
2025,320.16294142631136,,328.992582135158,243.32273897379665,,305.4650402686611
2026,321.07453441461524,,329.77659691021285,246.25337874200696,,292.8271786385978
2027,321.78764045853734,,330.47504786718633,249.23244934381648,,280.4183743909589
2028,322.1733219482309,,330.9076942377168,252.27006056904503,,268.5454353763561
2029,324.9225494586283,,332.9339444598893,256.5817748859561,,258.5217702249144
2030,330.7457473406752,,335.67736147365963,267.2750957707905,,251.0899841107242
2031,333.6407239574009,,337.3861807405586,270.74474789628096,,241.95437106978807
2032,336.1584236203793,,338.8524953176336,274.1986151944122,,233.25570715631363
2033,338.2999171274951,,340.06045110248294,277.6333150700483,,224.9622079747472
2034,340.0611621626694,,340.98657283914093,281.04741660156384,,217.05059022382915
2035,341.2013993702305,,337.1777964059475,285.6913030844467,,212.85959077257363
2036,340.42154711355914,,337.64592021222256,290.7962258183815,,205.379251481968
2037,339.2081304393949,,337.64660069710493,295.8790859083878,,198.2745949310489
2038,335.22905612103534,,253.395395573207,275.97299202173315,,232.5361667781698
2039,368.38928977295996,,202.70185384878232,238.32275199539095,,281.7609034497673
2040,368.4940457709242,,194.13096013611838,240.5754359870386,,280.378038799841
2041,386.71535685530864,,199.08060378777418,235.24869728566486,,254.26634645927413
2042,386.70436326802627,,196.1422965213728,229.743759929014,,253.01605708494083
2043,386.06601823645013,,193.66444584080259,229.0775764178963,,247.3269631381511
2044,398.9214821477225,,176.81284087603342,217.26741505597658,,256.18842823508555
2045,432.90508855749334,,176.31229711898618,112.30011356485737,,313.3849424184862
2046,434.545934067656,,177.09654241238178,113.88506345798439,,300.29840691036475
2047,436.00875854266894,,177.94424296428696,115.58930973460237,,287.2380351236912
2048,437.1371657017387,,178.78439228399552,117.42393866597648,,274.5283748852567
2049,441.2722155575008,,180.60285969505588,120.11735248467896,,263.6521265394682
