,hour,elec_spot_price_2020,CH4_spot_price_2020,hour,elec_spot_price_2025,CH4_spot_price_2025,hour,elec_spot_price_2030,CH4_spot_price_2030,hour,elec_spot_price_2035,CH4_spot_price_2035,hour,elec_spot_price_2040,CH4_spot_price_2040,hour,elec_spot_price_2045,CH4_spot_price_2045,hour,elec_spot_price_2050,CH4_spot_price_2050
0,0,34.75000000000001,13.9,0,6.0,22.499999999999996,0,36.64725733031973,58.337845815114996,0,27.84711284101058,58.37026960779325,0,15.656284738178142,74.27586206896554,0,10.786737005638692,79.74868319741488,0,7.407407407407408,92.04782347831458
1,1,30.10612952133421,13.9,1,6.0,22.499999999999996,1,36.64725733031973,58.337845815114996,1,27.84711284101058,58.37026960779325,1,15.656284738178142,74.27586206896554,1,10.786737005638692,79.74868319741488,1,6.000000000000001,92.04782347831458
2,2,30.10612952133421,13.9,2,6.0,22.499999999999996,2,36.64725733031973,58.337845815114996,2,27.84711284101058,58.37026960779325,2,15.656284738178142,74.27586206896554,2,10.786737005638692,79.74868319741488,2,6.0,92.04782347831458
3,3,24.385964912280706,13.9,3,6.0,22.499999999999996,3,36.64725733031973,58.337845815114996,3,27.84711284101058,58.37026960779325,3,15.656284738178142,74.27586206896554,3,10.786737005638692,79.74868319741488,3,6.0,92.04782347831458
4,4,24.385964912280706,13.9,4,6.0,22.499999999999996,4,36.64725733031973,58.337845815114996,4,27.84711284101058,58.37026960779325,4,15.656284738178142,74.27586206896554,4,10.786737005638692,79.74868319741488,4,6.0,92.04782347831458
5,5,24.385964912280706,13.9,5,6.0,22.499999999999996,5,36.64725733031973,58.337845815114996,5,27.84711284101058,58.37026960779325,5,15.656284738178142,74.27586206896554,5,10.786737005638692,79.74868319741488,5,6.000000000000001,92.04782347831458
6,6,24.385964912280706,13.9,6,6.0,22.499999999999996,6,36.64725733031973,58.337845815114996,6,27.84711284101058,58.37026960779325,6,15.656284738178142,74.27586206896554,6,10.786737005638692,79.74868319741488,6,6.000000000000001,92.04782347831458
7,7,24.385964912280706,13.9,7,6.0,22.499999999999996,7,36.64725733031973,58.337845815114996,7,27.84711284101058,58.37026960779325,7,15.656284738178142,74.27586206896554,7,10.786737005638692,79.74868319741488,7,6.0,92.04782347831458
8,8,24.385964912280706,13.9,8,6.0,22.499999999999996,8,36.64725733031973,58.337845815114996,8,27.84711284101058,58.37026960779325,8,15.656284738178142,74.27586206896554,8,10.786737005638692,79.74868319741488,8,6.0,92.04782347831458
9,9,24.385964912280706,13.9,9,6.0,22.499999999999996,9,36.64725733031973,58.337845815114996,9,27.84711284101058,58.37026960779325,9,15.656284738178142,74.27586206896554,9,10.786737005638692,79.74868319741488,9,6.0,92.04782347831458
