Occupancy status,Income owner,Income tenant,Housing type,Heating system,Performance,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049
Owner-occupied,C1,C1,Multi-family,Electricity-Heat pump water,A,3369.3643297516805,7403.904762489723,11654.075863866376,15917.040107102943,20190.002674955114,24477.522831080212,29185.52296227565,33563.78924344304,37961.31018141512,42377.771021588924,46815.594811137526,53841.262286046374,60888.9350596713,67958.42071372356,75049.51677346775,82162.00653484471,89298.87467758104,96457.22246049652,103636.8621492071,110766.121133358,117818.94167308936,124743.21403587982,131676.67976143293,138613.18317916765,145560.39949756622,152508.94640008328,159097.5677921199,165764.12357353859,172433.294660808,179104.97811659586,185780.79057526455
Owner-occupied,C1,C1,Multi-family,Electricity-Heat pump water,B,4227.080082904476,5057.878277065899,6937.513284108672,8800.273608379137,10644.249580019477,12482.2665662945,15654.543399438151,17492.636352620037,19335.241592707553,21182.700285919083,23045.674776617416,24977.126887516395,26925.279892633735,28889.91316115184,30870.75489334744,32867.47036422163,34892.828332949146,36934.01532979397,38991.034837962514,40847.005863528044,42440.37358443078,44046.43851394532,45651.934868169716,47237.2774995959,48823.55347050942,50387.25941070474,51023.30485891951,51875.88301683129,52724.127101961276,53567.67395672182,54410.45286558262
Owner-occupied,C1,C1,Multi-family,Electricity-Heat pump water,C,2995.108645864633,3270.3319712795783,4053.6573646512315,4834.747902208753,5604.1695252553445,6384.745284117951,9048.98216081117,10966.930858223152,12865.32664246885,14743.436166769214,16610.520793233347,18525.26112580328,20427.36764643312,22315.976917070657,24190.256480763746,26049.4061649031,27909.01991706605,29751.100307062923,31574.09881351339,33182.673943293434,34497.77282036886,35799.051838051506,37045.763734457716,38234.55608416165,39394.03946228863,40492.76068435329,40361.47884041226,40266.40498378957,40165.575455526596,40059.068812795136,39947.64317767
Owner-occupied,C1,C1,Multi-family,Electricity-Heat pump water,D,398.9875467944067,534.9500957722524,963.8576173279511,1386.6595539292375,1791.2588057999826,2193.5301497672403,3586.081299702737,4675.176416411866,5708.731292946887,6688.627902583793,7621.4115601258745,8539.632440792126,9411.836442072505,10239.223959391793,11022.9604480887,11764.181870646196,12470.759495224174,13135.64138904424,13759.40668247337,14307.310154691275,14699.73217643899,15061.011174173742,15374.83369458295,15643.028897024713,15879.228722978998,16072.659906452915,15794.664591012086,15521.477570111347,15253.015677231622,14989.197184353863,14729.941777077629
Owner-occupied,C1,C1,Multi-family,Electricity-Performance boiler,B,727.90332782344,935.8757072015658,1143.8480865796914,1351.820465957817,1559.7928453359427,1767.7652247140684,1975.737604092194,2183.70998347032,2391.682362848446,2599.6547422265717,2807.6271216046975,3032.6797580491116,3257.7323944935256,3482.7850309379396,3707.8376673823536,3932.8903038267676,4157.942940271181,4382.995576715595,4608.048213160009,4833.100849604423,5058.153486048837,5278.212964421042,5498.272442793246,5718.331921165451,5938.391399537655,6158.45087790986,6378.510356282064,6598.569834654269,6818.629313026473,7038.6887913986775,7258.748269770882
Owner-occupied,C1,C1,Multi-family,Electricity-Performance boiler,C,38868.024087089565,38591.246880431536,37963.06973989167,37318.797378617026,36630.193879773346,35934.43919851132,35547.985167633014,36231.29382959532,36924.85008063161,37628.97279520445,38345.07818444784,39135.7421522989,39940.26286259309,40759.318491947735,41593.62381839348,42443.9568056241,43307.03478818171,44186.68314223433,45082.65475516674,45992.12356153822,46824.736381781164,47652.19199321522,48435.30145622016,49192.27577646073,49944.74819819648,50664.1277044186,50045.55197477346,49212.561644424226,48353.70087609076,47469.545681736025,46556.784421750905
Owner-occupied,C1,C1,Multi-family,Electricity-Performance boiler,D,20724.42303166639,20426.955998770565,19822.63093721197,19225.3274064779,18635.85740291291,18054.237900903,17551.9752414675,17474.40373772364,17418.06628221374,17381.782349278204,17363.907071220467,17384.714825839663,17422.58493016342,17476.91090874274,17547.14609555847,17632.811385822537,17729.617013229505,17840.527848768525,17964.85142011761,18087.887910683097,18211.581124827368,18335.394648602698,18447.70733624231,18555.50877052244,18664.668620904315,18765.48737719289,18442.466147162475,18026.327640986292,17602.003406506825,17170.079818139646,16729.441060977173
Owner-occupied,C1,C1,Multi-family,Electricity-Performance boiler,E,19077.330934790753,18362.53835390946,17360.496680537144,16403.559421658552,15492.513986969641,14623.998655774305,13994.992358043957,14044.09706188241,14084.506152540485,14116.570080811702,14140.602267923225,14182.348325698607,14214.466660980646,14237.182502361953,14250.67097161912,14255.106455685771,14235.391553038091,14203.220106513649,14157.915955231569,14088.4319674812,13950.360311114788,13784.887967874552,13586.803264272736,13364.790282822087,13129.732584948551,12869.876778248665,12086.84142831731,11260.21827218614,10458.74490818005,9682.653623094222,8931.060070696587
Owner-occupied,C1,C1,Multi-family,Electricity-Performance boiler,F,19801.432286795836,19600.406753497788,19296.009785472466,18985.756466402898,18681.965717962303,18372.03071610287,18193.79221307867,18267.584815399554,18333.339557481067,18390.728351875172,18439.793694848304,18510.687022729777,18570.23239224746,18617.80741328539,18652.760492585512,18674.466775511224,18667.99318940871,18641.75393525047,18594.756075983823,18437.63903497542,18215.557624148838,17963.495480453894,17683.203463657315,17377.371516414205,17053.085783825056,16702.568909728627,15947.91605709813,15189.165684065045,14425.80921216375,13658.783759123988,12889.029187387117
Owner-occupied,C1,C1,Multi-family,Electricity-Performance boiler,G,14200.428187982425,13818.934049176292,13369.703743113463,12929.757789483188,12506.969129655336,12092.461722699063,11885.339172003836,11928.233757032509,11954.78725396976,11965.660832421077,11962.804840615725,11968.584300498562,11959.127199908533,11934.593416770174,11895.11618346993,11840.840096657637,11758.252077133613,11658.27655502829,11540.848492508154,11301.449889500818,11019.116311897878,10717.122312321315,10402.150630326976,10076.661281830271,9745.64376655766,9405.128911303134,8845.745317757082,8299.767882603164,7766.501156518865,7246.049272702534,6738.504219020843
