,Health cost (Billion euro),Subsidies insulation (Billion euro),Subsidies heater (Billion euro),Investment heater WT (Billion euro),Investment insulation WT (Billion euro)
2019,6.031123678336662,2.1634790183813766,2.638758369929124,9.97812228524403,6.66431703206631
2020,5.875028157021487,2.3204817330771794,2.6751027412170694,9.956646133727157,6.855053608832202
2021,5.68944899220521,2.686099873994082,2.096930070516173,9.835088403761654,7.383170815152511
2022,5.508621443606814,2.5896279577469254,2.109837713840101,9.835847377535435,7.229073411680325
2023,5.354952412340682,1.9974557115512268,2.1119152844759634,9.785748525954006,6.1527241191928255
2024,5.204403601371456,1.9636046268492813,2.029090851401387,9.781252551288766,6.048639764385064
2025,4.96884412765087,2.2182375937326215,3.256988943968084,11.531184395100576,6.826355551246897
2026,4.858782377505187,1.617984651547901,0.8126766474388766,9.742582001766564,6.036069327789395
2027,4.763283016229679,1.5641972412562042,0.8021694362498661,9.641461749909277,5.841726502127765
2028,4.571990439643261,1.8823464114158883,0.7920905254490304,9.541294408104749,6.919065923210248
2029,4.403886849843207,1.7943601843220653,0.7871209479176746,9.496764215426502,6.609316408010342
2030,4.256670382827972,1.7247910230804668,0.7924968382053309,9.558991616441489,6.3625837080468335
2031,4.126227345253007,1.6523863372188863,0.7878865618691374,9.515879946956257,6.1068081687677696
2032,4.009398315360214,1.602192357802567,0.7834007006591232,9.472609089874258,5.916239579561691
2033,3.9055362747531426,1.5400704848717295,0.7789725915665592,9.42872710316068,5.696861595277849
2034,3.8051717602121755,1.7921502223531642,0.7746009958646305,9.384079211303277,6.641046538847624
2035,3.7037417221029627,1.721128698146588,0.7828364877159042,9.432274726752215,6.377083504044932
2036,3.6090588970250437,1.6407090894434753,0.7772476453082541,9.375782636325486,6.078221216447405
2037,3.52005238126925,1.5621462816540175,0.7718681659229844,9.321039757204247,5.792365109380756
2038,3.395747909265236,1.4940759421077041,0.8464060218463214,9.777939075542447,5.547818784893274
2039,3.2683901309387724,1.4496143607421503,0.965235697685469,10.518629005694436,5.360672997663291
2040,3.1409963251006157,1.409617782993211,0.9717649911670897,10.545321087117243,5.215877613499518
2041,3.017871986985971,1.356262390730252,0.9655844385773918,10.421133615836418,5.0238917746303695
2042,2.8989252438015765,1.307072783674671,0.961801233233166,10.36468944962535,4.846845292545277
2043,2.7848791134096347,1.261719420816761,0.9542596228576816,10.282722043130661,4.683567489876093
2044,2.6736456327983658,1.219613643979262,0.9504817634885411,10.223121536238034,4.531962815799956
2045,2.5002407377527454,1.1879832922048965,1.153754944175605,11.228718132887881,4.416472894827824
2046,2.332869832918233,1.1470145539838894,0.9258863796137955,9.696443168858693,4.269983257506493
2047,2.1736438174641,1.1083363139262725,0.9152777299492648,9.591942590030833,4.131586727040885
2048,2.0216343799438947,1.072872652980011,0.9046882308553716,9.487473650848012,4.00351675164688
2049,1.8763308980894897,1.0385541166331482,0.8995611230868236,9.440080861394346,3.8814136649398656
