,2020,2025,2030,2035,2040,2045,2050
offshore_f,0.0,0.0,0.0,0.0,0.0,0.0,65.43929973471383
offshore_g,0.0,0.0,0.0,5.620544650607936,39.122495857222916,54.771494200112414,70.42049254300137
onshore,25.672679102256538,32.99567158507232,39.82228417225829,93.01366041654086,119.75153221823733,146.77384946463263,171.80504859813507
pv_g,9.524232366375484,11.646147840630004,34.1136857993546,42.93243342263169,66.24115890067107,76.82978864668311,85.61823777151014
pv_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0
river,36.685589196542864,36.685589196542864,36.685589196542864,36.685589196542864,36.685589196542864,36.685589196542864,36.685589196542864
lake,15.302186369999973,15.302186369999585,15.302186369999628,15.302186369999644,15.302186369999744,15.30218636999973,15.302186369999761
nuclear,377.17326279304376,372.5757688937913,364.9051234270875,320.1315453434103,264.3240979555551,240.7735070443887,159.57048701250798
methanization,0.0,0.0,8.318318213989595,14.060518535008944,29.066774729694963,39.24999999999756,46.00000000000614
pyrogazification,0.0,0.0,0.0,0.0,0.0,0.0,10.854563242896113
natural_gas,154.14703483161057,131.24926765229986,94.30448553067832,71.9598110095671,47.98289437410664,30.549312032525407,17.476272152028272
