,Electricity,Natural gas,Oil fuel,Wood fuel
2020,40.848356565219746,132.34025553260565,38.086118506761494,73.60820713931749
2025,43.60442863931283,121.90496426048412,25.007792043260928,78.80490054333615
2030,49.79003411520225,106.78524781521415,14.142181420547264,87.18219770180274
2035,58.41814247817952,87.47286889650238,4.778041563033276,95.94563595699906
2040,66.56494431908017,67.04159259822003,0.0,102.20871693035738
2045,72.21894939917588,49.12843835946795,0.0,104.46637461939864
2050,76.79530536004498,36.19153586906357,0.0,104.75861463022108
