,Consumption Electricity (TWh),Consumption Natural gas (TWh),Consumption Oil fuel (TWh),Consumption Wood fuel (TWh)
2019,39.893325397392324,129.97314125469018,37.191452155726935,74.27034607168494
2020,39.81745393074288,128.0382977462554,34.49386907100084,76.00924031027978
2021,39.9609646003876,126.23837202160325,31.89435810987695,77.39813033353653
2022,40.058106602741006,123.27353525279763,29.176647568403766,78.7002484749014
2023,40.239696476598574,121.24011916665161,26.794708990915147,80.147423945503
2024,40.4693018765998,119.10543878586543,24.496507454894502,81.6341584143587
2025,41.17091756510551,117.01310923278858,22.19779260099948,83.10999696907908
2026,41.58002229207628,116.04238480838248,20.007011647981034,83.45510516501888
2027,42.032967022934436,115.01639660628099,17.896998469979764,83.78672135264637
2028,42.41024834527598,113.80436827887657,15.841960234333419,83.90301508360145
2029,42.84346445561044,112.55734705695417,13.848761936685863,84.02798121929153
