,hour,elec_demand,heat_elec,heat_gas,nb_year,date,year
0,631,82.54,24.734562927173076,74.25972763224736,0,2006-01-27 07:00:00,2020
0,631,68.25170047010398,25.897610415456285,68.58365676795499,0,2006-01-27 07:00:00,2025
