Occupancy status,Income owner,Income tenant,Housing type,Heating system,Performance,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029
Privately rented,C1,C1,Single-family,Electricity-Performance boiler,G,4769.204714308322,4628.047511467309,4472.351455902634,4319.047072457431,4173.584738140431,4032.2826954553675,3524.8840655813037,3172.3842802684453,2860.3783952219933,2580.832036238867,2329.926646521506
Privately rented,C1,C1,Single-family,Natural gas-Performance boiler,C,2052.9348964331743,2132.94680374254,2237.7091568191445,2338.644630244857,2422.06064478208,2499.8136692372973,2605.6614540391056,2722.1375558149953,2840.4559751295483,3309.204208611501,3733.321924618372
Privately rented,C1,C1,Single-family,Natural gas-Performance boiler,D,9908.805720620367,9807.292597510002,9602.822652896553,9397.055446312752,9200.119657524312,8988.87940848717,8787.369592640449,8696.943118289088,8605.211889523463,8578.021941608295,8541.057703007978
Privately rented,C1,C1,Single-family,Natural gas-Performance boiler,E,2729.188406261578,2679.91073317937,2597.240467881784,2513.5136483728884,2433.5089077270914,2349.5523471267834,2265.001032752405,2218.7960720129063,2171.6748553072175,2122.4565978559,2069.3569134716063
Privately rented,C1,C1,Single-family,Natural gas-Performance boiler,F,4725.599354196107,4703.386609899989,4623.766374746342,4535.319556433836,4450.538074046296,4353.523281450993,4250.93290623315,4214.287558550065,4165.502377774229,3692.318833328965,3269.3288457820277
Privately rented,C1,C1,Single-family,Natural gas-Performance boiler,G,492.90829774772374,494.8243465740903,485.99394791529386,474.79549456556464,463.7882765881651,450.7225832881864,393.2603562760518,355.49751057939966,320.362496907337,287.4826814578483,257.30372731635373
Privately rented,C1,C1,Single-family,Oil fuel-Performance boiler,D,973.1700430776422,929.6946422208978,900.3410606092244,868.1756961363043,828.7503211860279,787.0918663678557,1014.6203819747913,1162.5543036648965,1246.9200110259824,1335.2142023291433,1356.521425104567
Privately rented,C1,C1,Single-family,Oil fuel-Performance boiler,E,1908.471549096149,1804.2908445362693,1703.2272052249227,1601.4898482877582,1498.2175163842508,1394.4051210270338,1290.1250939272013,1183.895013422836,1077.1415176930163,970.0911163312255,861.5458678964895
Privately rented,C1,C1,Single-family,Oil fuel-Performance boiler,F,1265.2935026365024,1181.8471919047615,1097.230107658166,1014.6997451442138,934.5556306698572,856.4294656865073,780.2694110204592,706.597300831873,634.5349558835576,507.41888831585555,400.48438609387125
Privately rented,C1,C1,Single-family,Oil fuel-Performance boiler,G,4438.478033693926,4143.06357849718,3838.2046294386114,3541.408561315045,3257.6529487538264,2981.3159808084915,2440.925839827466,1988.4313534378318,1606.7522388174598,1284.1466811842452,1012.8559004306336
Privately rented,C1,C1,Single-family,Wood fuel-Performance boiler,B,231.74995148869678,388.74434281543796,547.4561915262126,706.3832006052654,865.4380298170598,1025.1108676119093,1198.6413437548538,1365.1355814643389,1531.8130087218944,1744.2779943073735,1953.7432694844042
Privately rented,C1,C1,Single-family,Wood fuel-Performance boiler,C,1060.27639354253,1275.3811828003663,1507.4134690298565,1742.9183417796394,1975.831351753843,2213.980970105424,2480.8875625887486,2612.096644483177,2741.9471296924594,3051.6586309722693,3344.2003117955187
Privately rented,C1,C1,Single-family,Wood fuel-Performance boiler,D,1162.2040063873596,1304.141071465066,1458.5361910170902,1613.4179106098668,1768.3387187350468,1925.5900616527274,2083.396456939788,2143.819817215679,2201.9072015401794,2259.506783833771,2312.4679630946675
Privately rented,C1,C1,Single-family,Wood fuel-Performance boiler,E,816.321386133592,900.0009176249488,1003.8641307555295,1110.2079897460487,1216.6183728377848,1327.0556232575411,1430.9841583662774,1457.0883750595838,1480.0971886218604,1499.2262307572212,1512.9984665675938
Privately rented,C1,C1,Single-family,Wood fuel-Performance boiler,F,1266.775124068643,1420.3898790485423,1584.3567866810818,1745.7483234016336,1902.6666742611646,2057.2084393729556,2194.1132509788367,2224.130284337758,2245.6105533341924,2032.168148747524,1836.9710186273892
Privately rented,C1,C1,Single-family,Wood fuel-Performance boiler,G,436.26456814888246,460.6798076283462,489.0968481020171,517.5030595983721,544.7524047656766,571.7918327994431,536.3560316129483,485.60433592632035,439.1836864823,396.42833992316673,357.4834022359915
Privately rented,C1,C2,Multi-family,Electricity-Heat pump water,A,613.866787064651,1453.2337283854856,2334.5079143249477,3216.3770460858354,4098.73819295472,4982.058409888406,5865.556212508981,6709.077311498861,7554.428891120875,8401.342199607685,9253.5497024967
Privately rented,C1,C2,Multi-family,Electricity-Heat pump water,B,1156.2031248931353,1358.476449918412,1825.839280126558,2285.343996002759,2737.388002881783,3183.423613622136,3618.4199442862127,3803.367755793543,3986.6574776411626,4168.019654549464,4350.331880227689
Privately rented,C1,C2,Multi-family,Electricity-Heat pump water,C,697.4846049971806,748.1707826140674,886.4387325558505,1023.5475097610448,1158.5788645353691,1294.8634889823259,1429.7814432475266,1475.5745233693212,1520.5983295349183,1564.8679093538226,1608.7203133283435
Privately rented,C1,C2,Multi-family,Electricity-Heat pump water,D,87.92820755378581,107.01747281264103,170.1844087764007,233.52204109218258,295.63838548761817,359.09098503641474,422.8901067663935,440.5986558355312,458.05637325774086,475.26472705608586,492.31556651953605
Privately rented,C1,C2,Multi-family,Electricity-Performance boiler,B,151.55016015564573,194.85020591440164,238.15025167315756,281.45029743191344,324.75034319066935,368.05038894942527,411.3504347081812,454.6504804669371,497.950526225693,541.2505719844489,584.5506177432048
Privately rented,C1,C2,Multi-family,Electricity-Performance boiler,C,10495.570689561822,10378.51032798541,10132.380226214389,9887.705338830616,9641.718404896788,9397.93905798194,9466.85015833424,9623.79257134787,9743.230636734352,10197.686370518606,10572.95187971501
Privately rented,C1,C2,Multi-family,Electricity-Performance boiler,D,6140.579070322428,6040.0297436709425,5855.15576123648,5673.339134951465,5494.511821999887,5318.745816111333,5226.32571876737,5203.452193371522,5171.911480957036,5262.97578893664,5328.5818127728535
Privately rented,C1,C2,Multi-family,Electricity-Performance boiler,E,5932.046800958773,5757.5944709285195,5500.994773946594,5252.013157988015,5010.640773125696,4776.896203374385,4552.469442759364,4404.398313268571,4259.159869169253,4116.787454482528,3976.104892479639
Privately rented,C1,C2,Multi-family,Electricity-Performance boiler,F,5743.758939322583,5669.555174259323,5587.493920747716,5504.028512780429,5420.000286856439,5334.67828877729,5248.484876794676,5160.907096916344,5071.000755880684,4481.11003995426,3958.118336648129
Privately rented,C1,C2,Multi-family,Electricity-Performance boiler,G,4394.613881677396,4314.6384930285085,4228.818311795028,4142.864134829687,4057.333328331584,3971.8284728516996,3498.5662447293985,3083.0744452261797,2716.788119157773,2394.0054679167524,2109.2324097245314
Privately rented,C1,C2,Multi-family,Heating-District heating,A,216.50022879377957,335.57535463035833,454.6504804669371,573.7256063035159,692.8007321400946,811.8758579766734,930.9509838132522,1050.026109649831,1169.1012354864097,1288.1763613229884,1407.2514871595672
Privately rented,C1,C2,Multi-family,Heating-District heating,B,374.91981500527356,497.81697902101416,624.3139628894472,751.1909421243242,877.8955548889705,1004.9459691113385,1132.3030470867657,1261.884536133217,1394.443629789026,1529.7018500613526,1670.7956764346843
Privately rented,C1,C2,Multi-family,Heating-District heating,C,1032.2988467744249,1179.200528994511,1326.219094875868,1471.2311840308273,1614.1282468632883,1755.0750858399379,1894.0604794248857,2031.6809599661658,2168.7372808012196,2305.1568998754533,2442.2298493947987
Privately rented,C1,C2,Multi-family,Heating-District heating,D,1865.1995717723248,1944.1063106691527,2022.2826618170989,2100.9464798694653,2180.374311250631,2260.223769835868,2340.442465828442,2420.8405916805345,2501.362724993254,2581.9432656307886,2658.4275072400233
Privately rented,C1,C2,Multi-family,Heating-District heating,E,2098.093431736608,2157.481770863079,2212.9672161961844,2265.8943065468234,2316.533949991735,2364.5007480231166,2409.72655182292,2449.5425348336084,2483.9976038615737,2513.4222106315674,2537.396145890936
Privately rented,C1,C2,Multi-family,Natural gas-Performance boiler,C,7807.769516330615,7900.844662741752,7979.250029590288,8056.276812693985,8129.601364823293,8199.589875283047,8267.800640623629,8360.906376776218,8452.96607542459,8543.95905426417,8636.460362248432
Privately rented,C1,C2,Multi-family,Natural gas-Performance boiler,D,11981.951712460977,11868.28272833132,11686.18809884244,11503.166982725787,11321.865604070059,11136.366944511967,10948.899008862165,10827.30508157632,10705.176196367831,10582.486216407975,10459.562142746758
Privately rented,C1,C2,Multi-family,Natural gas-Performance boiler,E,7874.31778501971,7749.423041888756,7572.749934646665,7394.199567374615,7216.8956524049545,7036.418618629779,6853.396117303155,6715.957744815412,6577.151984184794,6437.020889235146,6292.220632798399
Privately rented,C1,C2,Multi-family,Oil fuel-Performance boiler,C,31.52200731259325,31.056841674292944,30.986678078900667,30.71040113009465,30.13341284790625,29.362557714565213,28.397410312190036,27.183581205616797,25.78329804697308,39.02554681979284,47.4075226627328
Privately rented,C1,C2,Multi-family,Oil fuel-Performance boiler,D,353.82043059919744,336.66245672087166,319.7915131608899,302.6482281751611,285.1250391013335,267.3287146890962,249.25341244279247,230.85348543553673,212.16706639214644,215.8353993995682,211.768289108257
Privately rented,C1,C2,Multi-family,Oil fuel-Performance boiler,E,707.7159837782701,661.9752339254801,616.6428346896306,572.1794524485266,528.6536524425564,485.98697138167853,444.17514977670226,403.23733516747467,363.1468698022416,323.9046528196459,285.12003096757746
Privately rented,C1,C2,Multi-family,Oil fuel-Performance boiler,F,818.0840980078419,765.4484108193076,713.1064448639473,661.7442261878887,611.4835787982975,562.1958736763008,513.878569680086,466.5548746520291,420.19800852043585,337.32999400985864,267.27592982914416
Privately rented,C1,C2,Single-family,Electricity-Heat pump water,A,824.4189129023245,1141.9828676981488,1461.8442317869471,1781.7698248120942,2101.7534725230694,2422.055011389153,2742.4318817449234,3060.2589185324496,3378.850915061814,3698.184632906429,4018.670267748103
Privately rented,C1,C2,Single-family,Electricity-Heat pump water,B,558.2741749728584,646.0805560554446,793.6262209259872,942.233600169327,1091.4827876127022,1243.684509424006,1394.8930874796558,1455.017811012126,1517.1220601219752,1581.1261469584715,1649.060281911634
Privately rented,C1,C2,Single-family,Electricity-Heat pump water,C,1469.726164553921,1522.880581410826,1615.3296352383848,1708.3489612133176,1801.9351769315465,1899.2668979273938,1997.0617225265225,2032.9267429302997,2068.9622886094635,2105.1855964719316,2141.8745102389885
Privately rented,C1,C2,Single-family,Electricity-Heat pump water,D,34.647791610733336,39.76898540858037,49.37401727684223,58.871200608005665,68.09251923301778,77.51744405412387,86.90116135244389,90.12639561520083,93.31605755737536,96.47088595418427,99.59346990535161
Privately rented,C1,C2,Single-family,Electricity-Heat pump water,E,30.640755044984783,30.31644855633807,29.934166559049896,29.547686639379386,29.17830676799069,28.801555739167686,28.418323201453955,28.053259190396773,27.68012771156027,27.28245155995788,26.87282065687724
Privately rented,C1,C2,Single-family,Electricity-Heat pump water,F,1.7183321452199707,1.6820751312297597,1.6376739157499702,1.5939797908858115,1.5521968535667672,1.5108363875597275,1.4702766919679753,1.4336682890710066,1.396331313549561,1.2234028722626333,1.0712598177498383
Privately rented,C1,C2,Single-family,Electricity-Performance boiler,C,216.88510293469068,267.66731095425706,320.4457133719978,373.22623222368276,425.509126427942,478.0722832028582,612.7943515758578,747.142738999034,877.5073827890509,1079.390245535904,1272.6101970370603
Privately rented,C1,C2,Single-family,Electricity-Performance boiler,D,5639.9154345386705,5603.117108148196,5579.5640367257065,5552.958281600353,5513.301924693618,5473.204981767615,5637.313250297518,5854.94982773819,6055.448737909026,6463.267327066525,6835.650685125587
Privately rented,C1,C2,Single-family,Electricity-Performance boiler,E,5807.52979090259,5677.0006772592615,5518.692654280703,5361.96833296018,5209.04057119095,5058.129992579397,4913.6513177284205,4851.205052681624,4788.3130354554005,4724.923171725475,4660.514390672605
Privately rented,C1,C2,Single-family,Electricity-Performance boiler,F,3256.896540360566,3207.0599842848956,3150.244009090368,3092.585780991914,3035.8047109507884,2979.368860632373,2928.9156341498606,2931.918713502181,2933.5810473069387,2639.0532051627188,2377.5827524768742
Privately rented,C1,C2,Single-family,Electricity-Performance boiler,G,3451.710196927008,3350.8362095329526,3239.449207545913,3129.7180211899295,3025.587757066927,2924.41913105382,2557.842938127254,2304.5325485997078,2080.0461905295924,1878.6290122423984,1697.6735132234332
Privately rented,C1,C2,Single-family,Natural gas-Performance boiler,C,1525.1889541337328,1584.271187286395,1662.0459165276427,1736.9643730406626,1799.1645458526264,1857.2283848094864,1937.850770526543,2026.2092234843951,2116.2014314337694,2446.369474603984,2746.797616370278
Privately rented,C1,C2,Single-family,Natural gas-Performance boiler,D,7574.043953691175,7494.849581644967,7336.083130079438,7176.5649759914195,7024.018426367026,6860.662010219673,6706.37655343925,6637.621404195005,6567.87069723631,6547.136408284797,6519.045577069509
Privately rented,C1,C2,Single-family,Natural gas-Performance boiler,E,1807.9246248492834,1779.4643720939255,1727.8895532289973,1675.327792897292,1625.03023199165,1571.7191048201216,1517.764107610964,1490.350497965111,1462.0997555350405,1432.2164525966323,1399.2234801292361
Privately rented,C1,C2,Single-family,Natural gas-Performance boiler,F,3227.288177150057,3221.3201965109674,3173.837279730241,3119.6325753162123,3067.6127106480126,3006.419828793909,2940.9100095556014,2922.9073280681123,2895.409371259403,2571.4126656483127,2281.1140904096396
Privately rented,C1,C2,Single-family,Natural gas-Performance boiler,G,399.86073706372656,402.66022180417235,396.32939296955055,387.9254885099414,379.6066067427506,369.48539503617235,322.84736399851175,292.63252354851306,264.3546256443315,237.74862514039398,213.2254240410793
Privately rented,C1,C2,Single-family,Oil fuel-Performance boiler,D,664.5295881126043,635.867155082924,618.4881879454929,598.8571479622619,573.4343784114805,546.2241659007118,734.3421146427073,858.7823936586983,932.3921404037857,1008.1669481780185,1030.7657810342764
Privately rented,C1,C2,Single-family,Oil fuel-Performance boiler,E,1535.5836188828785,1451.663950261433,1370.2191145916136,1288.2581746659857,1205.074666346807,1121.4779830844004,1037.5255627935903,952.0215662024899,866.1088997077527,779.9699663570076,692.6506417903943
Privately rented,C1,C2,Single-family,Oil fuel-Performance boiler,F,987.9827284547587,922.8682549166605,856.9890092577525,792.7089642609457,730.2380974084238,669.3194286340208,609.9135650614105,552.4150495320031,496.1479040281347,396.80459798411437,313.22023725043596
Privately rented,C1,C2,Single-family,Oil fuel-Performance boiler,G,3551.1125212057354,3314.804579971742,3070.761417059818,2833.1811529522283,2606.0774792243433,2384.9227333071312,1952.5622625102956,1590.57294678264,1285.2401966203545,1027.1527381925096,810.1261307743684
Privately rented,C1,C2,Single-family,Wood fuel-Performance boiler,B,135.60137221060037,251.36662031415423,368.19821636286,485.1689640801582,602.2208515879911,719.6567940860657,849.085779836439,973.9948678601249,1098.9546020819012,1258.90097680423,1416.4453072475899
Privately rented,C1,C2,Single-family,Wood fuel-Performance boiler,C,831.5208044453288,997.6639801476025,1177.246787111013,1359.4174276199312,1539.5005984221616,1723.6296685366356,1933.3050647687533,2037.5707368675844,2140.4758023912814,2380.8226784327876,2607.6745434234604
Privately rented,C1,C2,Single-family,Wood fuel-Performance boiler,D,910.0136353823326,1014.723424678118,1128.4703324947034,1242.605565137954,1356.8357522226065,1472.8142097155487,1590.553567885813,1636.483202957283,1680.5436994477407,1724.1736294985183,1764.2537424293587
Privately rented,C1,C2,Single-family,Wood fuel-Performance boiler,E,628.0441524684509,687.5120496676541,761.1835289895267,836.6805706919762,912.3704716554759,990.9497353513925,1064.9387661963813,1083.3929789837057,1099.5513754075998,1112.8359934314658,1122.2474152638406
Privately rented,C1,C2,Single-family,Wood fuel-Performance boiler,F,986.5823207332883,1100.8935730206454,1223.316871620805,1344.011694128366,1461.5406219317067,1577.5135363918198,1680.5435052438006,1703.328273167374,1719.6758928708236,1556.2004398459649,1406.7497677624453
Privately rented,C1,C2,Single-family,Wood fuel-Performance boiler,G,379.52556609170534,400.4365949453907,424.7344027940285,449.0199288749576,472.3217640621168,495.43660348126116,464.4726714675272,420.4637078216498,380.22029384766216,343.16309523753773,309.41569254263686
Privately rented,C1,C3,Multi-family,Electricity-Heat pump water,A,332.5085100828546,1026.8843861930059,1758.8783507903845,2491.264312247598,3223.965201769541,3957.3257083528824,4690.7014420581345,5388.537121792067,6088.075313402772,6789.059352502177,7494.544230883032
Privately rented,C1,C3,Multi-family,Electricity-Heat pump water,B,742.9845751313992,914.8939140793046,1311.8110145598357,1701.9923546952614,2085.788510302032,2464.3728710900573,2833.520008324363,2990.7224963026224,3146.6844268125674,3301.1480037646434,3456.4864127619912
Privately rented,C1,C3,Multi-family,Electricity-Heat pump water,C,644.6946695582781,685.1056576564816,794.78631949734,903.4772615063845,1010.4883878985022,1118.3723799374964,1225.0787749892916,1261.3962033444136,1297.07884091819,1332.1386894072027,1366.8473173743726
Privately rented,C1,C3,Multi-family,Electricity-Heat pump water,D,75.0973408181079,90.54134142618476,141.68703091306736,192.96729137445612,243.2538188438137,294.6170301657114,346.2570300763583,360.57405364489347,374.68663347227226,388.59598442968115,402.37649609723564
Privately rented,C1,C3,Multi-family,Electricity-Performance boiler,B,124.93185799956427,160.62667457086835,196.32149114217242,232.0163077134765,267.71112428478057,303.4059408560846,339.10075742738866,374.7955739986927,410.49039056999675,446.1852071413008,481.88002371260484
Privately rented,C1,C3,Multi-family,Electricity-Performance boiler,C,9305.106456246389,9198.599562559126,8977.629207896405,8758.115719510359,8537.667340584405,8319.284896431198,8400.657175971808,8556.568199718104,8676.474938079846,9067.81971015043,9390.030644497489
Privately rented,C1,C3,Multi-family,Electricity-Performance boiler,D,5186.193795800016,5101.0631997051405,4944.832041490864,4791.18670159438,4640.059680865903,4491.518703469768,4422.159187080077,4410.294085823996,4389.94683552733,4468.819480336316,4525.762370294463
Privately rented,C1,C3,Multi-family,Electricity-Performance boiler,E,4911.16865194709,4766.465514234932,4553.894090253955,4347.629936050442,4147.656857338914,3953.9850442055713,3768.0029735354947,3645.1000068929243,3524.5190335554007,3406.293124922496,3289.452059969605
Privately rented,C1,C3,Multi-family,Electricity-Performance boiler,F,4707.418076607204,4648.6988772128525,4583.460792041416,4516.9785937101515,4449.951677766353,4381.764717054792,4312.742113569071,4242.195070797974,4169.484808538432,3685.3585334533545,3255.978300206476
Privately rented,C1,C3,Multi-family,Electricity-Performance boiler,G,4221.9734143884025,4143.305591966767,4059.278827768137,3975.1607032562356,3891.5242665334295,3807.916603957655,3352.658995620675,2952.7651216257123,2600.2430379875514,2289.603368882766,2015.5920147817374
Privately rented,C1,C3,Multi-family,Heating-District heating,A,178.47408285652037,276.6348284276066,374.79557399869276,472.95631956977894,571.1170651408652,669.2778107119514,767.4385562830375,865.5993018541237,963.7600474252099,1061.920792996296,1160.0815385673823
Privately rented,C1,C3,Multi-family,Heating-District heating,B,295.99777384842486,400.6694234246282,508.27682235262097,616.1401851202687,723.8089767746109,831.7013456764819,939.7816084927122,1049.9547208534411,1162.8262750547465,1278.128327123127,1398.4094621461331
Privately rented,C1,C3,Multi-family,Heating-District heating,C,815.4896250943335,934.7274943942623,1054.0483485228656,1171.7090248425945,1287.6192376735985,1401.9129033882432,1514.5792670344629,1626.1856314900926,1737.3819548091376,1848.0970867198562,1959.3753749330183
Privately rented,C1,C3,Multi-family,Heating-District heating,D,1512.200777742405,1575.291470402816,1637.8388575477943,1700.8306363310646,1764.488878824336,1828.5355831202676,1892.9267010039014,1957.4983211640035,2022.1952704539196,2086.959183560077,2148.3765281351616
Privately rented,C1,C3,Multi-family,Heating-District heating,E,1688.6832258342408,1741.4009243529867,1790.8753251949017,1838.1833004203224,1883.5408606420194,1926.6335753719154,1967.4005454687292,2003.2309508871217,2034.1958246991608,2060.6170678297226,2082.2146398852333
Privately rented,C1,C3,Multi-family,Natural gas-Performance boiler,C,6283.396965674841,6359.701581460308,6424.213055371099,6487.6420163699295,6548.163230308428,6606.043386940203,6662.519179879592,6738.846667805923,6814.352964418,6889.021283924857,6964.8775023132985
Privately rented,C1,C3,Multi-family,Natural gas-Performance boiler,D,9249.026654787185,9162.724453852343,9023.281014956185,8883.07744281116,8744.149892232546,8601.922004161863,8458.128131169231,8365.49813366031,8272.413680207917,8178.855301531437,8085.092154740151
Privately rented,C1,C3,Multi-family,Natural gas-Performance boiler,E,6374.647903980527,6272.79388813598,6129.031174674056,5983.781111545618,5839.572110509183,5692.829943873339,5544.063660483278,5432.230524117718,5319.318655783904,5205.361912121095,5087.709959688266
Privately rented,C1,C3,Multi-family,Oil fuel-Performance boiler,C,21.87036849540759,21.66096722301235,21.771984257439037,21.719600514036813,21.428136435914272,20.9832123305504,20.384587072115167,19.58920098003593,18.646556130741224,29.25530661801024,36.031460614684406
Privately rented,C1,C3,Multi-family,Oil fuel-Performance boiler,D,273.1437879460803,260.0256390548291,247.12903293765805,234.0043925732517,220.56530819143,206.89861711526802,193.00010102002017,178.83256235835864,164.4283584407348,167.63358864808305,164.73427799629127
Privately rented,C1,C3,Multi-family,Oil fuel-Performance boiler,E,583.9141899372701,546.1568327241463,508.7371857628485,472.0370855746331,436.11353159864484,400.901185532161,366.39647479238965,332.6154311092767,299.53565089020873,267.15781717745176,235.16051270183536
Privately rented,C1,C3,Multi-family,Oil fuel-Performance boiler,F,645.0374919706327,603.5355023407974,562.2652043143174,521.767431933372,482.1382196941977,443.2761589530102,405.1792447044584,367.86577046654645,331.31462405171504,265.9754471424187,210.73972835828894
Privately rented,C1,C3,Single-family,Electricity-Heat pump water,A,847.7627840052347,1059.0536602190132,1272.2729359325676,1485.5476478433447,1698.8733518050165,1912.4618341289192,2126.1135365084783,2337.389746473644,2549.0973083048825,2761.2260160104674,2974.027196554282
Privately rented,C1,C3,Single-family,Electricity-Heat pump water,B,550.8541317853892,614.768962646097,721.9407238416045,829.6509228840983,937.5763285962772,1047.330449463792,1156.143140060223,1199.1401202332586,1243.2392414389558,1288.400035693759,1335.9001617873732
Privately rented,C1,C3,Single-family,Electricity-Heat pump water,C,1187.6890731800802,1220.9594119367832,1277.7465956994965,1334.8801361000817,1392.5140324202841,1452.4137246945802,1512.5638378226763,1534.3581477325868,1556.2512496519203,1578.2518740985308,1600.5396455209614
Privately rented,C1,C3,Single-family,Electricity-Heat pump water,D,26.81599606519733,30.121276065513236,36.31080978737452,42.42342242742077,48.354178180607896,54.408490451817386,60.4289982590978,62.487736258889484,64.51929882473593,66.51990365357737,68.49589334696162
Privately rented,C1,C3,Single-family,Electricity-Heat pump water,E,20.674530091602623,20.45451656399458,20.195144050916305,19.93299947195096,19.68243728735542,19.426955942073942,19.167170730598958,18.91982317747137,18.667083908583447,18.39783722867633,18.12067878343976
Privately rented,C1,C3,Single-family,Electricity-Heat pump water,F,1.037583438279955,1.0156903035083233,0.9888794416214141,0.9624955434703475,0.9372656809635386,0.9122909200316515,0.8877996896692635,0.8656943751330496,0.8431491253428486,0.7387294488641114,0.6468606480324817
Privately rented,C1,C3,Single-family,Electricity-Performance boiler,C,146.23940441273885,180.9046355938644,217.13405348673854,253.3413957003459,289.1375815334348,325.1454125605264,412.3368559285184,499.45566779099494,583.6841340452414,710.764510793075,832.257304364969
Privately rented,C1,C3,Single-family,Electricity-Performance boiler,D,4522.48733712088,4484.687122945164,4452.210004359533,4417.829642742683,4375.119496990431,4332.190149152432,4417.333320701715,4547.959228311565,4667.446981950384,4911.819277253737,5134.208070073564
Privately rented,C1,C3,Single-family,Electricity-Performance boiler,E,3915.8486871070504,3826.287259799108,3717.6928461948546,3610.210191388051,3505.4211726634308,3401.986153608593,3302.870726122874,3258.470399466951,3213.7756343979067,3168.760396932716,3123.085185698787
Privately rented,C1,C3,Single-family,Electricity-Performance boiler,F,1967.6148533335863,1937.908283125182,1903.929842522739,1869.4183772081033,1835.4138300475493,1801.5968675865818,1771.3837515141367,1773.6943574684774,1775.1709627025857,1597.3508710994718,1439.5084454933487
Privately rented,C1,C3,Single-family,Electricity-Performance boiler,G,2165.544384381487,2100.447404177904,2028.6818894048697,1958.0616273287035,1891.078725228596,1826.0093547451695,1595.149115270151,1433.961458232916,1291.4105212470683,1163.8174115628046,1049.4168455345632
Privately rented,C1,C3,Single-family,Natural gas-Performance boiler,C,1053.3256676907686,1092.1719494115632,1141.744338789437,1189.45830345474,1229.1755185163047,1266.0700709226278,1317.3746382396819,1373.566712141173,1430.056188846677,1640.593510831487,1831.0475099546097
Privately rented,C1,C3,Single-family,Natural gas-Performance boiler,D,4598.937548637084,4554.2057240263275,4460.150914911889,4365.4656034756845,4274.831499688803,4177.337540904087,4084.740086229356,4045.03879498438,4004.5316098301028,3995.1493847499405,3980.819608084993
Privately rented,C1,C3,Single-family,Natural gas-Performance boiler,E,1162.4329009471658,1142.487245554393,1108.1044886933855,1073.1881056002896,1039.7835349046,1004.5933143456966,969.080213288765,950.1174848558389,930.6971615457654,910.3159676520519,888.1550358351801
Privately rented,C1,C3,Single-family,Natural gas-Performance boiler,F,2130.971051295498,2118.755997658009,2081.3201136587777,2040.0650757639978,2000.5305363800805,1955.680903990376,1908.4298628635458,1890.1502166289022,1866.6928729162153,1653.412057307444,1462.92079715677
Privately rented,C1,C3,Single-family,Natural gas-Performance boiler,G,259.05282665207926,257.69122412000064,251.44662371336378,244.2416185598243,237.27322788602024,229.47462223066157,199.30988908554195,178.6917335399438,159.81951975763008,142.42497113316006,126.65285255388378
Privately rented,C1,C3,Single-family,Oil fuel-Performance boiler,D,537.7412092825463,512.6496911469463,493.97093108782434,474.03896532647644,450.82206542359916,426.61976440525706,515.3609994290244,570.5939657820272,599.0866228597363,630.9049946434792,633.9069664013373
Privately rented,C1,C3,Single-family,Oil fuel-Performance boiler,E,1001.0542955961841,944.925372735614,889.9209136851674,834.8432505935639,779.4752370024929,724.0652865717226,668.6449785794846,612.599532078976,556.5290192342281,500.5286278326103,443.9786964279425
Privately rented,C1,C3,Single-family,Oil fuel-Performance boiler,F,571.8076189931812,533.9426692032928,495.49712038155184,458.026818796418,421.67743999490483,386.26814769643585,351.77447776200097,318.45407244253914,285.8896890268294,228.55476737573142,180.3391128716385
Privately rented,C1,C3,Single-family,Oil fuel-Performance boiler,G,1862.8707210159814,1738.8990038989045,1610.9830570849404,1486.4464106644632,1367.3747339803074,1251.4119354301688,1024.6046649504833,834.67674399219,674.4699243157974,539.0595674697611,425.1853566014149
Privately rented,C1,C3,Single-family,Wood fuel-Performance boiler,B,111.15163718474275,188.76217470885945,267.2293842344613,345.8025596796239,424.4370834009911,503.37656842870746,588.1973688596822,669.6352639116592,751.1634267747113,852.3290257304851,952.2426622421633
Privately rented,C1,C3,Single-family,Wood fuel-Performance boiler,C,582.1040082179139,698.9561713844154,823.3414851298929,949.2266715217969,1073.8553742063052,1200.871692079387,1338.9166577407934,1403.7967320552764,1468.0352105867967,1609.3529566229297,1743.367065212924
Privately rented,C1,C3,Single-family,Wood fuel-Performance boiler,D,557.2467832039714,620.7651779415124,689.6609411551123,758.7976748906187,828.0102632358,898.2830387403928,968.5908669643298,995.4043558491618,1021.216625843605,1046.7796137975856,1070.32170423615
Privately rented,C1,C3,Single-family,Wood fuel-Performance boiler,E,362.05769173203714,398.77985553087103,444.27336383377326,490.84853951554334,537.4690401785628,585.8349444735823,631.330541468265,642.7186825393742,652.7294632554992,661.0198259115626,666.9604360644196
Privately rented,C1,C3,Single-family,Wood fuel-Performance boiler,F,524.7091977127236,593.3686420718311,666.6427193329275,738.7245874712645,808.7381257284837,877.6512437811591,938.648841940519,952.2058983676241,962.0339203901785,871.1017897816529,787.8487955787984
Privately rented,C1,C3,Single-family,Wood fuel-Performance boiler,G,181.32627892550124,192.12139995842705,204.76193452233218,217.40504931776377,229.52251225253985,241.55924366951763,227.0980396595274,205.73303739943276,186.17075874273473,168.13482390564724,151.69131153185924
Privately rented,C1,C4,Multi-family,Electricity-Heat pump water,A,303.8409391789614,829.9235410053687,1381.2169970429668,1932.9155599550616,2484.9554333604115,3037.612413455325,3590.417430827557,4119.519993982086,4650.086103244902,5181.9029565095725,5717.302777715719
