,Switch Electricity-Heat pump water (Thousand households),Switch Electricity-Heat pump air (Thousand households),Switch Electricity-Performance boiler (Thousand households),Switch Natural gas-Performance boiler (Thousand households),Switch Oil fuel-Performance boiler (Thousand households),Switch Wood fuel-Performance boiler (Thousand households)
2019,108.28946934156696,,415.3796846329942,610.789421940333,,108.93865237287893
2020,108.58366427524784,,412.55171040768107,607.8626714133976,,108.63297865406896
2021,108.78167517611611,,408.96810806455613,603.7228814896835,,108.31416226993507
2022,108.999937016232,,405.3597254857059,599.5488419753627,,107.98459114000897
2023,109.2210234746994,,401.7264052522867,595.3628211070655,,107.64561022036598
2024,109.45188136660369,,398.0755702618437,591.1565027569317,,107.29719030685565
2025,266.59947615228873,,728.84878257712,,,202.52669344096788
2026,265.16938965387277,,727.2993960527333,,,197.5013279061146
2027,263.786416181975,,725.6996491562193,,,192.46066885567123
2028,262.45076442832993,,724.0523319730337,,,187.4082539414301
2029,262.21658853426635,,727.0935705870752,,,183.56990716665777
2030,268.00924566437715,,731.9362264589573,,,184.62640652821008
2031,267.8927531493848,,734.8243155143869,,,180.68412053505475
2032,267.80932476399795,,737.5666580509497,,,176.72368031180756
2033,267.75720522557594,,740.1389315067266,,,172.74983891641608
2034,267.734618829098,,742.5160305252637,,,168.76736448765644
2035,275.24400263895234,,720.8658390509144,,,181.0832172180481
2036,275.3409234314133,,723.3257019771166,,,176.88774653548356
2037,275.40341736871994,,725.8805000096479,,,172.77461310978973
2038,314.3842877101699,,564.9858635990824,,,221.55042726047745
2039,299.5119972201064,,622.4433247318854,,,170.87912192594612
2040,305.7387824309941,,601.816903318239,,,178.7278779603928
2041,304.43645447851463,,599.4052391337866,,,174.9780163133127
2042,303.1216316335789,,597.1272633230079,,,171.3487823582998
2043,301.7850165344513,,594.9976452710321,,,167.83515892500134
2044,300.43249926158757,,593.0176848573342,,,164.43433318455544
2045,305.57405462276853,,500.95410259157353,,,208.79654528710662
2046,304.1192199186863,,502.28875150641693,,,203.20753773673476
2047,302.68855777484004,,503.3661061338023,,,197.4839471595897
2048,301.2857578919352,,504.21923577831757,,,191.66502077527963
2049,301.24897622091305,,508.3428547893405,,,187.13943521418184
