,Electricity,Natural gas,Oil fuel,Wood fuel
2020,38.99302728551144,125.99935138537198,36.34524055231838,72.19341658684618
2025,39.61509072452451,114.56936471327316,23.59325650917507,78.89372218869387
2030,47.12856015234257,81.16280677421305,12.442533794435706,88.25996033663368
2035,56.33371482817926,49.72586470766711,3.962581920052294,93.2630081286404
2040,64.66474290001734,22.937998155177084,0.0,94.10832703647506
2045,70.64577903617278,3.139736273418893,0.0,91.56576897586942
2050,70.56535650170092,3.170224076767706,0.0,84.62518691633133
