Occupancy status,Income owner,Income tenant,Housing type,Heating system,Performance,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049
Owner-occupied,C1,C1,Multi-family,Electricity-Heat pump water,A,3271.0311550030697,7202.668737433958,11134.646761617478,15066.958237104018,18999.60064289675,22932.564144131036,26955.970289781304,30981.8723824253,35010.252087557266,39041.091977129734,43075.086729596784,49668.48339739131,56265.27444756417,62865.47765831263,69469.11087816079,76076.19195052312,82688.43249837539,89304.3401806979,95923.91982297593,102530.32313378713,109153.36284112048,115638.10011400345,122125.48263055772,128615.45312694919,135107.96025751156,141602.95263949683,147994.44721827912,154386.69548990476,160779.66387782415,167173.3214993429,173568.10908916796
Owner-occupied,C1,C1,Multi-family,Electricity-Heat pump water,B,3623.2998857824914,3837.8123670097434,4051.4604250287125,4264.211017342567,4478.503274736777,4692.72099462622,5291.805721360175,5894.593411477491,6501.194254180259,7111.69306780872,7729.552638102373,8374.961803142334,9028.562259143759,9690.397887895006,10360.500265329652,11038.889766191622,11736.79891648725,12443.70266893144,13159.566520022809,13809.265309687991,14522.538581845565,15254.487382294195,15991.278131302914,16732.648547769117,17478.357811261667,18228.163903844812,18590.040759403822,18951.66921439939,19312.861018202544,19673.444983319867,20035.18280394512
Owner-occupied,C1,C1,Multi-family,Electricity-Heat pump water,C,2776.2641352575474,2831.62478356185,2886.1142326865374,2939.7455710279883,2992.532006652577,3044.4868122385783,3886.380319830441,4727.974581095127,5568.718090102724,6408.124459080142,7250.191525299681,8126.719515727818,9005.715262640362,9886.890131833114,10769.982972018883,11654.757783644656,12567.103165151735,13480.791064164338,14395.238807285754,15211.78368381946,16103.638198470779,17020.828638838375,17930.684403631272,18832.612825395925,19726.08282272505,20610.577002898895,20669.325505443325,20724.78341244149,20776.971946557172,20825.91995241711,20872.208978132192
Owner-occupied,C1,C1,Multi-family,Electricity-Heat pump water,D,284.9392581189251,309.07334679158066,332.3149127621192,354.68720565173277,376.2126974876784,396.9130698461739,1028.9044632835128,1635.21058324039,2216.6506617191935,2774.0213332609865,3310.77036431563,3849.645109485568,4368.458753803753,4867.820607166078,5348.320082129725,5810.527416983352,6273.4068123910465,6718.200570806492,7145.156527793751,7531.930374776206,7943.868271924237,8355.06921768887,8744.01074820852,9111.216948220339,9457.232437209605,9782.59447505153,9648.502948960311,9516.24944133171,9385.80875801859,9257.15605021685,9130.266809731718
Owner-occupied,C1,C1,Multi-family,Electricity-Performance boiler,B,727.90332782344,935.8757072015658,1143.8480865796914,1351.820465957817,1559.7928453359427,1767.7652247140684,1975.737604092194,2183.70998347032,2391.682362848446,2599.6547422265717,2807.6271216046975,3032.6797580491116,3257.7323944935256,3482.7850309379396,3707.8376673823536,3932.8903038267676,4157.942940271181,4382.995576715595,4608.048213160009,4833.100849604423,5058.153486048837,5278.212964421042,5498.272442793246,5718.331921165451,5938.391399537655,6158.45087790986,6378.510356282064,6598.569834654269,6818.629313026473,7038.6887913986775,7258.748269770882
Owner-occupied,C1,C1,Multi-family,Electricity-Performance boiler,C,39106.21608140669,39072.51353430796,39030.08985046361,38979.041298366734,38919.46177519752,38851.44298065998,40148.31154159719,41448.596243868735,42752.810270257905,44061.47508912409,45380.76120350258,46800.30512748172,48232.945895063356,49679.53276011145,51140.9380776854,52618.06003819948,54109.32783745726,55617.10289759742,57140.98127900312,58601.37273392213,60190.03328632663,61773.899841243445,63357.16587861134,64938.95568002554,66518.43456957563,68094.70470767756,67456.09086717757,66799.20976059645,66124.10895791066,65430.821292524946,64717.97274957054
Owner-occupied,C1,C1,Multi-family,Electricity-Performance boiler,D,20905.737312177327,20793.94630964089,20678.767392928523,20560.255515181856,20438.379410956673,20313.246798345936,20536.499254158214,20784.613978024896,21056.49066606428,21351.122076486092,21669.118353787857,22043.493235389607,22440.58534324065,22859.88157774773,23300.92463847997,23763.310760543834,24244.45294917592,24745.752630660718,25266.44001072364,25736.826147837586,26255.869277139587,26784.29013540775,27324.532987933035,27875.572730018343,28436.413504006214,29006.052590105515,28770.633000880243,28520.596381948988,28256.296074540976,27978.074550479516,27685.512575472512
Owner-occupied,C1,C1,Multi-family,Electricity-Performance boiler,E,19290.68820996178,18786.072890097133,18289.53893614959,17801.00535622051,17320.390395365135,16847.610576615265,17656.098240383675,18427.12702442798,19162.361089584916,19863.365906422845,20536.989635193142,21237.529044232153,21910.725000225637,22557.659538125943,23179.364753529222,23776.82599954317,24335.482886324553,24871.110946278128,25383.642614557055,25799.60908745348,26283.74386315699,26715.411426880793,27114.640758461024,27481.702231757157,27816.891275270667,28120.49106510654,27028.71038538436,25959.251468816103,24911.982904176664,23886.767745151283,22882.67628887465
Owner-occupied,C1,C1,Multi-family,Electricity-Performance boiler,F,19813.06175502104,19628.753232438758,19438.028221100612,19240.962948534743,19037.63663142126,18828.130291483867,19465.512021194932,20097.17551822205,20722.527539205665,21341.01239824574,21956.9333317839,22616.643522480656,23271.44081755631,23920.67212555986,24563.706565913162,25199.93406773115,25814.423496382955,26420.190143767686,27016.035863089102,27434.216170450483,27911.884783045265,28355.081784423553,28780.97083171075,29188.551278791383,29576.872047500157,29945.015532942823,29236.132893784496,28519.233288263677,27794.82645416285,27063.430883549147,26325.574019873882
Owner-occupied,C1,C1,Multi-family,Electricity-Performance boiler,G,14228.645795545033,13879.060826804205,13533.343419399338,13191.519835232317,12853.614551443792,12519.649571651707,13220.30759377953,13877.93346068617,14494.26909713504,15070.979627264778,15614.794996582634,16165.68057597155,16683.95811218833,17170.577080435574,17626.447293216777,18052.44103769662,18426.545564952903,18772.688479552715,19091.083921364676,19242.42791505925,19430.91702624357,19562.738096253794,19667.021179250325,19744.43611228993,19795.672584408137,19821.422869787642,19071.109870660195,18335.635538011433,17614.872216931715,16908.697459709987,16216.993872646306
Owner-occupied,C1,C1,Multi-family,Heating-District heating,A,1039.8618968906285,1611.7859401804742,2183.70998347032,2755.6340267601654,3327.5580700500113,3899.4821133398573,4471.406156629703,5043.330199919549,5615.254243209395,6187.178286499241,6759.102329789087,7659.312875566742,8559.523421344398,9459.733967122054,10359.94451289971,11260.155058677366,12160.365604455023,13060.576150232679,13960.786696010335,14860.99724178799,15761.207787565647,16641.445701054465,17521.683614543283,18401.9215280321,19282.15944152092,20162.397355009736,21042.635268498554,21922.873181987372,22803.11109547619,23683.349008965008,24563.586922453826
Owner-occupied,C1,C1,Multi-family,Heating-District heating,B,2049.455264971921,2659.5598088700426,3277.585527730342,3903.5502244362788,4537.472404882334,5179.370394485034,5829.262725245168,6487.497004376355,7153.930615630707,7828.427575913604,8510.916959256667,9098.919853733514,9693.56944719156,10294.78675046986,10902.494695168347,11516.617350607248,12137.079156922493,12764.122844659312,13397.770493848142,14049.98566440821,14711.049045743675,15386.187199751626,16068.87919035608,16759.14192880504,17456.999888580878,18162.48875425874,19034.458723361127,19918.05764062504,20813.40491574477,21720.625220964474,22639.84882898111
Owner-occupied,C1,C1,Multi-family,Heating-District heating,C,5856.029693694291,6566.818689642924,7274.670407214575,7979.637534290434,8681.772521563757,9381.108894599714,10077.690517269044,10774.472014571536,11471.35496648986,12168.24696336742,12865.008611282012,13451.726868235095,14038.216475605806,14624.43149496955,15210.32875894327,15795.867502679623,16381.009029273671,16965.817437458354,17550.271535874435,18145.333993748238,18740.181335853813,19341.550481960214,19942.514881998406,20543.019833513117,21143.014429028983,21742.451882484922,22370.028904112613,22993.605512889288,23613.193318168396,24228.803905533863,24840.448855534094
