,2020,2025,2030,2035,2040,2045,2050
phs,101.0,101.0,101.0,101.0,101.0,114.79187225436478,135.5
battery1,0.0,0.0,0.0,0.6384999748547248,1.0037031826725684,1.1753294639533847,1.2143229577140204
battery4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hydrogen,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0
methane,134000.0,134000.0,134000.0,134000.0,134000.0,134000.0,134000.0
CTES,0.0,0.0,0.0,0.0,0.0,0.0,0.0
