,hour,elec_spot_price_2020,CH4_spot_price_2020,hour,elec_spot_price_2025,CH4_spot_price_2025,hour,elec_spot_price_2030,CH4_spot_price_2030,hour,elec_spot_price_2035,CH4_spot_price_2035,hour,elec_spot_price_2040,CH4_spot_price_2040,hour,elec_spot_price_2045,CH4_spot_price_2045,hour,elec_spot_price_2050,CH4_spot_price_2050
0,0,34.75000000000001,13.9,0,32.51770214875113,22.499999999999996,0,44.34509453108818,58.33168072777836,0,21.3262806884612,58.37232463690622,0,27.242651450975643,66.18669818841165,0,8.518943556390479,78.82758620689657,0,7.407407407407407,97.29996670635089
1,1,30.10612952133421,13.9,1,32.51770214875113,22.499999999999996,1,44.34509453108818,58.33168072777836,1,21.3262806884612,58.37232463690622,1,27.242651450975643,66.18669818841165,1,8.518943556390479,79.95069794196783,1,7.407407407407407,97.29996670635089
2,2,30.10612952133421,13.9,2,32.51770214875113,22.499999999999996,2,44.34509453108818,58.33168072777836,2,21.3262806884612,58.37232463690622,2,22.06654767529027,66.18669818841165,2,6.900344280676287,79.95069794196783,2,6.0,97.29996670635089
3,3,24.385964912280706,13.9,3,32.51770214875113,22.499999999999996,3,44.34509453108818,58.33168072777836,3,21.3262806884612,58.37232463690622,3,22.06654767529027,66.18669818841165,3,6.900344280676287,79.95069794196783,3,6.0,97.29996670635089
4,4,24.385964912280706,13.9,4,32.51770214875113,22.499999999999996,4,44.34509453108818,58.33168072777836,4,21.3262806884612,58.37232463690622,4,22.06654767529027,66.18669818841165,4,6.900344280676287,79.95069794196783,4,6.0,97.29996670635089
5,5,24.385964912280706,13.9,5,32.51770214875113,22.499999999999996,5,44.34509453108818,58.33168072777836,5,21.3262806884612,58.37232463690622,5,22.06654767529027,66.18669818841165,5,6.900344280676287,79.95069794196783,5,6.0,97.29996670635089
6,6,24.385964912280706,13.9,6,32.51770214875113,22.499999999999996,6,44.34509453108818,58.33168072777836,6,21.3262806884612,58.37232463690622,6,22.06654767529027,66.18669818841165,6,6.900344280676287,79.95069794196783,6,6.0,97.29996670635089
7,7,24.385964912280706,13.9,7,32.51770214875113,22.499999999999996,7,44.34509453108818,58.33168072777836,7,21.3262806884612,58.372324636906214,7,22.06654767529027,66.18669818841165,7,6.900344280676287,79.95069794196783,7,7.017543859649122,99.29996670635089
8,8,24.385964912280706,13.9,8,32.51770214875113,22.499999999999996,8,44.34509453108818,58.33168072777836,8,21.3262806884612,58.37232463690622,8,22.06654767529027,66.18669818841165,8,6.900344280676287,79.95069794196783,8,6.0,97.29996670635089
9,9,24.385964912280706,13.9,9,32.51770214875113,22.499999999999996,9,44.34509453108818,58.33168072777836,9,21.3262806884612,58.37232463690622,9,22.06654767529027,66.18669818841165,9,6.900344280676287,79.95069794196783,9,6.0,97.29996670635089
10,10,24.385964912280706,13.9,10,32.51770214875113,22.499999999999996,10,44.34509453108818,58.33168072777836,10,21.3262806884612,58.37232463690622,10,22.06654767529027,66.18669818841165,10,6.900344280676287,79.95069794196783,10,6.0,97.29996670635089
11,11,24.385964912280706,13.9,11,32.51770214875113,22.499999999999996,11,44.34509453108818,58.33168072777836,11,21.3262806884612,58.37232463690622,11,22.06654767529027,66.18669818841165,11,6.900344280676287,79.95069794196783,11,6.0,97.29996670635089
12,12,24.385964912280706,13.9,12,32.51770214875113,22.499999999999996,12,44.34509453108818,58.33168072777836,12,21.3262806884612,58.37232463690622,12,22.06654767529027,66.18669818841165,12,6.900344280676287,79.95069794196783,12,6.0,97.29996670635089
13,13,24.385964912280706,13.9,13,32.51770214875113,22.499999999999996,13,44.34509453108818,58.33168072777836,13,21.3262806884612,58.372324636906214,13,22.06654767529027,66.18669818841165,13,6.900344280676287,78.82758620689657,13,5.999999999999999,97.29996670635089
14,14,24.385964912280706,13.9,14,32.51770214875113,22.499999999999996,14,44.34509453108818,58.33168072777836,14,21.3262806884612,58.37232463690622,14,22.06654767529027,66.18669818841165,14,6.900344280676287,77.95069794196783,14,6.0,97.29996670635089
15,15,24.385964912280706,13.9,15,32.51770214875113,22.499999999999996,15,44.34509453108818,58.33168072777836,15,21.3262806884612,58.37232463690622,15,22.06654767529027,66.18669818841165,15,6.900344280676287,78.82758620689657,15,20.378244499797802,97.29996670635089
16,16,24.385964912280706,13.9,16,32.51770214875113,22.499999999999996,16,44.34509453108818,58.33168072777836,16,21.3262806884612,58.37232463690622,16,36.712018913047,66.18669818841165,16,6.900344280676287,79.95069794196783,16,20.37824449979779,97.29996670635089
17,17,24.385964912280706,13.9,17,32.51770214875113,22.499999999999996,17,44.34509453108818,58.33168072777836,17,21.3262806884612,58.37232463690622,17,116.1170143656345,66.18669818841165,17,136.26438235432954,79.95069794196783,17,170.21046790587872,97.29996670635089
18,18,24.385964912280706,13.9,18,32.51770214875113,22.499999999999996,18,44.34509453108818,58.33168072777836,18,102.40758708229161,58.37232463690622,18,116.11701436563449,66.18669818841165,18,140.26438235432954,79.95069794196783,18,174.21046790587872,99.29996670635086
19,19,30.10612952133421,13.9,19,32.51770214875113,22.499999999999996,19,44.34509453108818,58.33168072777836,19,102.40758708229161,58.37232463690622,19,116.11701436563449,66.18669818841165,19,140.26438235432954,79.95069794196783,19,174.21046790587874,99.29996670635089
20,20,30.10612952133421,13.9,20,32.51770214875113,22.499999999999996,20,44.34509453108818,58.33168072777836,20,102.40758708229158,58.372324636906214,20,116.11701436563449,66.18669818841165,20,140.26438235432954,79.95069794196783,20,174.21046790587874,99.29996670635089
