,2020,2025,2030,2035,2040,2045,2050
phs,4.732,4.732,4.732,6.097,6.5520000000000005,7.007000000000001,7.462
battery1,0.0,0.0,0.0,0.6460160212412727,1.0140183254635586,1.3239424354426714,1.4214092870960375
battery4,0.0,0.0,0.0,0.0,0.0,0.0,3.776724953651449
hydrogen,0.0,0.0,0.08310474528492406,0.4672570307953099,0.8219467440755628,2.2511327866222626,6.4
methane,44.0,44.0,44.0,44.0,44.0,44.0,44.0
CTES,0.0,0.0,0.0,0.0,0.0,0.0,0.0
