,hour,elec_demand,heat_elec,heat_gas,nb_year,date,year
6,630,78.78852192487915,32.36007892738007,29.56481427365404,0,2006-01-27 06:00:00,2035
7,631,79.72359824191494,32.36007892738007,29.56481427365404,0,2006-01-27 07:00:00,2035
8,632,81.53185963482457,32.36007892738007,29.56481427365404,0,2006-01-27 08:00:00,2035
9,633,85.22121386676733,32.36007892738007,29.56481427365404,0,2006-01-27 09:00:00,2035
10,634,87.16466975797593,32.36007892738007,29.56481427365404,0,2006-01-27 10:00:00,2035
11,635,89.57372289571042,32.36007892738007,29.56481427365404,0,2006-01-27 11:00:00,2035
12,636,92.8209962994037,32.36007892738007,29.56481427365404,0,2006-01-27 12:00:00,2035
13,637,95.03364675669175,32.36007892738007,29.56481427365404,0,2006-01-27 13:00:00,2035
14,638,94.94047883926537,32.36007892738007,29.56481427365404,0,2006-01-27 14:00:00,2035
15,639,92.71730493815753,32.36007892738007,29.56481427365404,0,2006-01-27 15:00:00,2035
16,640,89.35856885245332,32.36007892738007,29.56481427365404,0,2006-01-27 16:00:00,2035
17,641,86.6843156293702,32.36007892738007,29.56481427365404,0,2006-01-27 17:00:00,2035
18,642,91.35115315147681,32.36007892738007,29.56481427365404,0,2006-01-27 18:00:00,2035
19,643,94.87193346509943,32.36007892738007,29.56481427365404,0,2006-01-27 19:00:00,2035
20,644,94.73177612756096,32.36007892738007,29.56481427365404,0,2006-01-27 20:00:00,2035
21,645,92.57254623238444,32.36007892738007,29.56481427365404,0,2006-01-27 21:00:00,2035
22,646,90.59009061568825,32.36007892738007,29.56481427365404,0,2006-01-27 22:00:00,2035
23,647,90.31916161083684,32.36007892738007,29.56481427365404,0,2006-01-27 23:00:00,2035
0,624,101.10085639020213,38.7267171837421,15.73334197437666,0,2006-01-27 00:00:00,2040
1,625,97.84120224913205,38.7267171837421,15.73334197437666,0,2006-01-27 01:00:00,2040
2,626,92.85951084110539,38.7267171837421,15.73334197437666,0,2006-01-27 02:00:00,2040
3,627,90.91852980744441,38.7267171837421,15.73334197437666,0,2006-01-27 03:00:00,2040
4,628,89.85038228904628,38.7267171837421,15.73334197437666,0,2006-01-27 04:00:00,2040
5,629,89.84877338967408,38.7267171837421,15.73334197437666,0,2006-01-27 05:00:00,2040
6,630,89.46707851693903,38.7267171837421,15.73334197437666,0,2006-01-27 06:00:00,2040
7,631,90.51340691126524,38.7267171837421,15.73334197437666,0,2006-01-27 07:00:00,2040
8,632,92.53224640073714,38.7267171837421,15.73334197437666,0,2006-01-27 08:00:00,2040
9,633,96.29823592798851,38.7267171837421,15.73334197437666,0,2006-01-27 09:00:00,2040
10,634,98.26422237039935,38.7267171837421,15.73334197437666,0,2006-01-27 10:00:00,2040
11,635,100.6790641025772,38.7267171837421,15.73334197437666,0,2006-01-27 11:00:00,2040
12,636,103.97850983084538,38.7267171837421,15.73334197437666,0,2006-01-27 12:00:00,2040
13,637,106.18608075006196,38.7267171837421,15.73334197437666,0,2006-01-27 13:00:00,2040
14,638,106.13026352697312,38.7267171837421,15.73334197437666,0,2006-01-27 14:00:00,2040
15,639,103.82657437644184,38.7267171837421,15.73334197437666,0,2006-01-27 15:00:00,2040
16,640,100.40949807071544,38.7267171837421,15.73334197437666,0,2006-01-27 16:00:00,2040
17,641,97.75728738092218,38.7267171837421,15.73334197437666,0,2006-01-27 17:00:00,2040
18,642,102.7673813391246,38.7267171837421,15.73334197437666,0,2006-01-27 18:00:00,2040
19,643,106.52549367212308,38.7267171837421,15.73334197437666,0,2006-01-27 19:00:00,2040
20,644,106.42008682385665,38.7267171837421,15.73334197437666,0,2006-01-27 20:00:00,2040
21,645,104.09886762020642,38.7267171837421,15.73334197437666,0,2006-01-27 21:00:00,2040
22,646,101.96420467092088,38.7267171837421,15.73334197437666,0,2006-01-27 22:00:00,2040
23,647,101.59327108468341,38.7267171837421,15.73334197437666,0,2006-01-27 23:00:00,2040
0,624,111.48275406150792,44.21754274710834,2.0599661600275945,0,2006-01-27 00:00:00,2045
1,625,107.96563410760766,44.21754274710834,2.0599661600275945,0,2006-01-27 01:00:00,2045
2,626,102.70409862136586,44.21754274710834,2.0599661600275945,0,2006-01-27 02:00:00,2045
3,627,100.67118257756854,44.21754274710834,2.0599661600275945,0,2006-01-27 03:00:00,2045
4,628,99.5650391988537,44.21754274710834,2.0599661600275945,0,2006-01-27 04:00:00,2045
5,629,99.59134412910457,44.21754274710834,2.0599661600275945,0,2006-01-27 05:00:00,2045
6,630,99.24208788295331,44.21754274710834,2.0599661600275945,0,2006-01-27 06:00:00,2045
7,631,100.39229557913355,44.21754274710834,2.0599661600275945,0,2006-01-27 07:00:00,2045
8,632,102.60872927790751,44.21754274710834,2.0599661600275945,0,2006-01-27 08:00:00,2045
9,633,106.5234087270789,44.21754274710834,2.0599661600275945,0,2006-01-27 09:00:00,2045
10,634,108.55486220170613,44.21754274710834,2.0599661600275945,0,2006-01-27 10:00:00,2045
11,635,111.0348959583556,44.21754274710834,2.0599661600275945,0,2006-01-27 11:00:00,2045
12,636,114.45420025017934,44.21754274710834,2.0599661600275945,0,2006-01-27 12:00:00,2045
13,637,116.71415432340363,44.21754274710834,2.0599661600275945,0,2006-01-27 13:00:00,2045
14,638,116.68290097734867,44.21754274710834,2.0599661600275945,0,2006-01-27 14:00:00,2045
15,639,114.26486227013285,44.21754274710834,2.0599661600275945,0,2006-01-27 15:00:00,2045
16,640,110.7206580955024,44.21754274710834,2.0599661600275945,0,2006-01-27 16:00:00,2045
17,641,108.01659976905901,44.21754274710834,2.0599661600275945,0,2006-01-27 17:00:00,2045
18,642,113.3923327872178,44.21754274710834,2.0599661600275945,0,2006-01-27 18:00:00,2045
19,643,117.41070127318808,44.21754274710834,2.0599661600275945,0,2006-01-27 19:00:00,2045
20,644,117.3267937745569,44.21754274710834,2.0599661600275945,0,2006-01-27 20:00:00,2045
21,645,114.83411518435526,44.21754274710834,2.0599661600275945,0,2006-01-27 21:00:00,2045
22,646,112.53952160581046,44.21754274710834,2.0599661600275945,0,2006-01-27 22:00:00,2045
23,647,112.08963864552459,44.21754274710834,2.0599661600275945,0,2006-01-27 23:00:00,2045
0,624,116.2275115372797,44.88879209545821,2.097449943194758,0,2006-01-27 00:00:00,2050
1,625,112.49607046916378,44.88879209545821,2.097449943194758,0,2006-01-27 01:00:00,2050
2,626,106.99502415913145,44.88879209545821,2.097449943194758,0,2006-01-27 02:00:00,2050
3,627,104.88203528870133,44.88879209545821,2.097449943194758,0,2006-01-27 03:00:00,2050
4,628,103.7415856347158,44.88879209545821,2.097449943194758,0,2006-01-27 04:00:00,2050
5,629,103.78950766297825,44.88879209545821,2.097449943194758,0,2006-01-27 05:00:00,2050
6,630,103.46364037301541,44.88879209545821,2.097449943194758,0,2006-01-27 06:00:00,2050
7,631,104.69909377400842,44.88879209545821,2.097449943194758,0,2006-01-27 07:00:00,2050
8,632,107.0778080204579,44.88879209545821,2.097449943194758,0,2006-01-27 08:00:00,2050
9,633,111.1248507059612,44.88879209545821,2.097449943194758,0,2006-01-27 09:00:00,2050
10,634,113.21598669247288,44.88879209545821,2.097449943194758,0,2006-01-27 10:00:00,2050
11,635,115.757536984589,44.88879209545821,2.097449943194758,0,2006-01-27 11:00:00,2050
12,636,119.2847415420112,44.88879209545821,2.097449943194758,0,2006-01-27 12:00:00,2050
13,637,121.59534401818732,44.88879209545821,2.097449943194758,0,2006-01-27 13:00:00,2050
14,638,121.58286538612879,44.88879209545821,2.097449943194758,0,2006-01-27 14:00:00,2050
15,639,119.0657354491484,44.88879209545821,2.097449943194758,0,2006-01-27 15:00:00,2050
16,640,115.40746311347226,44.88879209545821,2.097449943194758,0,2006-01-27 16:00:00,2050
17,641,112.6511433989543,44.88879209545821,2.097449943194758,0,2006-01-27 17:00:00,2050
18,642,118.33298089252668,44.88879209545821,2.097449943194758,0,2006-01-27 18:00:00,2050
19,643,122.57010541753172,44.88879209545821,2.097449943194758,0,2006-01-27 19:00:00,2050
20,644,122.50237242783152,44.88879209545821,2.097449943194758,0,2006-01-27 20:00:00,2050
21,645,119.86628050949727,44.88879209545821,2.097449943194758,0,2006-01-27 21:00:00,2050
22,646,117.43805557870417,44.88879209545821,2.097449943194758,0,2006-01-27 22:00:00,2050
23,647,116.92531999771447,44.88879209545821,2.097449943194758,0,2006-01-27 23:00:00,2050
