,hour,elec_demand,heat_elec,heat_gas,nb_year,date,year
0,631,82.54,24.734562927173076,74.25972763224736,0,2006-01-27 07:00:00,2020
0,631,68.25170047010398,25.897610415456285,68.58365676795499,0,2006-01-27 07:00:00,2025
0,631,72.44058632223468,28.54640285200066,65.3038130046811,0,2006-01-27 07:00:00,2030
0,631,79.84722919745836,32.48370988292349,61.32450048182249,0,2006-01-27 07:00:00,2035
0,631,87.90744675480076,36.120757027277634,55.251245666862296,0,2006-01-27 07:00:00,2040
0,631,95.00617968369787,38.83142685167267,48.27513869985582,0,2006-01-27 07:00:00,2045
0,631,101.65679645863443,41.846494780084235,42.92052140559533,0,2006-01-27 07:00:00,2050
