,hour,elec_spot_price_2020,CH4_spot_price_2020,hour,elec_spot_price_2025,CH4_spot_price_2025,hour,elec_spot_price_2030,CH4_spot_price_2030,hour,elec_spot_price_2035,CH4_spot_price_2035,hour,elec_spot_price_2040,CH4_spot_price_2040,hour,elec_spot_price_2045,CH4_spot_price_2045,hour,elec_spot_price_2050,CH4_spot_price_2050
0,0,34.75000000000001,13.9,0,6.0,22.499999999999996,0,36.55034181457191,77.37020823402133,0,23.49688130616052,70.0344827586207,0,10.114245384218652,90.16521777312829,0,6.0,80.82758620689656,0,6.0,96.63008082943148
1,1,30.10612952133421,13.9,1,6.0,22.499999999999996,1,36.55034181457191,77.37020823402133,1,23.49688130616052,70.0344827586207,1,10.114245384218652,90.16521777312829,1,6.0,80.82758620689656,1,6.0,96.63008082943148
2,2,30.10612952133421,13.9,2,6.0,22.499999999999996,2,36.55034181457191,77.37020823402133,2,23.49688130616052,70.0344827586207,2,10.114245384218652,90.16521777312829,2,6.0,80.82758620689656,2,6.0,96.63008082943148
3,3,24.385964912280706,13.9,3,6.0,22.499999999999996,3,36.55034181457191,77.37020823402133,3,23.49688130616052,70.0344827586207,3,10.114245384218652,90.16521777312829,3,6.0,80.82758620689656,3,6.0,96.63008082943148
4,4,24.385964912280706,13.9,4,6.0,22.499999999999996,4,36.55034181457191,77.37020823402133,4,23.49688130616052,70.0344827586207,4,10.114245384218652,90.16521777312829,4,6.0,80.82758620689656,4,6.0,96.63008082943148
5,5,24.385964912280706,13.9,5,6.0,22.499999999999996,5,36.55034181457191,77.37020823402133,5,23.49688130616052,70.0344827586207,5,10.114245384218652,90.16521777312829,5,6.0,80.82758620689656,5,6.0,96.63008082943148
6,6,24.385964912280706,13.9,6,6.0,22.499999999999996,6,36.55034181457191,77.37020823402133,6,23.49688130616052,70.0344827586207,6,10.114245384218652,90.16521777312829,6,6.0,80.82758620689656,6,6.0,96.63008082943148
7,7,24.385964912280706,13.9,7,6.0,22.499999999999996,7,36.55034181457191,77.37020823402133,7,23.49688130616052,70.0344827586207,7,10.114245384218652,90.16521777312829,7,6.0,80.82758620689656,7,6.0,96.63008082943148
8,8,24.385964912280706,13.9,8,6.0,22.499999999999996,8,36.55034181457191,77.37020823402133,8,23.49688130616052,70.0344827586207,8,10.114245384218652,90.16521777312829,8,6.0,80.82758620689656,8,6.0,96.63008082943148
9,9,24.385964912280706,13.9,9,6.0,22.499999999999996,9,36.55034181457191,77.37020823402133,9,23.49688130616052,70.0344827586207,9,10.114245384218652,90.16521777312829,9,6.0,80.82758620689656,9,6.0,96.63008082943148
10,10,24.385964912280706,13.9,10,6.0,22.499999999999996,10,36.55034181457191,77.37020823402133,10,23.49688130616052,70.0344827586207,10,10.114245384218652,90.16521777312829,10,6.0,80.82758620689656,10,6.0,96.63008082943148
11,11,24.385964912280706,13.9,11,6.0,22.499999999999996,11,36.55034181457191,77.37020823402133,11,23.49688130616052,70.0344827586207,11,10.114245384218652,90.16521777312829,11,6.0,80.82758620689656,11,6.0,96.63008082943148
12,12,24.385964912280706,13.9,12,6.0,22.499999999999996,12,36.55034181457191,77.37020823402133,12,23.49688130616052,70.0344827586207,12,10.114245384218652,90.16521777312829,12,6.0,80.82758620689656,12,6.0,96.63008082943148
13,13,24.385964912280706,13.9,13,6.0,22.499999999999996,13,36.55034181457191,77.37020823402133,13,23.49688130616052,70.0344827586207,13,10.114245384218652,90.16521777312829,13,6.0,80.82758620689656,13,6.0,96.63008082943148
14,14,24.385964912280706,13.9,14,6.0,22.499999999999996,14,36.55034181457191,77.37020823402133,14,23.49688130616052,70.0344827586207,14,10.114245384218652,90.16521777312829,14,6.0,80.82758620689656,14,6.0,96.63008082943148
15,15,24.385964912280706,13.9,15,6.0,22.499999999999996,15,36.55034181457191,77.37020823402133,15,23.49688130616052,70.0344827586207,15,10.114245384218652,90.16521777312829,15,6.0,80.82758620689656,15,6.0,96.63008082943148
