,2020,2025,2030,2035,2040,2045,2050
Emission content Gas (gCO2/kWh),229.50000000000003,229.5,190.93235492545563,169.0262240550475,122.2508047527573,83.2838565762932,48.52425188776763
Emission content District heating (gCO2/kWh),229.1142336629018,229.34775736525899,91.37938530660477,116.65503242810324,45.225194137513284,37.45872587100222,22.29981107629983
Emission content Electricity heating (gCO2/kWh),33.05207022376378,0.0,0.042598841371026076,3.5686092009675137,13.385214167713714,12.212919524086226,9.172957280514721
Emission content Electricity heating daily (gCO2/kWh),33.51075117372171,0.0,0.0448440338556976,3.503461976133228,13.190440448478132,12.068285606449445,8.98921358415242
