,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049
Stock (Million),28.335360105687446,28.618146824143217,28.900085182493576,29.181177725812706,29.461426991453944,29.74083550936926,30.01940580244898,30.297140384680077,30.574041763187875,30.850112437622833,31.12535490004278,31.567950435134605,32.009218183638374,32.44916212891622,32.887786242360136,33.32509448347613,33.761090799877174,34.19577912733367,34.62916338981297,35.061247499521805,35.49203535690334,35.90963945072666,36.32599073226658,36.74109295997027,37.154949880989356,37.567565231244004,37.97894273547845,38.389086107199994,38.7979990488062,39.2056852515874,39.61214839575995
Stock existing (Million),27.599774505687446,27.514768424143217,27.428913982493572,27.3422137258127,27.254670191453947,27.166285909369257,27.077063402448978,26.987005184680083,26.896113763187874,26.80439163762283,26.711841300042778,26.618465235134604,26.523761383638366,26.42773372891622,26.330386242360138,26.231722883476127,26.131747599877176,26.030464327333668,25.927876989812976,25.82398949952181,25.718805756903333,25.612329650726654,25.50460073226658,25.395622759970266,25.28539948098935,25.173934631244006,25.061231935478443,24.947295107199988,24.832127848806202,24.71573385158741,24.59811679575996
Stock new (Million),0.7355856000000001,1.1033784000000002,1.4711712000000001,1.8389640000000005,2.2067568,2.5745496000000005,2.9423424000000002,3.3101352000000004,3.677928,4.045720800000001,4.4135136,4.9494852,5.485456800000001,6.0214284,6.5574,7.093371600000001,7.6293432,8.165314799999999,8.7012864,9.237258,9.773229599999999,10.2973098,10.82139,11.3454702,11.8695504,12.3936306,12.9177108,13.441791,13.965871199999999,14.489951399999999,15.0140316
Surface (Million m2),2420.462333664581,2447.462456181436,2474.3870224214193,2501.2363148409427,2528.0106004548234,2554.710152642005,2581.3352488021,2607.8836553347055,2634.3552393830378,2660.749870527894,2687.0674281661345,2729.099199426593,2771.009699467847,2812.798946537331,2854.4669328325945,2896.013646754862,2937.4390698865286,2978.7438856886956,3019.9280569108673,3060.9915399682673,3101.9310483747663,3141.6297468272783,3181.2075547022046,3220.6643259037373,3260.0000336791836,3299.2145591097283,3338.307796426761,3377.279957629208,3416.1309777953293,3454.8607859909034,3493.4693051351605
Surface existing (Million m2),2351.393446647467,2343.859125655765,2336.249248387191,2328.5640972981587,2320.8039394034818,2312.9690480821064,2305.0597007336446,2297.073663757693,2289.0108042974675,2280.8709919337675,2272.6541060634513,2264.3600391280797,2255.9447009735063,2247.4081098471606,2238.7502579465963,2229.9711336730343,2221.0707186088716,2212.04969621521,2202.908029241553,2193.6456741031247,2184.259344313794,2174.7487649858463,2165.117295080312,2155.364788501385,2145.491218496371,2135.4964661464564,2125.380425683028,2115.1433091050158,2104.785051490676,2094.3055819057904,2083.704823269586
Surface new (Million m2),69.06888701711385,103.60333052567076,138.13777403422768,172.6722175427846,207.20666105134154,241.74110455989845,276.27554806845535,310.8099915770122,345.3444350855692,379.8788785941261,414.4133221026831,464.739160298512,515.0649984943408,565.3908366901699,615.7166748859987,666.0425130818277,716.3683512776565,766.6941894734855,817.0200276693143,867.3458658651433,917.6717040609722,966.8809818414323,1016.0902596218924,1065.2995374023524,1114.5088151828127,1163.7180929632727,1212.927370743733,1262.136648524193,1311.3459263046532,1360.5552040851132,1409.7644818655733
Surface Electricity-Heat pump water (Million m2),151.1830869937499,177.84432418987166,204.53329002520658,231.25161955807042,258.0000962807061,284.77982507251187,323.5652856808011,362.2579002847761,400.8611416258483,439.37850788286994,477.8956936689582,531.6312320822792,585.3763324227563,639.1331684138236,692.9037615742099,746.6899781655916,801.2424546939143,855.822893294235,910.4280469702711,962.1332963592649,1015.0353436469147,1068.7100564830632,1122.2850404254953,1175.7573262610647,1229.1245636281426,1282.3842902121687,1323.7440519430565,1365.1060839597096,1406.4686093023793,1447.8300933799155,1489.212305599905
Surface Electricity-Performance boiler (Million m2),734.4004119261236,732.4553204737872,730.4467647302721,728.3750649004696,726.2402584843617,724.0428136879451,750.7232450745004,777.4329344507694,804.177719247413,830.9634734556129,857.9574266733263,884.3598924646211,910.9650887265078,937.7722981754639,964.7801527049094,991.9867211957895,1016.5497610682255,1041.3366749996794,1066.320641928082,1082.2725291488223,1099.8891946800068,1115.4810538881518,1131.0649876322914,1146.6164295588085,1162.1125376519226,1177.5299112010525,1161.5374472093856,1145.6371757014342,1129.825593588002,1114.0987482935736,1098.4117825592323
Surface Heating-District heating (Million m2),80.25965256682358,86.47330549682601,92.67919046131895,98.87720056612595,105.06722849786223,111.24916279284243,117.42288869791838,123.59385824168145,129.76189675622894,135.92685733301334,142.08844399996275,148.33255245284798,154.57226707877038,160.80754845791412,167.03837770635423,173.26475381354103,179.48669358224544,185.70356843596446,191.91535196445358,198.12607122261193,204.33107042889523,210.52703006182992,216.7184026557835,222.90528469696847,229.08776543076468,235.26595689014565,241.35217737913575,247.43113652831124,253.50278279505335,259.5670642810141,265.6239284139071
Surface Natural gas-Performance boiler (Million m2),996.2156979584131,1001.8320566628504,1007.1896584206523,1012.2909338724103,1017.1395841089612,1021.7388189161201,975.007323576126,928.5966979305663,882.4988790742433,836.7055682703132,791.0365787063521,744.1488285634817,697.3492254732527,650.6256828724472,603.965847549992,557.3570641745554,510.78634207540244,464.2515578509516,417.7673331963254,372.4583548253924,323.8907149787884,274.15303200485107,224.86601188433775,176.0459226779161,127.70695375026357,79.86367365208197,79.86367365208197,79.86367365208197,79.86367365208197,79.86367365208197,79.86367365208197
Surface Oil fuel-Performance boiler (Million m2),308.18097994002255,289.4888529458288,271.03949405000355,252.8284953772478,234.8511549655154,217.1025203085399,199.57742090459078,182.27972922572974,165.2021051739422,148.33703994783886,131.51942765919202,114.7589956413789,98.06212077145086,81.44210120386973,64.91282781189895,48.48874081847702,32.18477881414978,16.016097750133063,,,,,,,,,,,,,
Surface Wood fuel-Performance boiler (Million m2),150.22250427944812,159.36859641227193,168.4986247339655,177.61300056661875,186.71227811741716,195.79701186404574,215.0390848681633,233.72253520118232,251.85349750536125,269.43842363824547,286.569857458343,305.8676982219837,324.684664995109,343.01814741381173,360.8659654852306,378.2263885869071,397.1890396525906,415.6130933577319,433.49668285173493,446.0012884121758,458.78472464016136,472.7585743893824,486.27311210429696,499.33936270897954,511.9682132180898,524.1707271542799,531.8104462431008,539.2418877876719,546.470318457812,553.5012063843184,560.3576149100331
Prices Electricity (euro/kWh),0.1699519275,0.17176297852125,0.1735984787312869,0.1754587581941593,0.17734415142978044,0.1792549974740825,0.17188785325116945,0.17188785325116945,0.17188785325116945,0.17188785325116945,0.17188785325116948,0.17536297987225277,0.17536297987225277,0.17536297987225274,0.17536297987225277,0.17536297987225274,0.18477594094103947,0.18477594094103944,0.18477594094103944,0.18477594094103944,0.18477594094103947,0.1953180222393967,0.19531802223939673,0.19531802223939673,0.1953180222393967,0.1953180222393967,0.20439813326466608,0.20439813326466605,0.20439813326466605,0.20439813326466608,0.20439813326466605
Prices Heating (euro/kWh),0.07554741999999999,0.076506872234,0.07747850951137178,0.07846248658216619,0.07945896016175971,0.08046808895581405,0.08149003368555288,0.0825249571133594,0.08357302406869906,0.08463440147437153,0.08570925837309605,0.08679776595443436,0.08790009758205566,0.08901642882134778,0.09014693746737887,0.09129180357321458,0.0924512094785944,0.09362533983897255,0.09481438165492749,0.09601852430194506,0.09723795956057975,0.09847288164699912,0.099723487243916,0.10098997553191373,0.10227254822116903,0.10357140958357787,0.1048867664852893,0.10621882841965247,0.10756780754058205,0.10893391869634743,0.11031737946379103
Prices Natural gas (euro/kWh),0.0800855652,0.08080301507807999,0.08152792643489201,0.0822603768698149,0.08300044478926097,0.08374820941506929,0.08397177697841728,0.08397177697841728,0.08397177697841728,0.08397177697841728,0.08397177697841726,0.08644179496402879,0.08644179496402878,0.08644179496402878,0.08644179496402878,0.08644179496402879,0.09335503237410071,0.09335503237410071,0.0933550323741007,0.0933550323741007,0.0933550323741007,0.10393875539568345,0.10393875539568345,0.10393875539568345,0.10393875539568344,0.10393875539568344,0.10246692086330936,0.10246692086330937,0.10246692086330936,0.10246692086330936,0.10246692086330937
Prices Oil fuel (euro/kWh),0.091165044,0.09247231926120002,0.09380221038441877,0.09515510862406923,0.09653141200326562,0.09793152543092214,0.0993558608208771,0.10080483721307829,0.10227888089686454,0.10377842553638031,0.10530391229815969,0.10685578998091788,0.10843451514758776,0.11004055225964104,0.11167437381373282,0.11333646048071042,0.11502730124702673,0.11674739355860028,0.11849724346716409,0.12027736577914602,0.12208828420712527,0.12393053152390854,0.12580464971927216,0.12771119015941557,0.1296507137491735,0.1316237910970342,0.1336310026830129,0.13567293902942903,0.13775020087463818,0.13986339934976943,0.14201315615852045
