,Electricity,Natural gas,Oil fuel,Wood fuel
2020,39.48750434368715,132.71967047262655,37.98057551693215,71.20977355383972
2025,40.71839797760024,135.02816449090366,26.148479468390704,71.19537527062676
2030,53.721006989878965,101.61590050974736,15.467965868097378,86.53809115510566
2035,67.4253701399031,68.37677269575899,5.562074282283991,100.0843541369162
2040,78.83805009212558,35.47379570937261,0.0,110.63376337922377
2045,88.11845583532863,3.308609614533897,0.0,117.84949985144814
2050,86.99840264404655,3.3688141012786454,0.0,114.421085423695
