,Health cost (Billion euro),Subsidies insulation (Billion euro),Subsidies heater (Billion euro),Investment heater WT (Billion euro),Investment insulation WT (Billion euro)
2019,6.114948023077358,0.0,0.0,8.128825057827475,2.9589359248286113
2020,6.042600264243672,0.0,0.0,8.097658259990972,2.9428913728893527
2021,5.9695199661030305,0.0,0.0,8.058092126264246,2.931979763688806
2022,5.895709969900295,0.0,0.0,8.018340338283956,2.9158765258794412
2023,5.821191905738411,0.0,0.0,7.978326307411621,2.899328868140081
2024,5.7459769693248255,0.0,0.0,7.938116921029997,2.882589156839865
2025,5.903166196519096,0.0,0.0,8.820329860109595,2.8451292948352083
2026,6.055960246720117,0.0,0.0,8.732777244180932,2.822507192654273
2027,6.204503856331007,0.0,0.0,8.645450422525224,2.7998476844327644
2028,6.348917182722509,0.0,0.0,8.558406173438362,2.7799202679337975
2029,6.4907561027478735,0.0,0.0,8.518184093454202,2.7575931336856283
2030,6.627770250182551,0.0,0.0,8.639132690611133,2.754108380955318
2031,6.761397240053606,0.0,0.0,8.598540647930092,2.740206286534976
2032,6.892131199879935,0.0,0.0,8.557662959413886,2.717014710697426
2033,7.019938396023106,0.0,0.0,8.516440309511193,2.693787578224737
2034,7.144788357899234,0.0,0.0,8.47481154577538,2.6702760224666284
2035,7.246421335821233,0.0,0.0,8.693507113998685,2.694162169102205
2036,7.345416921790212,0.0,0.0,8.650922215778916,2.6661997999017006
2037,7.441565938382681,0.0,0.0,8.609253275797084,2.6383910894102605
2038,7.456709405106048,0.0,0.0,9.233122130285675,2.6247073685538727
2039,7.481501096993854,0.0,0.0,8.618075718910013,2.6003000041521513
2040,7.4858344571376305,0.0,0.0,8.763478960301818,2.630813267283632
2041,7.487479518540641,0.0,0.0,8.68917740763076,2.600990359519806
2042,7.485066730176807,0.0,0.0,8.61659209125208,2.592900060676979
2043,7.47973744576462,0.0,0.0,8.54559144894781,2.564160733905806
2044,7.471380459255261,0.0,0.0,8.476223780007134,2.5359842920370004
2045,7.2751350691039685,0.0,0.0,8.7238829409051,2.547547411751826
2046,7.080497943962106,0.0,0.0,8.637642730134948,2.5158247700426997
2047,6.887422021949111,0.0,0.0,8.54910574691011,2.484561759381087
2048,6.695855631938299,0.0,0.0,8.458935190238327,2.453800890974961
2049,6.505652883021379,0.0,0.0,8.41525936178974,2.423473422911651
