,2020,2025,2030,2035,2040,2045,2050
offshore_f,0.0,0.0,0.0,8.811552619256037,16.771446765695405,47.995296521736535,140.29570870000032
offshore_g,0.0,0.0,0.0,23.473497514333854,39.122495857222916,54.771494200112414,70.42049254300137
onshore,25.672679102256538,32.99567158507232,65.30164657790904,93.01366041654086,119.75153221823733,146.77384946463263,171.80504859813507
pv_g,9.524232366375484,22.09440926630185,34.1136857993546,62.55360726609468,74.4648666779917,85.01175505372332,140.35101243836178
pv_c,0.0,0.0,0.0,0.0,0.0,0.0,1.0057781426537675
river,36.685589196542864,36.685589196542864,36.685589196542864,36.685589196542864,36.685589196542864,36.685589196542864,36.685589196542864
lake,15.302186369999944,15.302186369999596,15.302186369999616,15.302186369999733,15.302186369999745,15.302186369999761,15.302186369999747
nuclear,377.17326279304484,377.16960421520076,364.9010644133306,320.13236635152435,297.28613225278025,259.293443050734,129.70974128051955
methanization,0.0,0.0,18.999999999999922,25.749999999994827,32.49999999999497,39.24999999999385,46.00000000000614
pyrogazification,0.0,0.0,0.0,2.416291483039427,9.60109601552649,14.399999999998242,19.20219203105298
natural_gas,156.61565261044797,135.2955764520729,94.06215232751478,71.97368252156171,47.99078630822947,30.55958019178887,17.483159952990576
