,hour,elec_spot_price_2020,CH4_spot_price_2020,hour,elec_spot_price_2025,CH4_spot_price_2025,hour,elec_spot_price_2030,CH4_spot_price_2030,hour,elec_spot_price_2035,CH4_spot_price_2035,hour,elec_spot_price_2040,CH4_spot_price_2040,hour,elec_spot_price_2045,CH4_spot_price_2045,hour,elec_spot_price_2050,CH4_spot_price_2050
0,0,34.75000000000001,13.9,0,32.51770214875104,22.499999999999996,0,36.13963445484538,88.67926541557033,0,29.851803789871905,79.55362013336496,0,7.017543859649122,118.06082532899367,0,6.0,104.81837379790217,0,6.0,203.12979975455943
1,1,30.10612952133421,13.9,1,32.51770214875104,22.499999999999996,1,36.13963445484538,88.67926541557033,1,29.851803789871905,79.55362013336496,1,6.0,118.06082532899367,1,6.0,104.81837379790217,1,6.0,203.12979975455943
2,2,30.10612952133421,13.9,2,32.51770214875104,22.499999999999996,2,36.13963445484538,88.67926541557033,2,29.851803789871905,79.55362013336496,2,6.0,118.06082532899367,2,6.0,104.81837379790217,2,6.0,203.12979975455943
3,3,24.385964912280706,13.9,3,32.51770214875104,22.499999999999996,3,36.13963445484538,88.67926541557033,3,29.851803789871905,79.55362013336496,3,6.0,118.06082532899367,3,6.0,104.81837379790217,3,6.0,203.12979975455943
4,4,24.385964912280706,13.9,4,32.51770214875104,22.499999999999996,4,36.13963445484538,88.67926541557033,4,29.851803789871905,79.55362013336496,4,6.0,118.06082532899367,4,6.0,104.81837379790218,4,6.0,203.12979975455943
5,5,24.385964912280706,13.9,5,32.51770214875104,22.499999999999996,5,36.13963445484538,88.67926541557033,5,29.851803789871905,79.55362013336496,5,6.0,118.06082532899367,5,6.0,104.81837379790217,5,6.0,203.12979975455943
6,6,24.385964912280706,13.9,6,32.51770214875104,22.499999999999996,6,36.13963445484538,88.67926541557033,6,29.851803789871905,79.55362013336496,6,6.0,118.06082532899367,6,6.0,104.81837379790217,6,6.0,203.12979975455943
7,7,24.385964912280706,13.9,7,32.51770214875104,22.499999999999996,7,36.13963445484538,88.67926541557033,7,29.851803789871905,79.55362013336496,7,6.0,118.06082532899367,7,6.0,104.81837379790217,7,6.0,203.12979975455943
8,8,24.385964912280706,13.9,8,32.51770214875104,22.499999999999996,8,36.13963445484538,88.67926541557033,8,29.851803789871905,79.55362013336496,8,6.0,118.06082532899367,8,6.0,104.81837379790217,8,6.0,203.12979975455943
9,9,24.385964912280706,13.9,9,32.51770214875104,22.499999999999996,9,36.13963445484538,88.67926541557033,9,29.851803789871905,79.55362013336496,9,6.0,118.06082532899367,9,6.0,104.81837379790217,9,6.0,203.12979975455943
10,10,24.385964912280706,13.9,10,32.51770214875104,22.499999999999996,10,36.13963445484538,88.67926541557033,10,29.851803789871905,79.55362013336496,10,6.0,118.06082532899367,10,6.0,104.81837379790217,10,6.0,203.12979975455943
11,11,24.385964912280706,13.9,11,32.51770214875104,22.499999999999996,11,36.13963445484538,88.67926541557033,11,29.851803789871905,79.55362013336496,11,6.0,118.06082532899367,11,6.0,104.81837379790218,11,6.0,203.12979975455943
12,12,24.385964912280706,13.9,12,32.51770214875104,22.499999999999996,12,36.13963445484538,88.67926541557033,12,29.851803789871905,79.55362013336496,12,6.0,118.06082532899369,12,6.0,104.81837379790217,12,6.0,203.12979975455943
13,13,24.385964912280706,13.9,13,32.51770214875104,22.499999999999996,13,36.13963445484538,88.67926541557033,13,29.851803789871905,79.55362013336496,13,6.0,118.06082532899367,13,6.0,104.81837379790218,13,6.0,203.12979975455943
14,14,24.385964912280706,13.9,14,32.51770214875104,22.499999999999996,14,36.13963445484538,88.67926541557033,14,29.851803789871905,79.55362013336496,14,6.0,118.06082532899369,14,6.0,104.81837379790217,14,6.0,203.12979975455943
15,15,24.385964912280706,13.9,15,32.51770214875104,22.499999999999996,15,36.13963445484538,88.67926541557033,15,29.851803789871905,79.55362013336496,15,6.0,118.06082532899367,15,6.0,104.81837379790217,15,6.0,203.12979975455943
16,16,24.385964912280706,13.9,16,32.51770214875104,22.499999999999996,16,36.13963445484538,88.67926541557033,16,29.851803789871905,79.55362013336496,16,6.0,118.06082532899367,16,6.0,104.81837379790217,16,6.0,203.12979975455943
17,17,24.385964912280706,13.9,17,32.51770214875104,22.499999999999996,17,36.13963445484538,88.67926541557033,17,29.851803789871905,79.55362013336496,17,6.0,118.06082532899367,17,6.0,104.81837379790217,17,6.0,203.12979975455943
18,18,24.385964912280706,13.9,18,32.51770214875104,22.499999999999996,18,36.13963445484538,88.67926541557033,18,36.85407875292828,79.55362013336496,18,193.55983634722344,118.06082532899367,18,179.89188385596873,104.81837379790218,18,352.36806974484114,203.12979975455943
