,Switch Electricity-Heat pump water (Thousand households),Switch Electricity-Heat pump air (Thousand households),Switch Electricity-Performance boiler (Thousand households),Switch Natural gas-Performance boiler (Thousand households),Switch Oil fuel-Performance boiler (Thousand households),Switch Wood fuel-Performance boiler (Thousand households)
2019,117.96289327959506,,429.3836608996784,564.3899376775305,,131.66062933662
2020,120.04606541069396,,431.9852028230088,548.907951963004,,136.69339304310714
2021,122.0222634722194,,433.5333551704008,532.7298498200621,,141.50555427319287
2022,124.0961519177871,,435.0823878502134,516.4459628303728,,146.27643578340437
2023,126.39382168197612,,436.93243901710696,499.4396843852303,,151.2026696391367
2024,128.6587795509292,,438.32108195432295,483.51831027041555,,155.50225822642184
2025,130.66493774628108,,460.24094618023,456.44577253921665,,150.65105035742704
2026,133.04035596378063,,466.57497719885674,438.4446334850856,,151.9237461276354
2027,135.28991249083273,,472.40969898736154,422.0364394314203,,152.21246482912355
2028,137.53030189483943,,478.06379802677725,406.5116654931451,,151.79802221422347
2029,140.35425110519986,,487.34560895978603,393.20846802146514,,151.96556673615262
2030,144.08167311587448,,496.3109214894447,390.56648536251646,,153.62859232990553
2031,148.06329296937184,,507.6897389414182,374.06121989388845,,153.6485834866345
2032,151.96800976948285,,518.4612559664438,358.9450582075593,,152.86199988108336
2033,155.7709299812864,,528.592832446384,345.0854454120241,,151.44361559348476
2034,159.4465319724985,,538.0424846573018,332.4361729554371,,149.49233636019582
2035,163.84887396254652,,534.8377324938783,325.31652021553214,,153.79268438344286
2036,167.33046588085378,,543.103878456196,314.54709403489403,,151.0479155152935
2037,170.62356796647566,,550.7803740666851,304.5858245424308,,148.12677808474527
2038,221.2760209505108,,412.3627332663678,261.00613986165496,,206.112484641337
2039,205.8748886376,,456.9963762947586,253.53267152317667,,172.85537847837267
2040,210.23697354640126,,442.24761001484956,245.86877738362352,,182.55599762554542
2041,212.13665565403758,,442.50289830277137,233.3055681733908,,183.51969903317539
2042,213.8613465315855,,442.3235576246476,221.38083098699408,,184.50102199270367
2043,215.6385297976656,,442.0674426126885,209.30675559687631,,185.68524626595936
2044,217.24187170457478,,441.4556435214024,198.3735055353084,,186.41537148524287
2045,219.8006745161201,,442.95023207876346,186.0699493830836,,184.14876942476846
2046,221.33719860168085,,445.35462358938906,174.71654399326388,,182.22505447731865
2047,222.7520660442638,,447.6664262981894,164.53185363765206,,179.56590419299943
2048,224.15928613510673,,450.0122840694034,155.03135356470048,,176.39190041765156
2049,226.5863404204538,,455.3760835691805,146.8694072389724,,174.18379453747403
