,Electricity,Natural gas,Oil fuel,Wood fuel
2020,38.99302728551144,125.99935138537198,36.3452405523184,72.19341658684618
2025,39.61509072452453,114.56936471327342,23.59325650917512,78.89372218869396
2030,47.12856015234262,81.16280677421344,12.442533794435784,88.25996033663408
2035,56.3337148281795,49.72586470766734,3.962581920052324,93.26300812864118
2040,64.66474290001749,22.93799815517721,0.0,94.1083270364758
2045,70.69316331904844,3.139736273418893,0.0,91.56614522692321
2050,70.86278507287274,3.170224076767706,0.0,84.65427084162899
