,Average electricity price,Average CH4 price,Average H2 price,LCOE electricity,LCOE electricity value,LCOE electricity volume,LCOE CH4,LCOE CH4 value,LCOE CH4 volume,LCOE H2,LCOE H2 value,LCOE H2 volume,LCOE CH4 noSCC,LCOE CH4 volume noSCC
2020,21.645776462951677,13.900000000000054,,42.21752495954426,,,13.899999999999999,15.168613370801662,15.168613370801681,13.899999999999999,,,13.899999999999999,15.168613370801681
2025,32.577334407285896,22.499999999999993,50.38360487066122,42.38890701261544,42.39053233503595,42.390228573083895,22.5,25.619638393899407,25.619638393899407,22.5,106.17498565731945,106.20548049393017,22.5,25.619638393899407
2030,51.74763398933765,58.32543322486359,73.73235563383155,41.53992268145847,41.60242528100805,41.55710084337782,25.576320852684297,31.362330577443124,31.3623357443012,25.576320852684297,71.78347679570236,72.92303997773129,25.576320852684297,31.3623357443012
2035,65.6809225784077,58.364007291101764,66.3553195196496,43.57153277253387,44.08585344829137,43.19224789897023,33.18784064912949,42.94318321314193,42.94524158104143,33.18784064912949,51.56072899049581,72.7445670654388,33.18784064912949,42.94524158104143
2040,64.14007346802418,65.64329162436772,59.550077932085514,46.74845943898572,48.08549454881162,46.54201489564134,43.99766993159196,59.96034144029401,68.43355785823215,43.99766993159196,45.816902846056834,73.2400956613229,43.99766993159196,68.43355785823215
2045,65.18823221915679,75.75188764434735,54.72522800826411,49.29232990585983,51.529544520107905,48.890384037209415,46.90015651100615,102.63151531262741,295.5668428612488,46.90015651100615,41.47500389648127,74.77398547510094,46.90015651100615,295.5668428612488
2050,81.59041571026005,100.26861690222827,63.16238507023038,54.810414497452776,56.36856075032086,52.80479919702925,56.32418651828093,86.68658490784682,345.85575875615035,56.32418651828093,42.554894130227005,84.66412980578556,56.32418651828093,345.85575875615035
