,hour,elec_spot_price_2020,CH4_spot_price_2020,hour,elec_spot_price_2025,CH4_spot_price_2025,hour,elec_spot_price_2030,CH4_spot_price_2030,hour,elec_spot_price_2035,CH4_spot_price_2035,hour,elec_spot_price_2040,CH4_spot_price_2040,hour,elec_spot_price_2045,CH4_spot_price_2045,hour,elec_spot_price_2050,CH4_spot_price_2050
0,0,34.75000000000001,13.9,0,32.25583193848724,22.499999999999996,0,47.998600745616905,108.7501698992254,0,21.756510650549963,70.0344827586207,0,6.474235798985652,74.27586206896554,0,6.0,67.21359430477771,0,6.0,77.97824690953553
1,1,30.10612952133421,13.9,1,32.25583193848724,22.499999999999996,1,47.998600745616905,108.7501698992254,1,21.756510650549963,70.0344827586207,1,6.474235798985651,74.27586206896554,1,6.0,67.21359430477771,1,6.0,77.97824690953553
2,2,30.10612952133421,13.9,2,32.25583193848724,22.499999999999996,2,47.998600745616905,108.7501698992254,2,21.756510650549963,70.0344827586207,2,6.474235798985651,74.27586206896554,2,6.0,67.21359430477771,2,6.0,77.97824690953553
3,3,24.385964912280706,13.9,3,32.25583193848724,22.499999999999996,3,47.998600745616905,108.7501698992254,3,21.756510650549963,70.0344827586207,3,6.474235798985651,74.27586206896554,3,6.0,67.21359430477771,3,6.0,77.97824690953553
4,4,24.385964912280706,13.9,4,32.25583193848724,22.499999999999996,4,47.998600745616905,108.7501698992254,4,21.756510650549963,70.0344827586207,4,6.474235798985651,74.27586206896554,4,6.0,67.21359430477771,4,6.0,77.97824690953553
5,5,24.385964912280706,13.9,5,32.25583193848724,22.499999999999996,5,47.998600745616905,108.7501698992254,5,21.756510650549963,70.0344827586207,5,6.474235798985651,74.27586206896554,5,6.0,67.21359430477771,5,6.0,77.97824690953553
6,6,24.385964912280706,13.9,6,32.25583193848724,22.499999999999996,6,47.998600745616905,108.7501698992254,6,21.756510650549963,70.0344827586207,6,6.474235798985651,74.27586206896554,6,6.0,67.21359430477771,6,6.0,77.97824690953553
7,7,24.385964912280706,13.9,7,32.25583193848724,22.499999999999996,7,47.998600745616905,108.7501698992254,7,21.756510650549963,70.0344827586207,7,6.474235798985651,74.27586206896554,7,6.0,67.21359430477771,7,6.0,77.97824690953553
8,8,24.385964912280706,13.9,8,32.25583193848724,22.499999999999996,8,47.998600745616905,108.7501698992254,8,21.756510650549963,70.0344827586207,8,6.474235798985651,74.27586206896554,8,6.0,67.21359430477771,8,6.0,77.97824690953553
9,9,24.385964912280706,13.9,9,32.25583193848724,22.499999999999996,9,47.998600745616905,108.7501698992254,9,21.756510650549963,70.0344827586207,9,6.474235798985651,74.27586206896554,9,6.0,67.21359430477771,9,-0.0,77.97824690953553
