,Electricity,Natural gas,Oil fuel,Wood fuel
2020,40.621869818887,136.9228136740419,39.32583692256294,73.52926740932806
2025,41.81168829833698,139.27892534912468,27.068340913406256,73.46258069093777
2030,55.12545855389308,104.73322273004638,16.008132158049587,89.28955386882929
2035,69.2417065540788,70.40260487864477,5.754815887284195,103.18304481300386
2040,81.5895659253961,36.44162805785943,0.0,113.77059228578791
2045,91.7891065116503,3.271659712229808,0.0,120.84968484835629
2050,90.96322071830818,3.3311918470918256,0.0,117.14804481932065
