,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049
Stock (Million),28.33536010601379,28.61814682477888,28.900085183403576,29.18117772707653,29.46142699316439,29.740835511614645,30.01940580489616,30.297140387417443,30.574041766217764,30.850112440880284,31.125354903529452,31.567950438791666,32.00921818745923,32.44916213288199,32.88778624646952,33.32509448771717,33.761090804241796,34.19577913181755,34.62916339441119,35.06124750421772,35.49203536169612,35.90963945560245,36.325990737227634,36.741092965008455,37.15494988607151,37.567565236411525,37.97894274070076,38.389086112477344,38.79799905413879,39.205685256975414,39.612148401203676
Stock existing (Million),27.599774506013787,27.51476842477888,27.428913983403575,27.342213727076526,27.254670193164394,27.16628591161464,27.07706340489616,26.987005187417438,26.89611376621777,26.804391640880283,26.711841303529457,26.618465238791668,26.523761387459235,26.42773373288199,26.33038624646951,26.231722887717172,26.131747604241802,26.030464331817548,25.92787699441118,25.823989504217725,25.718805761696114,25.61232965560246,25.504600737227634,25.395622765008454,25.285399486071512,25.173934636411516,25.061231940700758,24.947295112477345,24.832127854138786,24.71573385697542,24.598116801203677
Stock new (Million),0.7355856000000001,1.1033784000000002,1.4711712000000001,1.8389640000000005,2.2067568,2.5745496000000005,2.9423424000000002,3.3101352000000004,3.677928,4.045720800000001,4.4135136,4.9494852,5.485456800000001,6.0214284,6.5574,7.093371600000001,7.6293432,8.165314799999999,8.7012864,9.237258,9.773229599999999,10.2973098,10.82139,11.3454702,11.8695504,12.3936306,12.9177108,13.441791,13.965871199999999,14.489951399999999,15.0140316
Surface (Million m2),2420.462333685543,2447.4746885165905,2474.42490556541,2501.311505500774,2528.1353589220516,2554.894582119642,2581.5898936671056,2608.203988390942,2634.736309252256,2661.1873764576167,2687.538968762322,2729.5835904448877,2771.486782547546,2813.249403804074,2854.8724803291198,2896.3567898398796,2937.6603598740476,2978.7867336718236,3019.7390935497688,3060.5206606032198,3101.127933265909,3140.447090454577,3179.60101698075,3218.592571755331,3257.42457110442,3296.0999228470937,3334.6212549148754,3372.979670928285,3411.1774555078114,3449.2166006733464,3487.099055480896
Surface existing (Million m2),2351.393446668429,2343.871357990919,2336.287131531183,2328.6392879579894,2320.9286978707096,2313.153477559744,2305.3143455986506,2297.3939968139293,2289.3918741666866,2281.308497863491,2273.125646659639,2264.8444301463755,2256.4217840532056,2247.8585671139044,2239.155805443121,2230.3142767580516,2221.2920085963915,2212.092544198338,2202.719065880454,2193.1747947380763,2183.456229204937,2173.566108613145,2163.510757358857,2153.293034352979,2142.9157559216073,2132.381829883821,2121.693884171144,2110.843022404092,2099.831529203158,2088.6613965882325,2077.3345736153233
Surface new (Million m2),69.06888701711385,103.60333052567076,138.13777403422768,172.6722175427846,207.20666105134154,241.74110455989845,276.27554806845535,310.8099915770122,345.3444350855692,379.8788785941261,414.4133221026831,464.739160298512,515.0649984943408,565.3908366901699,615.7166748859987,666.0425130818277,716.3683512776565,766.6941894734855,817.0200276693143,867.3458658651433,917.6717040609722,966.8809818414323,1016.0902596218924,1065.2995374023524,1114.5088151828127,1163.7180929632727,1212.927370743733,1262.136648524193,1311.3459263046532,1360.5552040851132,1409.7644818655733
Surface Electricity-Heat pump water (Million m2),160.03228659009685,195.74498875398237,232.78718303108616,270.1692000578144,307.6817068511024,345.6384618594909,401.1236580470686,447.18088420287626,493.166451654683,539.0799809502887,585.0798945483507,646.308330696435,707.6100445676313,768.9768691516078,830.40109143497,891.8742872211471,953.8034782197443,1015.721428616782,1077.6245997281496,1134.669453887268,1188.7425235611774,1243.1930807403785,1297.3347334120454,1351.055074793015,1404.62805315135,1457.7641779498852,1499.01010520047,1541.9076310237676,1584.822848971032,1627.7537833695308,1670.731776234821
Surface Electricity-Performance boiler (Million m2),723.0269322803252,709.6736229890391,698.4605127542724,687.3800928686061,676.3272459175008,665.5450648561491,665.9005532758484,682.7314807550989,699.7767721742817,717.0265604234368,734.5763529045796,752.1574039420939,770.0057501077398,788.1083907743273,806.4538035149009,825.0289508848513,842.4467064520355,860.1246684146865,878.020964885916,888.7714509471607,897.8222206868912,906.0423495768644,913.6208378525213,920.7884741836168,927.8855173751741,934.4534989808557,920.6773177248966,904.4950343903976,888.3321403975032,872.1870621222475,856.01151173293
Surface Heating-District heating (Million m2),80.25965256756275,86.47106652498448,92.67215075174728,98.86279872510926,105.04265272943202,111.21166536967063,117.36953971746146,123.5157185399698,129.65418996891248,135.78493410368029,141.9050602612474,148.10169822969368,154.28671911739602,160.46006170697575,166.62164442463765,172.77143790298268,178.91806414737542,185.06109796360457,191.20064518082282,197.34140614770268,203.48427335122733,209.6209404315152,215.7531209743736,221.8829551427375,228.0114633235288,234.1377408385277,240.15786868313103,246.17445836212394,252.18656156714215,258.19407427918344,264.1968799810557
Surface Natural gas-Performance boiler (Million m2),984.5493442486227,978.535480006394,971.4806257425818,963.3527667224224,955.0785081805586,945.6341820636205,899.8015499722147,854.2260391424671,808.9226902039452,763.8871628922236,718.9370974675818,672.7380432060825,626.6089400800255,580.5477374775444,534.5521686241768,488.61942087877054,442.74643856675857,396.94137280690956,351.2194165455633,306.69129758880666,268.11932116401573,228.39368815937112,189.88668931845382,152.51827248990065,115.57063312241925,79.86367365208197,79.86367365208197,79.86367365208197,79.86367365208197,79.86367365208197,79.86367365208197
