,Average electricity price,Average CH4 price,Average H2 price,LCOE electricity,LCOE electricity value,LCOE electricity volume,LCOE CH4,LCOE CH4 value,LCOE CH4 volume,LCOE H2,LCOE H2 value,LCOE H2 volume,LCOE CH4 noSCC,LCOE CH4 volume noSCC
2020,21.645776462951677,13.900000000000068,,42.217524959544136,,,13.900000000000002,15.111916648480925,15.111916648480939,13.900000000000002,,,13.900000000000002,15.111916648480939
2025,6.003277343333491,22.50000000000009,17.188480950780487,42.96760903191999,42.968050394439665,42.967956482547876,22.5,25.18776284378561,25.18776284378561,22.5,106.93028448640534,106.93936495239839,22.5,25.18776284378561
2030,37.62055240033916,77.46748348343945,56.18501647544477,41.62297377609846,41.68284411370815,41.64078052609535,29.57105135546182,32.147687988044225,32.147690156499124,29.57105135546182,71.60805132870975,72.59574425016154,29.57105135546182,32.147690156499124
2035,56.40403270395092,61.208472500625334,51.93830046959219,42.53076293259878,44.131887979972944,42.26095284212358,36.92251742200391,46.64018700734767,50.56546879549226,36.92251742200391,43.31596947975878,71.84393377252636,36.92251742200391,50.56546879549226
2040,66.20335413091273,78.0485906075566,55.87554798924165,46.608146370219096,47.611249829965764,45.0350239408191,43.22288320929241,51.83402237555952,65.5119071722311,43.22288320929241,39.26276520758482,71.94542048669301,43.22288320929241,65.5119071722311
2045,64.64079051907447,75.7779185644995,51.414472188255154,49.37471109304204,52.368333914867044,49.13762930107791,45.90250210569277,87.34702436438518,283.71078474515144,45.90250210569277,38.21449318110657,71.83691082358072,45.90250210569277,283.71078474515144
2050,67.93325244543558,79.77588849085684,50.85953424106641,52.86149469067104,58.732932972285234,54.53140824619846,55.42009912815234,97.5719380520459,345.730094771847,55.42009912815234,39.132816139854704,77.84451921014193,55.42009912815234,345.730094771847
