,Switch Electricity-Heat pump water (Thousand households),Switch Electricity-Heat pump air (Thousand households),Switch Electricity-Performance boiler (Thousand households),Switch Natural gas-Performance boiler (Thousand households),Switch Oil fuel-Performance boiler (Thousand households),Switch Wood fuel-Performance boiler (Thousand households)
2019,218.17549793606304,,291.5741567860978,491.43794626607803,,242.20962729953413
2020,232.18296629523329,,282.37214175187995,483.8381176445886,,239.2221503561205
2021,269.48451004256077,,287.9757831254595,461.3404179095329,,210.95629734928917
2022,286.64201111378594,,280.4430512305853,442.5958502764134,,212.16861996228886
2023,300.8748147746536,,272.08882169925016,433.11090306700453,,207.82710711391846
2024,316.38518551838035,,250.30373230927938,414.70863849070577,,224.52192596538183
2025,397.78523256742676,,290.8482569119479,228.44761393131486,,280.828163790905
2026,409.1749999667751,,286.2148792038495,228.66356652274848,,265.8357301621945
2027,420.1127220761214,,281.614552833126,228.8363559577206,,251.2985158477758
2028,430.3642019044002,,276.94954236152654,228.97638588065124,,237.54601386750747
2029,443.9231954446245,,273.17837343013036,230.16036521494044,,225.62973072284845
2030,462.10709950791573,,269.33709562284815,236.7002215181456,,216.56341400666955
2031,475.8099588289526,,265.54033482667813,236.3201376510417,,205.9504842421342
2032,488.80060544447764,,261.67869378327487,235.83993020830937,,195.990029003232
2033,501.0181498772961,,257.7671768419198,235.28140346976951,,186.64314072109428
2034,512.4036668705024,,253.79792672748152,234.67466822578197,,177.87828454121026
2035,522.6489258090356,,243.9785292090879,236.21143806704848,,173.49853725508194
2036,522.1034600879833,,243.97820639578725,240.2735212557439,,167.0082618624029
2037,520.7811137666163,,243.65887002937566,244.38144500242325,,160.9111632856112
2038,472.8112318739243,,184.5193588653871,228.59751303699286,,209.5442884161133
2039,489.3226339422831,,144.64652144836495,195.32011091457943,,260.1875768715682
2040,495.42579286205245,,133.99642867922307,195.8196070990907,,257.06187117283827
2041,526.2839452637662,,133.65662989689042,186.69204911920846,,228.707931838575
2042,533.158014534004,,128.67108619091863,178.69395440597995,,225.6828891332798
2043,540.1162713322003,,124.11904223687114,174.7983332352632,,218.28964321470542
2044,539.8896261830091,,114.03178771648125,166.30514905549492,,228.2100506823688
2045,568.6038170078305,,109.89862992149244,84.59666671669582,,271.5187039541161
2046,577.9725367090464,,107.83066454503695,84.33954250497104,,255.73193785876146
2047,586.9396451985504,,105.83616798377528,84.13030047762835,,240.23629427350454
2048,595.2671387225935,,103.89390201541613,83.97895723982874,,225.37871375976388
2049,607.6661393744727,,102.37195282534316,84.39380027993118,,212.33466822797828
